model_type,current_condition,selected_debate_id,agent_id,pro_reduction,pro_count,anti_count,subfactor_1_t1,subfactor_2_t1,subfactor_3_t1,subfactor_4_t1,subfactor_5_t1,initial_opinion,initial_variance,opinion,subfactor_1_t2,subfactor_2_t2,subfactor_3_t2,subfactor_4_t2,subfactor_5_t2,final_attitude,mean_t2_subfactors,opinion_change,individual_error,error_sub1,error_sub2,error_sub3,error_sub4,error_sub5,agent_convergence_rate,agent_confidence_threshold,agent_repulsion_threshold,agent_repulsion_strength,convergence_rate,confidence_threshold,repulsion_threshold,repulsion_strength,seed,convergence_cycle,use_distinct_agents
consensus,heterogeneous,12,73,0,3,3,0.6111111111111116,0.625,0.7083333333333334,1.0,0.5,0.4409722222222223,0.0,0.6219006339726117,0.6666666666666666,0.7083333333333334,0.625,1.0,0.5,0.4895833333333333,0.7,0.18092841175038943,0.13231730063927843,0.04476603269405488,0.08643269936072162,0.00309936602738825,0.37809936602738825,0.12190063397261175,0.2,0.8,0.8,0.3,0.2,0.8,0.8,0.3,3413911939801646100.0,40,false
consensus,heterogeneous,12,74,0,3,3,0.6666666666666666,0.5,1.0,1.0,0.6666666666666666,0.34722222222222227,0.0,0.6206534969744284,0.7222222222222218,0.4583333333333333,1.0,0.944444444444445,0.6111111111111116,0.3692129629629625,0.7472222222222225,0.27343127475220613,0.2514405340114659,0.10156872524779337,0.16232016364109508,0.3793465030255716,0.3237909474700166,0.00954238586331679,0.2,0.8,0.8,0.3,0.2,0.8,0.8,0.3,3413911939801646100.0,40,false
consensus,heterogeneous,12,69,1,3,3,0.8888888888888884,0.7083333333333334,0.25,0.7777777777777782,0.0,0.7280092592592592,0.0,0.5454307535918912,0.9166666666666666,0.7916666666666666,0.2916666666666667,0.7222222222222218,0.0,0.7581018518518516,0.5444444444444444,-0.182578505667368,0.21267109825996044,0.37123591307477544,0.24623591307477544,0.2537640869252245,0.17679146863033057,0.5454307535918912,0.2,0.8,0.8,0.3,0.2,0.8,0.8,0.3,5576601392690618400.0,40,false
consensus,heterogeneous,12,70,1,3,3,0.8611111111111116,1.0,0.16666666666666666,0.27777777777777835,0.16666666666666666,0.8634259259259259,0.0,0.5472321737003785,1.0,1.0,0.08333333333333333,0.16666666666666666,0.0,0.9583333333333334,0.45,-0.31619375222554746,0.4111011596329549,0.45276782629962153,0.45276782629962153,0.46389884036704515,0.38056550703371184,0.5472321737003785,0.2,0.8,0.8,0.3,0.2,0.8,0.8,0.3,5576601392690618400.0,40,false
consensus,heterogeneous,12,71,1,3,3,0.6666666666666666,0.625,0.625,0.5,0.3333333333333333,0.5798611111111112,0.0,0.5434599691996999,0.694444444444445,0.75,0.6666666666666666,0.5,0.3333333333333333,0.6111111111111108,0.588888888888889,-0.03640114191141131,0.06765114191141097,0.15098447524474512,0.20654003080030015,0.12320669746696677,0.04345996919969985,0.21012663586636654,0.2,0.8,0.8,0.3,0.2,0.8,0.8,0.3,5576601392690618400.0,40,false
consensus,heterogeneous,12,72,0,3,3,0.555555555555555,0.5833333333333334,0.7916666666666666,0.8333333333333334,0.5,0.4305555555555554,0.0,0.5414737880544446,0.6666666666666666,0.5,0.625,0.944444444444445,0.38888888888888834,0.46527777777777773,0.625,0.11091823249888916,0.07619601027666684,0.12519287861222206,0.04147378805444457,0.08352621194555543,0.4029706563900004,0.15258489916555623,0.2,0.8,0.8,0.3,0.2,0.8,0.8,0.3,5576601392690618400.0,40,false
consensus,heterogeneous,12,73,0,3,3,0.6111111111111116,0.625,0.7083333333333334,1.0,0.5,0.4409722222222223,0.0,0.5416123588320206,0.6666666666666666,0.7083333333333334,0.625,1.0,0.5,0.4895833333333333,0.7,0.10064013660979831,0.05202902549868732,0.125054307834646,0.16672097450131274,0.08338764116797936,0.45838764116797936,0.04161235883202064,0.2,0.8,0.8,0.3,0.2,0.8,0.8,0.3,5576601392690618400.0,40,false
consensus,heterogeneous,12,74,0,3,3,0.6666666666666666,0.5,1.0,1.0,0.6666666666666666,0.34722222222222227,0.0,0.5403652218338371,0.7222222222222218,0.4583333333333333,1.0,0.944444444444445,0.6111111111111116,0.3692129629629625,0.7472222222222225,0.1931429996116148,0.17115225887087454,0.1818570003883847,0.08203188850050375,0.45963477816616294,0.4040792226106079,0.07074588927727454,0.2,0.8,0.8,0.3,0.2,0.8,0.8,0.3,5576601392690618400.0,40,false
consensus,heterogeneous,12,69,1,3,3,0.8888888888888884,0.7083333333333334,0.25,0.7777777777777782,0.0,0.7280092592592592,0.0,0.5976947160870678,0.9166666666666666,0.7916666666666666,0.2916666666666667,0.7222222222222218,0.0,0.7581018518518516,0.5444444444444444,-0.13031454317219138,0.16040713576478383,0.3189719505795988,0.19397195057959882,0.3060280494204011,0.12452750613515395,0.5976947160870678,0.2,0.8,0.8,0.3,0.2,0.8,0.8,0.3,7179043909987328000.0,35,false
consensus,heterogeneous,12,70,1,3,3,0.8611111111111116,1.0,0.16666666666666666,0.27777777777777835,0.16666666666666666,0.8634259259259259,0.0,0.6007454368587783,1.0,1.0,0.08333333333333333,0.16666666666666666,0.0,0.9583333333333334,0.45,-0.2626804890671476,0.357587896474555,0.39925456314122165,0.39925456314122165,0.517412103525445,0.4340787701921117,0.6007454368587783,0.2,0.8,0.8,0.3,0.2,0.8,0.8,0.3,7179043909987328000.0,35,false
consensus,heterogeneous,12,71,1,3,3,0.6666666666666666,0.625,0.625,0.5,0.3333333333333333,0.5798611111111112,0.0,0.5943571754137436,0.694444444444445,0.75,0.6666666666666666,0.5,0.3333333333333333,0.6111111111111108,0.588888888888889,0.01449606430263239,0.01675393569736727,0.10008726903070142,0.15564282458625645,0.07230949125292307,0.09435717541374355,0.26102384208041024,0.2,0.8,0.8,0.3,0.2,0.8,0.8,0.3,7179043909987328000.0,35,false
consensus,heterogeneous,12,72,0,3,3,0.555555555555555,0.5833333333333334,0.7916666666666666,0.8333333333333334,0.5,0.4305555555555554,0.0,0.5909935602039088,0.6666666666666666,0.5,0.625,0.944444444444445,0.38888888888888834,0.46527777777777773,0.625,0.1604380046483534,0.12571578242613107,0.07567310646275782,0.09099356020390881,0.03400643979609119,0.35345088424053617,0.20210467131502047,0.2,0.8,0.8,0.3,0.2,0.8,0.8,0.3,7179043909987328000.0,35,false
consensus,heterogeneous,12,73,0,3,3,0.6111111111111116,0.625,0.7083333333333334,1.0,0.5,0.4409722222222223,0.0,0.5912282310325019,0.6666666666666666,0.7083333333333334,0.625,1.0,0.5,0.4895833333333333,0.7,0.15025600881027956,0.10164489769916857,0.07543843563416475,0.11710510230083149,0.03377176896749812,0.4087717689674981,0.09122823103250188,0.2,0.8,0.8,0.3,0.2,0.8,0.8,0.3,7179043909987328000.0,35,false
consensus,heterogeneous,12,74,0,3,3,0.6666666666666666,0.5,1.0,1.0,0.6666666666666666,0.34722222222222227,0.0,0.5891161935751639,0.7222222222222218,0.4583333333333333,1.0,0.944444444444445,0.6111111111111116,0.3692129629629625,0.7472222222222225,0.2418939713529416,0.21990323061220135,0.1331060286470579,0.13078286024183056,0.41088380642483613,0.3553282508692811,0.02199491753594773,0.2,0.8,0.8,0.3,0.2,0.8,0.8,0.3,7179043909987328000.0,35,false
consensus,heterogeneous,12,69,1,3,3,0.8888888888888884,0.7083333333333334,0.25,0.7777777777777782,0.0,0.7280092592592592,0.0,0.5810591524109627,0.9166666666666666,0.7916666666666666,0.2916666666666667,0.7222222222222218,0.0,0.7581018518518516,0.5444444444444444,-0.14695010684829646,0.1770426994408889,0.3356075142557039,0.2106075142557039,0.28939248574429605,0.14116306981125903,0.5810591524109627,0.2,0.8,0.8,0.3,0.2,0.8,0.8,0.3,4210327001835109400.0,35,false
consensus,heterogeneous,12,70,1,3,3,0.8611111111111116,1.0,0.16666666666666666,0.27777777777777835,0.16666666666666666,0.8634259259259259,0.0,0.5841098731826734,1.0,1.0,0.08333333333333333,0.16666666666666666,0.0,0.9583333333333334,0.45,-0.27931605274325255,0.37422346015066,0.4158901268173266,0.4158901268173266,0.50077653984934,0.41744320651600675,0.5841098731826734,0.2,0.8,0.8,0.3,0.2,0.8,0.8,0.3,4210327001835109400.0,35,false
consensus,heterogeneous,12,71,1,3,3,0.6666666666666666,0.625,0.625,0.5,0.3333333333333333,0.5798611111111112,0.0,0.5777216117376386,0.694444444444445,0.75,0.6666666666666666,0.5,0.3333333333333333,0.6111111111111108,0.588888888888889,-0.00213949937347258,0.03338949937347224,0.11672283270680639,0.17227838826236141,0.08894505492902804,0.07772161173763859,0.24438827840430527,0.2,0.8,0.8,0.3,0.2,0.8,0.8,0.3,4210327001835109400.0,35,false
consensus,heterogeneous,12,72,0,3,3,0.555555555555555,0.5833333333333334,0.7916666666666666,0.8333333333333334,0.5,0.4305555555555554,0.0,0.5743579965278038,0.6666666666666666,0.5,0.625,0.944444444444445,0.38888888888888834,0.46527777777777773,0.625,0.14380244097224842,0.1090802187500261,0.09230867013886279,0.07435799652780384,0.05064200347219616,0.37008644791664114,0.1854691076389155,0.2,0.8,0.8,0.3,0.2,0.8,0.8,0.3,4210327001835109400.0,35,false
consensus,heterogeneous,12,73,0,3,3,0.6111111111111116,0.625,0.7083333333333334,1.0,0.5,0.4409722222222223,0.0,0.5745926673563969,0.6666666666666666,0.7083333333333334,0.625,1.0,0.5,0.4895833333333333,0.7,0.1336204451341746,0.0850093340230636,0.09207399931026972,0.13374066597693646,0.05040733264360309,0.4254073326436031,0.07459266735639691,0.2,0.8,0.8,0.3,0.2,0.8,0.8,0.3,4210327001835109400.0,35,false
consensus,heterogeneous,12,74,0,3,3,0.6666666666666666,0.5,1.0,1.0,0.6666666666666666,0.34722222222222227,0.0,0.5724806298990589,0.7222222222222218,0.4583333333333333,1.0,0.944444444444445,0.6111111111111116,0.3692129629629625,0.7472222222222225,0.22525840767683664,0.20326766693609638,0.14974159232316286,0.11414729656572559,0.4275193701009411,0.3719638145453861,0.0386304812120527,0.2,0.8,0.8,0.3,0.2,0.8,0.8,0.3,4210327001835109400.0,35,false
consensus,heterogeneous,12,69,1,3,3,0.8888888888888884,0.7083333333333334,0.25,0.7777777777777782,0.0,0.7280092592592592,0.0,0.5717310298554438,0.9166666666666666,0.7916666666666666,0.2916666666666667,0.7222222222222218,0.0,0.7581018518518516,0.5444444444444444,-0.15627822940381542,0.18637082199640786,0.34493563681122286,0.21993563681122286,0.2800643631887771,0.150491192366778,0.5717310298554438,0.2,0.8,0.8,0.3,0.2,0.8,0.8,0.3,4432464224430073900.0,40,false
consensus,heterogeneous,12,70,1,3,3,0.8611111111111116,1.0,0.16666666666666666,0.27777777777777835,0.16666666666666666,0.8634259259259259,0.0,0.573532449963931,1.0,1.0,0.08333333333333333,0.16666666666666666,0.0,0.9583333333333334,0.45,-0.2898934759619949,0.3848008833694023,0.42646755003606895,0.42646755003606895,0.49019911663059773,0.4068657832972644,0.573532449963931,0.2,0.8,0.8,0.3,0.2,0.8,0.8,0.3,4432464224430073900.0,40,false
consensus,heterogeneous,12,71,1,3,3,0.6666666666666666,0.625,0.625,0.5,0.3333333333333333,0.5798611111111112,0.0,0.5697602454632525,0.694444444444445,0.75,0.6666666666666666,0.5,0.3333333333333333,0.6111111111111108,0.588888888888889,-0.01010086564785861,0.04135086564785828,0.12468419898119243,0.18023975453674745,0.09690642120341408,0.06976024546325255,0.23642691212991923,0.2,0.8,0.8,0.3,0.2,0.8,0.8,0.3,4432464224430073900.0,40,false
consensus,heterogeneous,12,72,0,3,3,0.555555555555555,0.5833333333333334,0.7916666666666666,0.8333333333333334,0.5,0.4305555555555554,0.0,0.5677740643179972,0.6666666666666666,0.5,0.625,0.944444444444445,0.38888888888888834,0.46527777777777773,0.625,0.13721850876244174,0.10249628654021942,0.09889260234866948,0.06777406431799715,0.05722593568200285,0.3766703801264478,0.1788851754291088,0.2,0.8,0.8,0.3,0.2,0.8,0.8,0.3,4432464224430073900.0,40,false
consensus,heterogeneous,12,73,0,3,3,0.6111111111111116,0.625,0.7083333333333334,1.0,0.5,0.4409722222222223,0.0,0.5679126350955732,0.6666666666666666,0.7083333333333334,0.625,1.0,0.5,0.4895833333333333,0.7,0.1269404128733509,0.0783293017622399,0.09875403157109341,0.14042069823776016,0.05708736490442679,0.4320873649044268,0.06791263509557321,0.2,0.8,0.8,0.3,0.2,0.8,0.8,0.3,4432464224430073900.0,40,false
consensus,heterogeneous,12,74,0,3,3,0.6666666666666666,0.5,1.0,1.0,0.6666666666666666,0.34722222222222227,0.0,0.5666654980973896,0.7222222222222218,0.4583333333333333,1.0,0.944444444444445,0.6111111111111116,0.3692129629629625,0.7472222222222225,0.21944327587516738,0.19745253513442712,0.15555672412483212,0.10833216476405633,0.43333450190261036,0.37777894634705533,0.04444561301372196,0.2,0.8,0.8,0.3,0.2,0.8,0.8,0.3,4432464224430073900.0,40,false
consensus,heterogeneous,12,69,1,3,3,0.8888888888888884,0.7083333333333334,0.25,0.7777777777777782,0.0,0.7280092592592592,0.0,0.6009680361437513,0.9166666666666666,0.7916666666666666,0.2916666666666667,0.7222222222222218,0.0,0.7581018518518516,0.5444444444444444,-0.12704122311550792,0.15713381570810037,0.31569863052291536,0.19069863052291536,0.3093013694770846,0.1212541860784705,0.6009680361437513,0.2,0.8,0.8,0.3,0.2,0.8,0.8,0.3,6603758411652679700.0,40,false
consensus,heterogeneous,12,70,1,3,3,0.8611111111111116,1.0,0.16666666666666666,0.27777777777777835,0.16666666666666666,0.8634259259259259,0.0,0.6027694562522387,1.0,1.0,0.08333333333333333,0.16666666666666666,0.0,0.9583333333333334,0.45,-0.2606564696736873,0.3555638770810947,0.39723054374776134,0.39723054374776134,0.5194361229189053,0.436102789585572,0.6027694562522387,0.2,0.8,0.8,0.3,0.2,0.8,0.8,0.3,6603758411652679700.0,40,false
consensus,heterogeneous,12,71,1,3,3,0.6666666666666666,0.625,0.625,0.5,0.3333333333333333,0.5798611111111112,0.0,0.5989972517515599,0.694444444444445,0.75,0.6666666666666666,0.5,0.3333333333333333,0.6111111111111108,0.588888888888889,0.01913614064044877,0.01211385935955089,0.09544719269288504,0.15100274824844007,0.0676694149151067,0.09899725175155993,0.2656639184182266,0.2,0.8,0.8,0.3,0.2,0.8,0.8,0.3,6603758411652679700.0,40,false
consensus,heterogeneous,12,72,0,3,3,0.555555555555555,0.5833333333333334,0.7916666666666666,0.8333333333333334,0.5,0.4305555555555554,0.0,0.5970110706063045,0.6666666666666666,0.5,0.625,0.944444444444445,0.38888888888888834,0.46527777777777773,0.625,0.16645551505074913,0.1317332928285268,0.06965559606036209,0.09701107060630454,0.02798892939369546,0.34743337383814044,0.2081221817174162,0.2,0.8,0.8,0.3,0.2,0.8,0.8,0.3,6603758411652679700.0,40,false
consensus,heterogeneous,12,73,0,3,3,0.6111111111111116,0.625,0.7083333333333334,1.0,0.5,0.4409722222222223,0.0,0.5971496413838806,0.6666666666666666,0.7083333333333334,0.625,1.0,0.5,0.4895833333333333,0.7,0.15617741916165828,0.10756630805054729,0.06951702528278603,0.11118369194945277,0.0278503586161194,0.4028503586161194,0.0971496413838806,0.2,0.8,0.8,0.3,0.2,0.8,0.8,0.3,6603758411652679700.0,40,false
consensus,heterogeneous,12,74,0,3,3,0.6666666666666666,0.5,1.0,1.0,0.6666666666666666,0.34722222222222227,0.0,0.5959025043856971,0.7222222222222218,0.4583333333333333,1.0,0.944444444444445,0.6111111111111116,0.3692129629629625,0.7472222222222225,0.24868028216347488,0.22668954142273462,0.12631971783652463,0.13756917105236383,0.40409749561430286,0.34854194005874783,0.01520860672541446,0.2,0.8,0.8,0.3,0.2,0.8,0.8,0.3,6603758411652679700.0,40,false
consensus,heterogeneous,12,69,1,3,3,0.8888888888888884,0.7083333333333334,0.25,0.7777777777777782,0.0,0.7280092592592592,0.0,0.544544699868935,0.9166666666666666,0.7916666666666666,0.2916666666666667,0.7222222222222218,0.0,0.7581018518518516,0.5444444444444444,-0.18346455939032424,0.2135571519829167,0.3721219667977317,0.24712196679773168,0.25287803320226826,0.17767752235328682,0.544544699868935,0.2,0.8,0.8,0.3,0.2,0.8,0.8,0.3,5956375827241809900.0,35,false
consensus,heterogeneous,12,70,1,3,3,0.8611111111111116,1.0,0.16666666666666666,0.27777777777777835,0.16666666666666666,0.8634259259259259,0.0,0.5475954206406455,1.0,1.0,0.08333333333333333,0.16666666666666666,0.0,0.9583333333333334,0.45,-0.31583050528528045,0.4107379126926879,0.4524045793593545,0.4524045793593545,0.46426208730731217,0.38092875397397885,0.5475954206406455,0.2,0.8,0.8,0.3,0.2,0.8,0.8,0.3,5956375827241809900.0,35,false
consensus,heterogeneous,12,71,1,3,3,0.6666666666666666,0.625,0.625,0.5,0.3333333333333333,0.5798611111111112,0.0,0.5412071591956108,0.694444444444445,0.75,0.6666666666666666,0.5,0.3333333333333333,0.6111111111111108,0.588888888888889,-0.03865395191550036,0.06990395191550003,0.15323728524883418,0.2087928408043892,0.12545950747105583,0.0412071591956108,0.20787382586227748,0.2,0.8,0.8,0.3,0.2,0.8,0.8,0.3,5956375827241809900.0,35,false
consensus,heterogeneous,12,72,0,3,3,0.555555555555555,0.5833333333333334,0.7916666666666666,0.8333333333333334,0.5,0.4305555555555554,0.0,0.537843543985776,0.6666666666666666,0.5,0.625,0.944444444444445,0.38888888888888834,0.46527777777777773,0.625,0.10728798843022064,0.07256576620799832,0.12882312268089058,0.03784354398577605,0.08715645601422395,0.4066009004586689,0.1489546550968877,0.2,0.8,0.8,0.3,0.2,0.8,0.8,0.3,5956375827241809900.0,35,false
consensus,heterogeneous,12,73,0,3,3,0.6111111111111116,0.625,0.7083333333333334,1.0,0.5,0.4409722222222223,0.0,0.5380782148143692,0.6666666666666666,0.7083333333333334,0.625,1.0,0.5,0.4895833333333333,0.7,0.09710599259214692,0.04849488148103592,0.1285884518522974,0.17025511851896413,0.08692178518563076,0.46192178518563076,0.03807821481436924,0.2,0.8,0.8,0.3,0.2,0.8,0.8,0.3,5956375827241809900.0,35,false
consensus,heterogeneous,12,74,0,3,3,0.6666666666666666,0.5,1.0,1.0,0.6666666666666666,0.34722222222222227,0.0,0.5359661773570311,0.7222222222222218,0.4583333333333333,1.0,0.944444444444445,0.6111111111111116,0.3692129629629625,0.7472222222222225,0.18874395513480885,0.1667532143940686,0.18625604486519065,0.0776328440236978,0.4640338226429689,0.40847826708741386,0.07514493375408049,0.2,0.8,0.8,0.3,0.2,0.8,0.8,0.3,5956375827241809900.0,35,false
consensus,heterogeneous,12,69,1,3,3,0.8888888888888884,0.7083333333333334,0.25,0.7777777777777782,0.0,0.7280092592592592,0.0,0.5582865344478203,0.9166666666666666,0.7916666666666666,0.2916666666666667,0.7222222222222218,0.0,0.7581018518518516,0.5444444444444444,-0.1697227248114389,0.19981531740403136,0.35838013221884635,0.23338013221884635,0.2666198677811536,0.16393568777440148,0.5582865344478203,0.2,0.8,0.8,0.3,0.2,0.8,0.8,0.3,4898716312282833900.0,40,false
consensus,heterogeneous,12,70,1,3,3,0.8611111111111116,1.0,0.16666666666666666,0.27777777777777835,0.16666666666666666,0.8634259259259259,0.0,0.5600879545563076,1.0,1.0,0.08333333333333333,0.16666666666666666,0.0,0.9583333333333334,0.45,-0.3033379713696184,0.3982453787770258,0.43991204544369245,0.43991204544369245,0.47675462122297424,0.3934212878896409,0.5600879545563076,0.2,0.8,0.8,0.3,0.2,0.8,0.8,0.3,4898716312282833900.0,40,false
consensus,heterogeneous,12,71,1,3,3,0.6666666666666666,0.625,0.625,0.5,0.3333333333333333,0.5798611111111112,0.0,0.5563157500556289,0.694444444444445,0.75,0.6666666666666666,0.5,0.3333333333333333,0.6111111111111108,0.588888888888889,-0.02354536105548222,0.05479536105548188,0.13812869438881603,0.19368424994437106,0.11035091661103769,0.05631575005562894,0.22298241672229563,0.2,0.8,0.8,0.3,0.2,0.8,0.8,0.3,4898716312282833900.0,40,false
consensus,heterogeneous,12,72,0,3,3,0.555555555555555,0.5833333333333334,0.7916666666666666,0.8333333333333334,0.5,0.4305555555555554,0.0,0.5543295689103738,0.6666666666666666,0.5,0.625,0.944444444444445,0.38888888888888834,0.46527777777777773,0.625,0.12377401335481836,0.08905179113259604,0.11233709775629286,0.05432956891037377,0.07067043108962623,0.3901148755340712,0.16544068002148543,0.2,0.8,0.8,0.3,0.2,0.8,0.8,0.3,4898716312282833900.0,40,false
consensus,heterogeneous,12,73,0,3,3,0.6111111111111116,0.625,0.7083333333333334,1.0,0.5,0.4409722222222223,0.0,0.5544681396879496,0.6666666666666666,0.7083333333333334,0.625,1.0,0.5,0.4895833333333333,0.7,0.11349591746572729,0.0648848063546163,0.11219852697871702,0.15386519364538376,0.07053186031205039,0.4455318603120504,0.05446813968794961,0.2,0.8,0.8,0.3,0.2,0.8,0.8,0.3,4898716312282833900.0,40,false
consensus,heterogeneous,12,74,0,3,3,0.6666666666666666,0.5,1.0,1.0,0.6666666666666666,0.34722222222222227,0.0,0.5532210026897662,0.7222222222222218,0.4583333333333333,1.0,0.944444444444445,0.6111111111111116,0.3692129629629625,0.7472222222222225,0.20599878046754388,0.18400803972680363,0.16900121953245562,0.09488766935643284,0.44677899731023385,0.3912234417546788,0.05789010842134545,0.2,0.8,0.8,0.3,0.2,0.8,0.8,0.3,4898716312282833900.0,40,false
consensus,heterogeneous,12,69,1,3,3,0.8888888888888884,0.7083333333333334,0.25,0.7777777777777782,0.0,0.7280092592592592,0.0,0.6155866629022269,0.9166666666666666,0.7916666666666666,0.2916666666666667,0.7222222222222218,0.0,0.7581018518518516,0.5444444444444444,-0.11242259635703233,0.14251518894962478,0.3010800037644398,0.17608000376443977,0.32391999623556017,0.10663555931999491,0.6155866629022269,0.2,0.8,0.8,0.3,0.2,0.8,0.8,0.3,4725690850412381200.0,40,false
consensus,heterogeneous,12,70,1,3,3,0.8611111111111116,1.0,0.16666666666666666,0.27777777777777835,0.16666666666666666,0.8634259259259259,0.0,0.6173880830107142,1.0,1.0,0.08333333333333333,0.16666666666666666,0.0,0.9583333333333334,0.45,-0.2460378429152117,0.34094525032261913,0.38261191698928576,0.38261191698928576,0.5340547496773809,0.4507214163440476,0.6173880830107142,0.2,0.8,0.8,0.3,0.2,0.8,0.8,0.3,4725690850412381200.0,40,false
consensus,heterogeneous,12,71,1,3,3,0.6666666666666666,0.625,0.625,0.5,0.3333333333333333,0.5798611111111112,0.0,0.6136158785100355,0.694444444444445,0.75,0.6666666666666666,0.5,0.3333333333333333,0.6111111111111108,0.588888888888889,0.03375476739892436,0.00250476739892469,0.08082856593440946,0.13638412148996448,0.05305078815663111,0.11361587851003552,0.2802825451767022,0.2,0.8,0.8,0.3,0.2,0.8,0.8,0.3,4725690850412381200.0,40,false
consensus,heterogeneous,12,72,0,3,3,0.555555555555555,0.5833333333333334,0.7916666666666666,0.8333333333333334,0.5,0.4305555555555554,0.0,0.6116296973647803,0.6666666666666666,0.5,0.625,0.944444444444445,0.38888888888888834,0.46527777777777773,0.625,0.18107414180922493,0.1463519195870026,0.05503696930188628,0.11162969736478034,0.01337030263521966,0.33281474707966463,0.222740808475892,0.2,0.8,0.8,0.3,0.2,0.8,0.8,0.3,4725690850412381200.0,40,false
consensus,heterogeneous,12,73,0,3,3,0.6111111111111116,0.625,0.7083333333333334,1.0,0.5,0.4409722222222223,0.0,0.6117682681423562,0.6666666666666666,0.7083333333333334,0.625,1.0,0.5,0.4895833333333333,0.7,0.17079604592013387,0.12218493480902287,0.05489839852431044,0.09656506519097718,0.01323173185764381,0.3882317318576438,0.11176826814235619,0.2,0.8,0.8,0.3,0.2,0.8,0.8,0.3,4725690850412381200.0,40,false
consensus,heterogeneous,12,74,0,3,3,0.6666666666666666,0.5,1.0,1.0,0.6666666666666666,0.34722222222222227,0.0,0.6105211311441726,0.7222222222222218,0.4583333333333333,1.0,0.944444444444445,0.6111111111111116,0.3692129629629625,0.7472222222222225,0.26329890892195035,0.2413081681812101,0.11170109107804915,0.1521877978108393,0.3894788688558274,0.33392331330027236,0.00058997996693899,0.2,0.8,0.8,0.3,0.2,0.8,0.8,0.3,4725690850412381200.0,40,false
consensus,heterogeneous,16,101,1,2,3,0.5,0.75,0.25,0.6666666666666666,0.555555555555555,0.5671296296296298,0.0,0.5512386287008963,0.6388888888888884,0.9583333333333334,0.3333333333333333,0.8333333333333334,0.38888888888888834,0.6400462962962958,0.6305555555555553,-0.01589100092873341,0.08880766759539949,0.08765026018799205,0.407094704632437,0.21790529536756303,0.282094704632437,0.162349739812008,0.1,0.8,0.5,0.2,0.1,0.8,0.5,0.2,3165118706031121400.0,45,false
consensus,heterogeneous,16,102,1,2,3,0.805555555555555,0.6666666666666666,0.5833333333333334,0.6666666666666666,0.22222222222222165,0.6226851851851851,0.0,0.5564868644863262,0.7777777777777782,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.16666666666666666,0.625,0.6555555555555557,-0.06619832069885889,0.06851313551367377,0.221290913291452,0.27684646884700714,0.1101798021803404,0.27684646884700714,0.3898201978196596,0.1,0.8,0.5,0.2,0.1,0.8,0.5,0.2,3165118706031121400.0,45,false
consensus,heterogeneous,16,103,0,2,3,0.7222222222222218,0.75,0.4583333333333333,0.8888888888888884,0.05555555555555499,0.6342592592592594,0.0,0.557580246941624,0.9166666666666666,1.0,0.5,0.8888888888888884,0.0,0.747685185185185,0.661111111111111,-0.07667901231763541,0.190104938243561,0.3590864197250426,0.442419753058376,0.057580246941624,0.3313086419472644,0.557580246941624,0.1,0.8,0.5,0.2,0.1,0.8,0.5,0.2,3165118706031121400.0,45,false
consensus,heterogeneous,16,104,0,2,3,0.694444444444445,0.9166666666666666,0.75,0.8333333333333334,0.6666666666666666,0.5277777777777779,0.0,0.5475211283528835,0.694444444444445,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.44444444444444503,0.5162037037037038,0.6611111111111113,0.01974335057510557,0.03131742464917964,0.1469233160915615,0.11914553831378316,0.11914553831378316,0.2858122049804499,0.10307668390843844,0.1,0.8,0.5,0.2,0.1,0.8,0.5,0.2,3165118706031121400.0,45,false
consensus,heterogeneous,16,105,0,2,3,0.555555555555555,0.5,0.75,1.0,0.6111111111111116,0.3703703703703701,0.0,0.5326511269608322,0.805555555555555,0.7916666666666666,0.625,1.0,0.44444444444444503,0.5543981481481481,0.7333333333333333,0.1622807565904621,0.02174702118731597,0.27290442859472286,0.25901553970583446,0.09234887303916783,0.46734887303916783,0.08820668251638714,0.1,0.8,0.5,0.2,0.1,0.8,0.5,0.2,3165118706031121400.0,45,false
consensus,heterogeneous,16,101,1,2,3,0.5,0.75,0.25,0.6666666666666666,0.555555555555555,0.5671296296296298,0.0,0.5624842471299367,0.6388888888888884,0.9583333333333334,0.3333333333333333,0.8333333333333334,0.38888888888888834,0.6400462962962958,0.6305555555555553,-0.00464538249969304,0.07756204916635911,0.07640464175895167,0.39584908620339665,0.2291509137966034,0.27084908620339665,0.17359535824104838,0.1,0.8,0.5,0.2,0.1,0.8,0.5,0.2,5108037849753243600.0,45,false
consensus,heterogeneous,16,102,1,2,3,0.805555555555555,0.6666666666666666,0.5833333333333334,0.6666666666666666,0.22222222222222165,0.6226851851851851,0.0,0.5677324829153666,0.7777777777777782,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.16666666666666666,0.625,0.6555555555555557,-0.05495270226981852,0.0572675170846334,0.21004529486241164,0.26560085041796677,0.09893418375130003,0.26560085041796677,0.40106581624869997,0.1,0.8,0.5,0.2,0.1,0.8,0.5,0.2,5108037849753243600.0,45,false
