model_type,current_condition,selected_debate_id,pro_count,anti_count,convergence_rate,confidence_threshold,repulsion_threshold,repulsion_strength,use_distinct_agents,convergence_rate_sd,confidence_threshold_sd,repulsion_threshold_sd,repulsion_strength_sd,seed,convergence_cycle,speaking_mode,initial_variance,mae,opinion_variance,polarization_index,num_clusters,initial_num_clusters,neutral_zone_width,mean_net_repulsion_abs
consensus,heterogeneous,3,3,3,0.3,0.5,0.6,0.1,false,0.0,0.3,0.2,0.05,3165118706031121400.0,30,true,0.0,0.15371835357486466,0.00000152016060486,0.00000113774100921,1,4,0.09999999999999998,0.0
consensus,heterogeneous,3,3,3,0.3,0.5,0.6,0.1,false,0.0,0.3,0.2,0.05,7500710846097874900.0,25,true,0.0,0.1524791031412504,0.00000772147405323,0.00000577901943638,1,4,0.09999999999999998,0.0
consensus,heterogeneous,3,3,3,0.3,0.5,0.6,0.1,false,0.0,0.3,0.2,0.05,3794282318118145000.0,30,true,0.0,0.15371835357486466,0.00000152016060486,0.00000113774100921,1,4,0.09999999999999998,0.0
consensus,heterogeneous,3,3,3,0.3,0.5,0.6,0.1,false,0.0,0.3,0.2,0.05,3413911939801646100.0,30,true,0.0,0.1537183535748647,0.00000152016060486,0.00000113774100921,1,4,0.09999999999999998,0.0
consensus,heterogeneous,3,3,3,0.3,0.5,0.6,0.1,false,0.0,0.3,0.2,0.05,5576601392690618400.0,30,true,0.0,0.15371835357486469,0.00000152016060486,0.00000113774100921,1,4,0.09999999999999998,0.0
consensus,heterogeneous,3,3,3,0.3,0.5,0.6,0.1,false,0.0,0.3,0.2,0.05,6603758411652679700.0,30,true,0.0,0.15371835357486466,0.00000152016060486,0.00000113774100921,1,4,0.09999999999999998,0.0
consensus,heterogeneous,3,3,3,0.3,0.5,0.6,0.1,false,0.0,0.3,0.2,0.05,4432464224430073900.0,30,true,0.0,0.15371835357486469,0.00000152016060486,0.00000113774100921,1,4,0.09999999999999998,0.0
consensus,heterogeneous,3,3,3,0.3,0.5,0.6,0.1,false,0.0,0.3,0.2,0.05,4210327001835109400.0,30,true,0.0,0.15371835357486466,0.00000152016060486,0.00000113774100921,1,4,0.09999999999999998,0.0
consensus,heterogeneous,3,3,3,0.3,0.5,0.6,0.1,false,0.0,0.3,0.2,0.05,7179043909987328000.0,30,true,0.0,0.18133223939068407,0.00000152016060486,0.00000113774100921,1,4,0.09999999999999998,0.0
consensus,heterogeneous,3,3,3,0.3,0.5,0.6,0.1,false,0.0,0.3,0.2,0.05,4725690850412381200.0,25,true,0.0,0.1524791031412504,0.00000772147405323,0.00000577901943638,1,4,0.09999999999999998,0.0
consensus,heterogeneous,3,3,3,0.3,0.5,0.6,0.1,false,0.0,0.3,0.2,0.05,4898716312282833900.0,30,true,0.0,0.1537183535748647,0.00000152016060486,0.00000113774100921,2,4,0.09999999999999998,0.0
consensus,heterogeneous,3,3,3,0.3,0.5,0.6,0.1,false,0.0,0.3,0.2,0.05,5956375827241809900.0,30,true,0.0,0.15371835357486466,0.00000152016060486,0.00000113774100921,1,4,0.09999999999999998,0.0
consensus,heterogeneous,35,2,2,0.2,0.4,0.6,0.3,false,0.2,0.0,0.2,0.0,3165118706031121400.0,35,true,0.0,0.10543812250400278,0.00000937318566873,0.00000737195460821,1,3,0.19999999999999996,0.0
consensus,heterogeneous,35,2,2,0.2,0.4,0.6,0.3,false,0.2,0.0,0.2,0.0,8151887465685377000.0,35,true,0.0,0.10735767948477054,0.00000937318566873,0.00000737195460821,1,3,0.19999999999999996,0.0
consensus,heterogeneous,35,2,2,0.2,0.4,0.6,0.3,false,0.2,0.0,0.2,0.0,5108037849753243600.0,35,true,0.0,0.1093552460743202,0.00000937318566873,0.00000737195460821,1,3,0.19999999999999996,0.0
consensus,heterogeneous,35,2,2,0.2,0.4,0.6,0.3,false,0.2,0.0,0.2,0.0,599260260783050750.0,35,true,0.0,0.1054381225040027,0.00000937318566873,0.00000737195460821,1,3,0.19999999999999996,0.0
consensus,heterogeneous,35,2,2,0.2,0.4,0.6,0.3,false,0.2,0.0,0.2,0.0,3794282318118145000.0,35,true,0.0,0.12410859965177995,0.00000937318566873,0.00000737195460821,1,3,0.19999999999999996,0.0
consensus,heterogeneous,35,2,2,0.2,0.4,0.6,0.3,false,0.2,0.0,0.2,0.0,5576601392690618400.0,35,true,0.0,0.1338533314726958,0.00000937318566873,0.00000737195460821,1,3,0.19999999999999996,0.0
consensus,heterogeneous,35,2,2,0.2,0.4,0.6,0.3,false,0.2,0.0,0.2,0.0,3413911939801646100.0,35,true,0.0,0.11845012118690354,0.00000937318566873,0.00000737195460821,1,3,0.19999999999999996,0.0
consensus,heterogeneous,35,2,2,0.2,0.4,0.6,0.3,false,0.2,0.0,0.2,0.0,7500710846097874900.0,35,true,0.0,0.12211983284243999,0.00000937318566873,0.00000737195460821,1,3,0.19999999999999996,0.0
consensus,heterogeneous,35,2,2,0.2,0.4,0.6,0.3,false,0.2,0.0,0.2,0.0,7179043909987328000.0,35,true,0.0,0.11419674627993728,0.00000937318566873,0.00000737195460821,1,3,0.19999999999999996,0.0
consensus,heterogeneous,35,2,2,0.2,0.4,0.6,0.3,false,0.2,0.0,0.2,0.0,6603758411652679700.0,35,true,0.0,0.10943836285523706,0.00000937318566873,0.00000737195460821,1,3,0.19999999999999996,0.0
consensus,heterogeneous,35,2,2,0.2,0.4,0.6,0.3,false,0.2,0.0,0.2,0.0,4432464224430073900.0,35,true,0.0,0.128150637031947,0.00000937318566873,0.00000737195460821,2,3,0.19999999999999996,0.0
consensus,heterogeneous,35,2,2,0.2,0.4,0.6,0.3,false,0.2,0.0,0.2,0.0,4210327001835109400.0,35,true,0.0,0.10543812250400281,0.00000937318566873,0.00000737195460821,1,3,0.19999999999999996,0.0
consensus,heterogeneous,35,2,2,0.2,0.4,0.6,0.3,false,0.2,0.0,0.2,0.0,5956375827241809900.0,30,true,0.0,0.10371120364148753,0.00002688203396242,0.00002114255933374,1,3,0.19999999999999996,0.0
consensus,heterogeneous,35,2,2,0.2,0.4,0.6,0.3,false,0.2,0.0,0.2,0.0,4898716312282833900.0,35,true,0.0,0.13208954615336083,0.00000937318566873,0.00000737195460821,1,3,0.19999999999999996,0.0
consensus,heterogeneous,35,2,2,0.2,0.4,0.6,0.3,false,0.2,0.0,0.2,0.0,4725690850412381200.0,35,true,0.0,0.1403454799971206,0.00000937318566873,0.00000737195460821,1,3,0.19999999999999996,0.0
consensus,unknown,54,0,0,0.5,0.8,0.5,0.3,false,0.05,0.0,0.2,0.0,8151887465685377000.0,100,true,0.0,0.0,0.0,0.0,0,0,-0.30000000000000004,0.0
consensus,unknown,54,0,0,0.5,0.8,0.5,0.3,false,0.05,0.0,0.2,0.0,599260260783050750.0,100,true,0.0,0.0,0.0,0.0,0,0,-0.30000000000000004,0.0
consensus,unknown,54,0,0,0.5,0.8,0.5,0.3,false,0.05,0.0,0.2,0.0,5108037849753243600.0,100,true,0.0,0.0,0.0,0.0,0,0,-0.30000000000000004,0.0
consensus,unknown,54,0,0,0.5,0.8,0.5,0.3,false,0.05,0.0,0.2,0.0,3165118706031121400.0,100,true,0.0,0.0,0.0,0.0,0,0,-0.30000000000000004,0.0
consensus,unknown,54,0,0,0.5,0.8,0.5,0.3,false,0.05,0.0,0.2,0.0,7500710846097874900.0,100,true,0.0,0.0,0.0,0.0,0,0,-0.30000000000000004,0.0
consensus,unknown,54,0,0,0.5,0.8,0.5,0.3,false,0.05,0.0,0.2,0.0,5576601392690618400.0,100,true,0.0,0.0,0.0,0.0,0,0,-0.30000000000000004,0.0
consensus,unknown,54,0,0,0.5,0.8,0.5,0.3,false,0.05,0.0,0.2,0.0,3794282318118145000.0,100,true,0.0,0.0,0.0,0.0,0,0,-0.30000000000000004,0.0
consensus,unknown,54,0,0,0.5,0.8,0.5,0.3,false,0.05,0.0,0.2,0.0,3413911939801646100.0,100,true,0.0,0.0,0.0,0.0,0,0,-0.30000000000000004,0.0
consensus,unknown,54,0,0,0.5,0.8,0.5,0.3,false,0.05,0.0,0.2,0.0,6603758411652679700.0,100,true,0.0,0.0,0.0,0.0,0,0,-0.30000000000000004,0.0
consensus,unknown,54,0,0,0.5,0.8,0.5,0.3,false,0.05,0.0,0.2,0.0,4432464224430073900.0,100,true,0.0,0.0,0.0,0.0,0,0,-0.30000000000000004,0.0
consensus,unknown,54,0,0,0.5,0.8,0.5,0.3,false,0.05,0.0,0.2,0.0,4210327001835109400.0,100,true,0.0,0.0,0.0,0.0,0,0,-0.30000000000000004,0.0
consensus,unknown,54,0,0,0.5,0.8,0.5,0.3,false,0.05,0.0,0.2,0.0,7179043909987328000.0,100,true,0.0,0.0,0.0,0.0,0,0,-0.30000000000000004,0.0
consensus,unknown,54,0,0,0.5,0.8,0.5,0.3,false,0.05,0.0,0.2,0.0,4898716312282833900.0,100,true,0.0,0.0,0.0,0.0,0,0,-0.30000000000000004,0.0
consensus,unknown,54,0,0,0.5,0.8,0.5,0.3,false,0.05,0.0,0.2,0.0,5956375827241809900.0,100,true,0.0,0.0,0.0,0.0,0,0,-0.30000000000000004,0.0
consensus,unknown,54,0,0,0.5,0.8,0.5,0.3,false,0.05,0.0,0.2,0.0,4725690850412381200.0,100,true,0.0,0.0,0.0,0.0,0,0,-0.30000000000000004,0.0
consensus,unknown,54,0,0,0.1,0.2,0.0,0.1,false,0.2,0.1,0.2,0.0,8151887465685377000.0,100,true,0.0,0.0,0.0,0.0,0,0,-0.2,0.0
consensus,unknown,54,0,0,0.1,0.2,0.0,0.1,false,0.2,0.1,0.2,0.0,599260260783050750.0,100,true,0.0,0.0,0.0,0.0,0,0,-0.2,0.0
consensus,unknown,54,0,0,0.1,0.2,0.0,0.1,false,0.2,0.1,0.2,0.0,3165118706031121400.0,100,true,0.0,0.0,0.0,0.0,0,0,-0.2,0.0
consensus,unknown,54,0,0,0.1,0.2,0.0,0.1,false,0.2,0.1,0.2,0.0,5108037849753243600.0,100,true,0.0,0.0,0.0,0.0,0,0,-0.2,0.0
consensus,unknown,54,0,0,0.1,0.2,0.0,0.1,false,0.2,0.1,0.2,0.0,3413911939801646100.0,100,true,0.0,0.0,0.0,0.0,0,0,-0.2,0.0
consensus,unknown,54,0,0,0.1,0.2,0.0,0.1,false,0.2,0.1,0.2,0.0,5576601392690618400.0,100,true,0.0,0.0,0.0,0.0,0,0,-0.2,0.0
consensus,unknown,54,0,0,0.1,0.2,0.0,0.1,false,0.2,0.1,0.2,0.0,7500710846097874900.0,100,true,0.0,0.0,0.0,0.0,0,0,-0.2,0.0
consensus,unknown,54,0,0,0.1,0.2,0.0,0.1,false,0.2,0.1,0.2,0.0,3794282318118145000.0,100,true,0.0,0.0,0.0,0.0,0,0,-0.2,0.0
consensus,unknown,54,0,0,0.1,0.2,0.0,0.1,false,0.2,0.1,0.2,0.0,4432464224430073900.0,100,true,0.0,0.0,0.0,0.0,0,0,-0.2,0.0
consensus,unknown,54,0,0,0.1,0.2,0.0,0.1,false,0.2,0.1,0.2,0.0,4210327001835109400.0,100,true,0.0,0.0,0.0,0.0,0,0,-0.2,0.0
consensus,unknown,54,0,0,0.1,0.2,0.0,0.1,false,0.2,0.1,0.2,0.0,6603758411652679700.0,100,true,0.0,0.0,0.0,0.0,0,0,-0.2,0.0
consensus,unknown,54,0,0,0.1,0.2,0.0,0.1,false,0.2,0.1,0.2,0.0,7179043909987328000.0,100,true,0.0,0.0,0.0,0.0,0,0,-0.2,0.0
consensus,unknown,54,0,0,0.1,0.2,0.0,0.1,false,0.2,0.1,0.2,0.0,4725690850412381200.0,100,true,0.0,0.0,0.0,0.0,0,0,-0.2,0.0
consensus,unknown,54,0,0,0.1,0.2,0.0,0.1,false,0.2,0.1,0.2,0.0,5956375827241809900.0,100,true,0.0,0.0,0.0,0.0,0,0,-0.2,0.0
consensus,unknown,54,0,0,0.1,0.2,0.0,0.1,false,0.2,0.1,0.2,0.0,4898716312282833900.0,100,true,0.0,0.0,0.0,0.0,0,0,-0.2,0.0
consensus,unknown,54,0,0,0.1,0.5,0.8,0.2,false,0.0,0.2,0.3,0.1,599260260783050750.0,100,true,0.0,0.0,0.0,0.0,0,0,0.30000000000000004,0.0
consensus,unknown,54,0,0,0.1,0.5,0.8,0.2,false,0.0,0.2,0.3,0.1,5108037849753243600.0,100,true,0.0,0.0,0.0,0.0,0,0,0.30000000000000004,0.0
consensus,unknown,54,0,0,0.1,0.5,0.8,0.2,false,0.0,0.2,0.3,0.1,8151887465685377000.0,100,true,0.0,0.0,0.0,0.0,0,0,0.30000000000000004,0.0
consensus,unknown,54,0,0,0.1,0.5,0.8,0.2,false,0.0,0.2,0.3,0.1,3165118706031121400.0,100,true,0.0,0.0,0.0,0.0,0,0,0.30000000000000004,0.0
consensus,unknown,54,0,0,0.1,0.5,0.8,0.2,false,0.0,0.2,0.3,0.1,3413911939801646100.0,100,true,0.0,0.0,0.0,0.0,0,0,0.30000000000000004,0.0
consensus,unknown,54,0,0,0.1,0.5,0.8,0.2,false,0.0,0.2,0.3,0.1,5576601392690618400.0,100,true,0.0,0.0,0.0,0.0,0,0,0.30000000000000004,0.0
consensus,unknown,54,0,0,0.1,0.5,0.8,0.2,false,0.0,0.2,0.3,0.1,3794282318118145000.0,100,true,0.0,0.0,0.0,0.0,0,0,0.30000000000000004,0.0
consensus,unknown,54,0,0,0.1,0.5,0.8,0.2,false,0.0,0.2,0.3,0.1,7500710846097874900.0,100,true,0.0,0.0,0.0,0.0,0,0,0.30000000000000004,0.0
consensus,unknown,54,0,0,0.1,0.5,0.8,0.2,false,0.0,0.2,0.3,0.1,4432464224430073900.0,100,true,0.0,0.0,0.0,0.0,0,0,0.30000000000000004,0.0
consensus,unknown,54,0,0,0.1,0.5,0.8,0.2,false,0.0,0.2,0.3,0.1,4210327001835109400.0,100,true,0.0,0.0,0.0,0.0,0,0,0.30000000000000004,0.0
consensus,unknown,54,0,0,0.1,0.5,0.8,0.2,false,0.0,0.2,0.3,0.1,6603758411652679700.0,100,true,0.0,0.0,0.0,0.0,0,0,0.30000000000000004,0.0
consensus,unknown,54,0,0,0.1,0.5,0.8,0.2,false,0.0,0.2,0.3,0.1,7179043909987328000.0,100,true,0.0,0.0,0.0,0.0,0,0,0.30000000000000004,0.0
consensus,unknown,54,0,0,0.1,0.5,0.8,0.2,false,0.0,0.2,0.3,0.1,4898716312282833900.0,100,true,0.0,0.0,0.0,0.0,0,0,0.30000000000000004,0.0
consensus,unknown,54,0,0,0.1,0.5,0.8,0.2,false,0.0,0.2,0.3,0.1,4725690850412381200.0,100,true,0.0,0.0,0.0,0.0,0,0,0.30000000000000004,0.0
consensus,unknown,54,0,0,0.1,0.5,0.8,0.2,false,0.0,0.2,0.3,0.1,5956375827241809900.0,100,true,0.0,0.0,0.0,0.0,0,0,0.30000000000000004,0.0
consensus,heterogeneous,12,3,3,0.2,0.8,0.8,0.3,false,0.2,0.2,0.1,0.0,5108037849753243600.0,40,true,0.0,0.1651334490750925,0.00000580255066527,0.00000366338202633,1,5,0.0,0.0
consensus,heterogeneous,12,3,3,0.2,0.8,0.8,0.3,false,0.2,0.2,0.1,0.0,3165118706031121400.0,40,true,0.0,0.16513344907509245,0.00000580255066527,0.00000366338202633,1,5,0.0,0.0
consensus,heterogeneous,12,3,3,0.2,0.8,0.8,0.3,false,0.2,0.2,0.1,0.0,8151887465685377000.0,40,true,0.0,0.1651334490750925,0.00000580255066527,0.00000366338202633,1,5,0.0,0.0
consensus,heterogeneous,12,3,3,0.2,0.8,0.8,0.3,false,0.2,0.2,0.1,0.0,599260260783050750.0,40,true,0.0,0.1651334490750925,0.00000580255066527,0.00000366338202633,1,5,0.0,0.0
consensus,heterogeneous,12,3,3,0.2,0.8,0.8,0.3,false,0.2,0.2,0.1,0.0,3794282318118145000.0,40,true,0.0,0.1651334490750925,0.00000580255066527,0.00000366338202633,1,5,0.0,0.0
consensus,heterogeneous,12,3,3,0.2,0.8,0.8,0.3,false,0.2,0.2,0.1,0.0,7500710846097874900.0,40,true,0.0,0.16513344907509245,0.00000580255066527,0.00000366338202633,1,5,0.0,0.0
consensus,heterogeneous,12,3,3,0.2,0.8,0.8,0.3,false,0.2,0.2,0.1,0.0,3413911939801646100.0,40,true,0.0,0.16934582681815258,0.00000580255066527,0.00000366338202633,1,5,0.0,0.0
consensus,heterogeneous,12,3,3,0.2,0.8,0.8,0.3,false,0.2,0.2,0.1,0.0,5576601392690618400.0,40,true,0.0,0.1651334490750925,0.00000580255066527,0.00000366338202633,1,5,0.0,0.0
consensus,heterogeneous,12,3,3,0.2,0.8,0.8,0.3,false,0.2,0.2,0.1,0.0,7179043909987328000.0,35,true,0.0,0.16366881311236783,0.00001664155278315,0.00001050647704309,2,5,0.0,0.0
consensus,heterogeneous,12,3,3,0.2,0.8,0.8,0.3,false,0.2,0.2,0.1,0.0,4210327001835109400.0,35,true,0.0,0.1636688131123679,0.00001664155278315,0.00001050647704309,1,5,0.0,0.0
consensus,heterogeneous,12,3,3,0.2,0.8,0.8,0.3,false,0.2,0.2,0.1,0.0,4432464224430073900.0,40,true,0.0,0.1651334490750925,0.00000580255066527,0.00000366338202633,1,5,0.0,0.0
consensus,heterogeneous,12,3,3,0.2,0.8,0.8,0.3,false,0.2,0.2,0.1,0.0,6603758411652679700.0,40,true,0.0,0.16513344907509245,0.00000580255066527,0.00000366338202633,2,5,0.0,0.0
consensus,heterogeneous,12,3,3,0.2,0.8,0.8,0.3,false,0.2,0.2,0.1,0.0,5956375827241809900.0,35,true,0.0,0.16366881311236792,0.00001664155278315,0.00001050647704309,1,5,0.0,0.0
consensus,heterogeneous,12,3,3,0.2,0.8,0.8,0.3,false,0.2,0.2,0.1,0.0,4898716312282833900.0,40,true,0.0,0.1651334490750925,0.00000580255066527,0.00000366338202633,1,5,0.0,0.0
consensus,heterogeneous,12,3,3,0.2,0.8,0.8,0.3,false,0.2,0.2,0.1,0.0,4725690850412381200.0,40,true,0.0,0.16596837154140073,0.00000580255066527,0.00000366338202633,1,5,0.0,0.0
consensus,heterogeneous,16,2,3,0.1,0.8,0.5,0.2,false,0.0,0.0,0.3,0.05,3165118706031121400.0,45,true,0.0,0.08009803743782598,0.00008082245018944,0.00006364571892847,1,3,-0.30000000000000004,0.0
consensus,heterogeneous,16,2,3,0.1,0.8,0.5,0.2,false,0.0,0.0,0.3,0.05,5108037849753243600.0,45,true,0.0,0.07335066638040175,0.00008082245018944,0.00006364571892847,1,3,-0.30000000000000004,0.0
consensus,heterogeneous,16,2,3,0.1,0.8,0.5,0.2,false,0.0,0.0,0.3,0.05,599260260783050750.0,50,true,0.0,0.0877957073494076,0.00004839138644817,0.00003810704294686,1,3,-0.30000000000000004,0.0
consensus,heterogeneous,16,2,3,0.1,0.8,0.5,0.2,false,0.0,0.0,0.3,0.05,8151887465685377000.0,50,true,0.0,0.08377093538248129,0.00004839138644817,0.00003810704294685,1,3,-0.30000000000000004,0.0
consensus,heterogeneous,16,2,3,0.1,0.8,0.5,0.2,false,0.0,0.0,0.3,0.05,7500710846097874900.0,50,true,0.0,0.07180377158863012,0.00004839138644817,0.00003810704294686,1,3,-0.30000000000000004,0.0
consensus,heterogeneous,16,2,3,0.1,0.8,0.5,0.2,false,0.0,0.0,0.3,0.05,3413911939801646100.0,50,true,0.0,0.06970770528286133,0.00004839138644817,0.00003810704294686,1,3,-0.30000000000000004,0.0
consensus,heterogeneous,16,2,3,0.1,0.8,0.5,0.2,false,0.0,0.0,0.3,0.05,5576601392690618400.0,55,true,0.0,0.07878020250342418,0.00002897371060748,0.00002281609425743,1,3,-0.30000000000000004,0.0
consensus,heterogeneous,16,2,3,0.1,0.8,0.5,0.2,false,0.0,0.0,0.3,0.05,3794282318118145000.0,55,true,0.0,0.08501198347472179,0.00002897371060748,0.00002281609425742,1,3,-0.30000000000000004,0.0
consensus,heterogeneous,16,2,3,0.1,0.8,0.5,0.2,false,0.0,0.0,0.3,0.05,7179043909987328000.0,45,true,0.0,0.08285963338764253,0.00008082245018944,0.00006364571892846,1,3,-0.30000000000000004,0.0
consensus,heterogeneous,16,2,3,0.1,0.8,0.5,0.2,false,0.0,0.0,0.3,0.05,6603758411652679700.0,50,true,0.0,0.08965632776782217,0.00004839138644817,0.00003810704294686,1,3,-0.30000000000000004,0.0
consensus,heterogeneous,16,2,3,0.1,0.8,0.5,0.2,false,0.0,0.0,0.3,0.05,4432464224430073900.0,50,true,0.0,0.08249752704270472,0.00004839138644817,0.00003810704294686,1,3,-0.30000000000000004,0.0
consensus,heterogeneous,16,2,3,0.1,0.8,0.5,0.2,false,0.0,0.0,0.3,0.05,4210327001835109400.0,55,true,0.0,0.0790719202740705,0.00002897371060748,0.00002281609425743,1,3,-0.30000000000000004,0.0
consensus,heterogeneous,16,2,3,0.1,0.8,0.5,0.2,false,0.0,0.0,0.3,0.05,4898716312282833900.0,50,true,0.0,0.07235311845624029,0.00004839138644817,0.00003810704294686,1,3,-0.30000000000000004,0.0
consensus,heterogeneous,16,2,3,0.1,0.8,0.5,0.2,false,0.0,0.0,0.3,0.05,5956375827241809900.0,50,true,0.0,0.08472972454311598,0.00004839138644817,0.00003810704294686,1,3,-0.30000000000000004,0.0
consensus,heterogeneous,16,2,3,0.1,0.8,0.5,0.2,false,0.0,0.0,0.3,0.05,4725690850412381200.0,55,true,0.0,0.08742946148818231,0.00002897371060748,0.00002281609425743,1,3,-0.30000000000000004,0.0
consensus,homogeneous,41,0,4,0.5,0.8,0.0,0.3,false,0.05,0.1,0.0,0.05,8151887465685377000.0,15,true,0.0,0.06054570932192971,0.00000004824164446,0.00000003054631323,1,1,-0.8,2.0
consensus,homogeneous,41,0,4,0.5,0.8,0.0,0.3,false,0.05,0.1,0.0,0.05,3165118706031121400.0,15,true,0.0,0.06787076532203146,0.00000004824164446,0.00000003054631323,1,1,-0.8,2.0
consensus,homogeneous,41,0,4,0.5,0.8,0.0,0.3,false,0.05,0.1,0.0,0.05,599260260783050750.0,15,true,0.0,0.07297140867753868,0.00000004824164446,0.00000003054631323,1,1,-0.8,2.0
