model_type,selected_debate_id,convergence_rate,confidence_threshold,repulsion_threshold,repulsion_strength,seed,convergence_cycle,mae,opinion_variance,polarization_index
consensus,7,0.5,0.6,0.5,0.2,2211715377675706370.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,7,0.5,0.6,0.5,0.2,6363096185690847200.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,7,0.5,0.6,0.2,0.1,2211715377675706370.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,7,0.5,0.6,0.2,0.1,6363096185690847200.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,7,0.5,0.6,0.2,0.3,2211715377675706370.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,7,0.5,0.6,0.2,0.3,6363096185690847200.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,6,0.1,0.8,0.2,0.1,2211715377675706370.0,40,0.31848567124797117,0.00002547984242945,0.00001461537534266
consensus,6,0.1,0.8,0.2,0.1,6363096185690847200.0,40,0.31848567124797117,0.00002547984242945,0.00001461537534266
consensus,8,0.1,0.8,0.2,0.1,6363096185690847200.0,15,0.05555555555555555,0.12731481481481485,0.13654320987654323
consensus,8,0.1,0.8,0.2,0.1,2211715377675706370.0,15,0.05555555555555555,0.12731481481481485,0.13654320987654323
consensus,7,0.3,0.8,0.2,0.1,2211715377675706370.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,7,0.3,0.8,0.2,0.1,6363096185690847200.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,7,0.1,0.6,0.2,0.1,2211715377675706370.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,7,0.1,0.6,0.2,0.1,6363096185690847200.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,7,0.1,0.8,0.0,0.1,2211715377675706370.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,7,0.1,0.8,0.0,0.1,6363096185690847200.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,7,0.1,0.8,0.5,0.1,6363096185690847200.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,7,0.1,0.8,0.5,0.1,2211715377675706370.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,7,0.1,0.8,0.2,0.2,2211715377675706370.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,7,0.1,0.8,0.2,0.2,6363096185690847200.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,6,0.7,0.8,0.2,0.2,6363096185690847200.0,15,0.3057734005518757,0.00000000008143173,0.00000000005678532
consensus,6,0.7,0.8,0.2,0.2,2211715377675706370.0,15,0.3057734005518757,0.00000000008143173,0.00000000005678532
consensus,8,0.7,0.8,0.2,0.2,2211715377675706370.0,15,0.05555555555555555,0.12731481481481485,0.13654320987654323
consensus,8,0.7,0.8,0.2,0.2,6363096185690847200.0,15,0.05555555555555555,0.12731481481481485,0.13654320987654323
consensus,7,0.9,0.8,0.2,0.2,2211715377675706370.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,7,0.9,0.8,0.2,0.2,6363096185690847200.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,7,0.7,0.8,0.5,0.2,2211715377675706370.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,7,0.7,0.8,0.5,0.2,6363096185690847200.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,7,0.7,0.8,0.2,0.1,6363096185690847200.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,7,0.7,0.8,0.2,0.1,2211715377675706370.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,6,0.5,0.6,0.0,0.3,6363096185690847200.0,15,0.3123650431422918,0.000000268774519,0.00000016441577499
consensus,6,0.5,0.6,0.0,0.3,2211715377675706370.0,15,0.3123650431422918,0.000000268774519,0.00000016441577499
consensus,8,0.5,0.6,0.0,0.3,6363096185690847200.0,15,0.05555555555555555,0.12731481481481485,0.13654320987654323
consensus,8,0.5,0.6,0.0,0.3,2211715377675706370.0,15,0.05555555555555555,0.12731481481481485,0.13654320987654323
consensus,7,0.3,0.6,0.0,0.3,6363096185690847200.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,7,0.3,0.6,0.0,0.3,2211715377675706370.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,7,0.5,0.4,0.0,0.3,2211715377675706370.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,7,0.5,0.4,0.0,0.3,6363096185690847200.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,7,0.1,0.6,0.2,0.2,2211715377675706370.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,7,0.1,0.6,0.2,0.2,6363096185690847200.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,7,0.3,0.4,0.2,0.2,2211715377675706370.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,7,0.3,0.4,0.2,0.2,6363096185690847200.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,7,0.3,0.8,0.2,0.2,2211715377675706370.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,7,0.3,0.8,0.2,0.2,6363096185690847200.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,7,0.3,0.6,0.0,0.2,2211715377675706370.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,7,0.3,0.6,0.0,0.2,6363096185690847200.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,7,0.3,0.6,0.5,0.2,2211715377675706370.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,7,0.3,0.6,0.5,0.2,6363096185690847200.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,7,0.3,0.6,0.2,0.1,2211715377675706370.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,7,0.3,0.6,0.2,0.1,6363096185690847200.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,7,0.3,0.6,0.2,0.3,2211715377675706370.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,7,0.3,0.6,0.2,0.3,6363096185690847200.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,6,0.1,0.6,0.2,0.1,2211715377675706370.0,40,0.31848567124797117,0.00002547984242945,0.00001461537534266
consensus,6,0.1,0.6,0.2,0.1,6363096185690847200.0,40,0.31848567124797117,0.00002547984242945,0.00001461537534266
consensus,8,0.1,0.6,0.2,0.1,2211715377675706370.0,15,0.05555555555555555,0.12731481481481485,0.13654320987654323
consensus,8,0.1,0.6,0.2,0.1,6363096185690847200.0,15,0.05555555555555555,0.12731481481481485,0.13654320987654323
consensus,7,0.1,0.4,0.2,0.1,2211715377675706370.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,7,0.1,0.4,0.2,0.1,6363096185690847200.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,7,0.1,0.6,0.0,0.1,6363096185690847200.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,7,0.1,0.6,0.0,0.1,2211715377675706370.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,7,0.1,0.6,0.5,0.1,2211715377675706370.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,7,0.1,0.6,0.5,0.1,6363096185690847200.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,6,0.1,0.6,0.2,0.2,2211715377675706370.0,40,0.31848567124797117,0.00002547984242945,0.00001461537534266
consensus,6,0.1,0.6,0.2,0.2,6363096185690847200.0,40,0.31848567124797117,0.00002547984242945,0.00001461537534266
consensus,8,0.1,0.6,0.2,0.2,2211715377675706370.0,15,0.05555555555555555,0.12731481481481485,0.13654320987654323
consensus,8,0.1,0.6,0.2,0.2,6363096185690847200.0,15,0.05555555555555555,0.12731481481481485,0.13654320987654323
consensus,7,0.1,0.4,0.2,0.2,2211715377675706370.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,7,0.1,0.4,0.2,0.2,6363096185690847200.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,7,0.1,0.6,0.0,0.2,2211715377675706370.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,7,0.1,0.6,0.0,0.2,6363096185690847200.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,7,0.3,0.8,0.5,0.3,2211715377675706370.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,7,0.3,0.8,0.5,0.3,6363096185690847200.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,7,0.1,0.8,0.2,0.3,2211715377675706370.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,7,0.1,0.8,0.2,0.3,6363096185690847200.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,7,0.1,0.8,0.8,0.3,2211715377675706370.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,7,0.1,0.8,0.8,0.3,6363096185690847200.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,7,0.1,0.8,0.5,0.2,6363096185690847200.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,7,0.1,0.8,0.5,0.2,2211715377675706370.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,6,0.3,0.6,0.5,0.3,6363096185690847200.0,20,0.317493723716986,0.0000001100155605,0.00000006858500811
consensus,6,0.3,0.6,0.5,0.3,2211715377675706370.0,20,0.317493723716986,0.0000001100155605,0.00000006858500811
consensus,8,0.3,0.6,0.5,0.3,2211715377675706370.0,15,0.05555555555555555,0.12731481481481485,0.13654320987654323
consensus,8,0.3,0.6,0.5,0.3,6363096185690847200.0,15,0.05555555555555555,0.12731481481481485,0.13654320987654323
consensus,7,0.5,0.6,0.5,0.3,6363096185690847200.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,7,0.5,0.6,0.5,0.3,2211715377675706370.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,7,0.3,0.4,0.5,0.3,2211715377675706370.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,7,0.3,0.4,0.5,0.3,6363096185690847200.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,7,0.3,0.6,0.8,0.3,2211715377675706370.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,7,0.3,0.6,0.8,0.3,6363096185690847200.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,8,0.3,0.6,0.0,0.3,2211715377675706370.0,15,0.05555555555555555,0.12731481481481485,0.13654320987654323
consensus,8,0.3,0.6,0.0,0.3,6363096185690847200.0,15,0.05555555555555555,0.12731481481481485,0.13654320987654323
consensus,7,0.1,0.6,0.0,0.3,6363096185690847200.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,7,0.1,0.6,0.0,0.3,2211715377675706370.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,7,0.3,0.4,0.0,0.3,6363096185690847200.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,7,0.3,0.4,0.0,0.3,2211715377675706370.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,7,0.3,0.8,0.0,0.3,2211715377675706370.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,7,0.3,0.8,0.0,0.3,6363096185690847200.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,6,0.3,0.8,0.0,0.3,2211715377675706370.0,20,0.317493723716986,0.0000001100155605,0.00000006858500811
consensus,6,0.3,0.8,0.0,0.3,6363096185690847200.0,20,0.317493723716986,0.0000001100155605,0.00000006858500811
consensus,8,0.3,0.8,0.0,0.3,6363096185690847200.0,15,0.05555555555555555,0.12731481481481485,0.13654320987654323
consensus,8,0.3,0.8,0.0,0.3,2211715377675706370.0,15,0.05555555555555555,0.12731481481481485,0.13654320987654323
consensus,7,0.1,0.8,0.0,0.3,2211715377675706370.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,7,0.1,0.8,0.0,0.3,6363096185690847200.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,7,0.3,0.8,0.2,0.3,2211715377675706370.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,7,0.3,0.8,0.2,0.3,6363096185690847200.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,7,0.3,0.8,0.0,0.2,6363096185690847200.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,7,0.3,0.8,0.0,0.2,2211715377675706370.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,6,0.7,0.6,0.2,0.2,6363096185690847200.0,15,0.3057734005518757,0.00000000008143173,0.00000000005678532
consensus,6,0.7,0.6,0.2,0.2,2211715377675706370.0,15,0.3057734005518757,0.00000000008143173,0.00000000005678532
consensus,8,0.7,0.6,0.2,0.2,2211715377675706370.0,15,0.05555555555555555,0.12731481481481485,0.13654320987654323
consensus,8,0.7,0.6,0.2,0.2,6363096185690847200.0,15,0.05555555555555555,0.12731481481481485,0.13654320987654323
consensus,7,0.9,0.6,0.2,0.2,6363096185690847200.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,7,0.9,0.6,0.2,0.2,2211715377675706370.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,7,0.7,0.4,0.2,0.2,2211715377675706370.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,7,0.7,0.4,0.2,0.2,6363096185690847200.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,7,0.7,0.6,0.0,0.2,6363096185690847200.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,7,0.7,0.6,0.0,0.2,2211715377675706370.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,7,0.7,0.6,0.5,0.2,2211715377675706370.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,7,0.7,0.6,0.5,0.2,6363096185690847200.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,7,0.7,0.6,0.2,0.1,6363096185690847200.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,7,0.7,0.6,0.2,0.1,2211715377675706370.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,7,0.7,0.6,0.2,0.3,2211715377675706370.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,7,0.7,0.6,0.2,0.3,6363096185690847200.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,7,0.7,0.8,0.5,0.3,6363096185690847200.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,7,0.7,0.8,0.5,0.3,2211715377675706370.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,6,0.7,0.8,0.5,0.3,6363096185690847200.0,15,0.3057734005518757,0.00000000008143173,0.00000000005678532
consensus,6,0.7,0.8,0.5,0.3,2211715377675706370.0,15,0.3057734005518757,0.00000000008143173,0.00000000005678532
consensus,8,0.7,0.8,0.5,0.3,6363096185690847200.0,15,0.05555555555555555,0.12731481481481485,0.13654320987654323
consensus,8,0.7,0.8,0.5,0.3,2211715377675706370.0,15,0.05555555555555555,0.12731481481481485,0.13654320987654323
consensus,7,0.5,0.8,0.5,0.3,2211715377675706370.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,7,0.5,0.8,0.5,0.3,6363096185690847200.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,7,0.9,0.8,0.5,0.3,2211715377675706370.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,7,0.9,0.8,0.5,0.3,6363096185690847200.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,7,0.7,0.6,0.5,0.3,2211715377675706370.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,7,0.7,0.6,0.5,0.3,6363096185690847200.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,7,0.7,0.8,0.8,0.3,6363096185690847200.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,7,0.7,0.8,0.8,0.3,2211715377675706370.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,6,0.1,0.6,0.0,0.3,2211715377675706370.0,40,0.31848567124797117,0.00002547984242945,0.00001461537534266
consensus,6,0.1,0.6,0.0,0.3,6363096185690847200.0,40,0.31848567124797117,0.00002547984242945,0.00001461537534266
consensus,8,0.1,0.6,0.0,0.3,2211715377675706370.0,15,0.05555555555555555,0.12731481481481485,0.13654320987654323
consensus,8,0.1,0.6,0.0,0.3,6363096185690847200.0,15,0.05555555555555555,0.12731481481481485,0.13654320987654323
consensus,7,0.1,0.4,0.0,0.3,2211715377675706370.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,7,0.1,0.4,0.0,0.3,6363096185690847200.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,7,0.1,0.8,0.0,0.2,2211715377675706370.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,7,0.1,0.8,0.0,0.2,6363096185690847200.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,6,0.7,0.6,0.0,0.3,6363096185690847200.0,15,0.3057734005518757,0.00000000008143173,0.00000000005678532
consensus,6,0.7,0.6,0.0,0.3,2211715377675706370.0,15,0.3057734005518757,0.00000000008143173,0.00000000005678532
consensus,8,0.7,0.6,0.0,0.3,2211715377675706370.0,15,0.05555555555555555,0.12731481481481485,0.13654320987654323
consensus,8,0.7,0.6,0.0,0.3,6363096185690847200.0,15,0.05555555555555555,0.12731481481481485,0.13654320987654323
consensus,7,0.9,0.6,0.0,0.3,6363096185690847200.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,7,0.9,0.6,0.0,0.3,2211715377675706370.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,7,0.7,0.4,0.0,0.3,2211715377675706370.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,7,0.7,0.4,0.0,0.3,6363096185690847200.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,6,0.3,0.8,0.2,0.3,6363096185690847200.0,20,0.317493723716986,0.0000001100155605,0.00000006858500811
consensus,6,0.3,0.8,0.2,0.3,2211715377675706370.0,20,0.317493723716986,0.0000001100155605,0.00000006858500811
consensus,8,0.3,0.8,0.2,0.3,2211715377675706370.0,15,0.05555555555555555,0.12731481481481485,0.13654320987654323
consensus,8,0.3,0.8,0.2,0.3,6363096185690847200.0,15,0.05555555555555555,0.12731481481481485,0.13654320987654323
consensus,7,0.5,0.8,0.2,0.3,6363096185690847200.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,7,0.5,0.8,0.2,0.3,2211715377675706370.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,6,0.1,0.8,0.0,0.3,6363096185690847200.0,40,0.31848567124797117,0.00002547984242945,0.00001461537534266
consensus,6,0.1,0.8,0.0,0.3,2211715377675706370.0,40,0.31848567124797117,0.00002547984242945,0.00001461537534266
consensus,8,0.1,0.8,0.0,0.3,2211715377675706370.0,15,0.05555555555555555,0.12731481481481485,0.13654320987654323
consensus,8,0.1,0.8,0.0,0.3,6363096185690847200.0,15,0.05555555555555555,0.12731481481481485,0.13654320987654323
consensus,6,0.7,0.6,0.5,0.3,2211715377675706370.0,15,0.3057734005518757,0.00000000008143173,0.00000000005678532
consensus,6,0.7,0.6,0.5,0.3,6363096185690847200.0,15,0.3057734005518757,0.00000000008143173,0.00000000005678532
consensus,8,0.7,0.6,0.5,0.3,6363096185690847200.0,15,0.05555555555555555,0.12731481481481485,0.13654320987654323
consensus,8,0.7,0.6,0.5,0.3,2211715377675706370.0,15,0.05555555555555555,0.12731481481481485,0.13654320987654323
consensus,7,0.9,0.6,0.5,0.3,6363096185690847200.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,7,0.9,0.6,0.5,0.3,2211715377675706370.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,7,0.7,0.4,0.5,0.3,6363096185690847200.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,7,0.7,0.4,0.5,0.3,2211715377675706370.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,7,0.7,0.6,0.8,0.3,6363096185690847200.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,7,0.7,0.6,0.8,0.3,2211715377675706370.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,6,0.1,0.8,0.2,0.3,2211715377675706370.0,40,0.31848567124797117,0.00002547984242945,0.00001461537534266
consensus,6,0.1,0.8,0.2,0.3,6363096185690847200.0,40,0.31848567124797117,0.00002547984242945,0.00001461537534266
consensus,8,0.1,0.8,0.2,0.3,6363096185690847200.0,15,0.05555555555555555,0.12731481481481485,0.13654320987654323
consensus,8,0.1,0.8,0.2,0.3,2211715377675706370.0,15,0.05555555555555555,0.12731481481481485,0.13654320987654323
consensus,6,0.3,0.6,0.2,0.1,2211715377675706370.0,20,0.317493723716986,0.0000001100155605,0.00000006858500811
consensus,6,0.3,0.6,0.2,0.1,6363096185690847200.0,20,0.317493723716986,0.0000001100155605,0.00000006858500811
consensus,8,0.3,0.6,0.2,0.1,6363096185690847200.0,15,0.05555555555555555,0.12731481481481485,0.13654320987654323
consensus,8,0.3,0.6,0.2,0.1,2211715377675706370.0,15,0.05555555555555555,0.12731481481481485,0.13654320987654323
consensus,7,0.3,0.4,0.2,0.1,2211715377675706370.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,7,0.3,0.4,0.2,0.1,6363096185690847200.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,7,0.3,0.6,0.0,0.1,6363096185690847200.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,7,0.3,0.6,0.0,0.1,2211715377675706370.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,7,0.3,0.6,0.5,0.1,2211715377675706370.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,7,0.3,0.6,0.5,0.1,6363096185690847200.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,6,0.3,0.6,0.2,0.3,6363096185690847200.0,20,0.317493723716986,0.0000001100155605,0.00000006858500811
consensus,6,0.3,0.6,0.2,0.3,2211715377675706370.0,20,0.317493723716986,0.0000001100155605,0.00000006858500811
consensus,8,0.3,0.6,0.2,0.3,2211715377675706370.0,15,0.05555555555555555,0.12731481481481485,0.13654320987654323
consensus,8,0.3,0.6,0.2,0.3,6363096185690847200.0,15,0.05555555555555555,0.12731481481481485,0.13654320987654323
consensus,7,0.3,0.4,0.2,0.3,6363096185690847200.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,7,0.3,0.4,0.2,0.3,2211715377675706370.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,6,0.7,0.6,0.5,0.2,6363096185690847200.0,15,0.3057734005518757,0.00000000008143173,0.00000000005678532
consensus,6,0.7,0.6,0.5,0.2,2211715377675706370.0,15,0.3057734005518757,0.00000000008143173,0.00000000005678532
consensus,8,0.7,0.6,0.5,0.2,6363096185690847200.0,15,0.05555555555555555,0.12731481481481485,0.13654320987654323
consensus,8,0.7,0.6,0.5,0.2,2211715377675706370.0,15,0.05555555555555555,0.12731481481481485,0.13654320987654323
consensus,7,0.9,0.6,0.5,0.2,2211715377675706370.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,7,0.9,0.6,0.5,0.2,6363096185690847200.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,7,0.7,0.4,0.5,0.2,2211715377675706370.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,7,0.7,0.4,0.5,0.2,6363096185690847200.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,7,0.7,0.6,0.8,0.2,2211715377675706370.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,7,0.7,0.6,0.8,0.2,6363096185690847200.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,7,0.7,0.6,0.5,0.1,2211715377675706370.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,7,0.7,0.6,0.5,0.1,6363096185690847200.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,6,0.7,0.8,0.2,0.1,6363096185690847200.0,15,0.3057734005518757,0.00000000008143173,0.00000000005678532
consensus,6,0.7,0.8,0.2,0.1,2211715377675706370.0,15,0.3057734005518757,0.00000000008143173,0.00000000005678532
consensus,8,0.7,0.8,0.2,0.1,2211715377675706370.0,15,0.05555555555555555,0.12731481481481485,0.13654320987654323
consensus,8,0.7,0.8,0.2,0.1,6363096185690847200.0,15,0.05555555555555555,0.12731481481481485,0.13654320987654323
consensus,7,0.5,0.8,0.2,0.1,2211715377675706370.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,7,0.5,0.8,0.2,0.1,6363096185690847200.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,7,0.9,0.8,0.2,0.1,2211715377675706370.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,7,0.9,0.8,0.2,0.1,6363096185690847200.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,7,0.7,0.8,0.0,0.1,2211715377675706370.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,7,0.7,0.8,0.0,0.1,6363096185690847200.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,7,0.7,0.8,0.5,0.1,2211715377675706370.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,7,0.7,0.8,0.5,0.1,6363096185690847200.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,6,0.1,0.6,0.2,0.3,6363096185690847200.0,40,0.31848567124797117,0.00002547984242945,0.00001461537534266
consensus,6,0.1,0.6,0.2,0.3,2211715377675706370.0,40,0.31848567124797117,0.00002547984242945,0.00001461537534266
consensus,8,0.1,0.6,0.2,0.3,6363096185690847200.0,15,0.05555555555555555,0.12731481481481485,0.13654320987654323
consensus,8,0.1,0.6,0.2,0.3,2211715377675706370.0,15,0.05555555555555555,0.12731481481481485,0.13654320987654323
consensus,7,0.1,0.4,0.2,0.3,2211715377675706370.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
consensus,7,0.1,0.4,0.2,0.3,6363096185690847200.0,15,0.02777777777777777,0.18287037037037038,0.14246913580246912
