model_type,current_condition,selected_debate_id,pro_count,anti_count,convergence_rate,confidence_threshold,repulsion_threshold,repulsion_strength,use_heterogeneous_agents,convergence_rate_sd,confidence_threshold_sd,repulsion_threshold_sd,repulsion_strength_sd,seed,convergence_cycle,mae,opinion_variance,polarization_index,num_clusters,initial_num_clusters,neutral_zone_width,mean_net_repulsion_abs,homophily_strength
consensus,heterogeneous,21,3,3,0.3,0.2,0.6,0.2,false,0.05,0.1,0.1,0.05,4.28636038694465E+018,20,0.109421369845544,2.8208510077E-07,2.0073521464E-07,1,4,0.4,0,0.7
consensus,heterogeneous,21,3,3,0.3,0.2,0.6,0.2,false,0.05,0.1,0.1,0.05,4.34257261248481E+018,20,0.109421369845544,2.8208510077E-07,2.0073521464E-07,1,4,0.4,0,0.7
consensus,homogeneous,50,0,6,0.5,0.6,0.8,0.1,false,0.05,0.1,0.1,0.05,4.6926904669588E+018,15,0.0761433105095662,1.06323515735E-06,6.0686914175E-07,1,3,0.2,0,0
consensus,homogeneous,50,0,6,0.5,0.6,0.8,0.1,false,0.05,0.1,0.1,0.05,6.90547037085634E+018,15,0.0761433105095662,1.06323515735E-06,6.0686914175E-07,1,3,0.2,0,0
consensus,homogeneous,50,0,6,0.5,0.6,0.8,0.1,false,0.05,0.1,0.1,0.05,8.63617513033061E+018,15,0.0761433105095662,1.06323515735E-06,6.0686914175E-07,1,3,0.2,0,0
consensus,homogeneous,50,0,6,0.5,0.6,0.8,0.1,false,0.05,0.1,0.1,0.05,4.34257261248481E+018,15,0.0761433105095662,1.06323515735E-06,6.0686914175E-07,1,3,0.2,0,0
consensus,homogeneous,50,0,6,0.5,0.6,0.8,0.1,false,0.05,0.1,0.1,0.05,5.70257702789059E+018,15,0.0761433105095662,1.06323515735E-06,6.0686914175E-07,1,3,0.2,0,0
consensus,homogeneous,50,0,6,0.5,0.6,0.8,0.1,false,0.05,0.1,0.1,0.05,1.84114252416859E+018,15,0.0761433105095662,1.06323515735E-06,6.0686914175E-07,1,3,0.2,0,0
consensus,homogeneous,50,0,6,0.5,0.6,0.8,0.1,false,0.05,0.1,0.1,0.05,4.39889510625904E+018,15,0.0761433105095662,1.06323515735E-06,6.0686914175E-07,1,3,0.2,0,0
consensus,homogeneous,50,0,6,0.5,0.6,0.8,0.1,false,0.05,0.1,0.1,0.05,4.47792793694704E+018,15,0.0761433105095662,1.06323515735E-06,6.0686914175E-07,1,3,0.2,0,0
consensus,homogeneous,50,0,6,0.5,0.6,0.8,0.1,false,0.05,0.1,0.1,0.05,8.80361844505413E+018,15,0.0761433105095662,1.06323515735E-06,6.0686914175E-07,1,3,0.2,0,0
consensus,homogeneous,50,0,6,0.5,0.6,0.8,0.1,false,0.05,0.1,0.1,0.05,1.09591146466576E+017,15,0.0761433105095662,1.06323515735E-06,6.0686914175E-07,1,3,0.2,0,0
consensus,homogeneous,50,0,6,0.5,0.6,0.8,0.1,false,0.05,0.1,0.1,0.05,7.12889348418325E+018,15,0.0761433105095662,1.06323515735E-06,6.0686914175E-07,1,3,0.2,0,0
consensus,homogeneous,50,0,6,0.5,0.6,0.8,0.1,false,0.05,0.1,0.1,0.05,4.28636038694465E+018,15,0.0761433105095662,1.06323515735E-06,6.0686914175E-07,1,3,0.2,0,0
consensus,homogeneous,50,0,6,0.5,0.6,0.8,0.1,false,0.05,0.1,0.1,0.05,7.04337208916658E+018,15,0.0761433105095662,1.06323515735E-06,6.0686914175E-07,1,3,0.2,0,0
consensus,heterogeneous,7,3,3,0.2,0.4,0,0.1,false,0.05,0.1,0.1,0.05,7.24071359189169E+018,25,0.118094499709865,4.00311205251E-06,2.30505201519E-06,1,4,-0.4,2.16666666666667,1
consensus,heterogeneous,7,3,3,0.2,0.4,0,0.1,false,0.05,0.1,0.1,0.05,1.84114252416859E+018,25,0.118094499709865,4.00311205251E-06,2.30505201519E-06,1,4,-0.4,2.16666666666667,1
consensus,heterogeneous,7,3,3,0.2,0.4,0,0.1,false,0.05,0.1,0.1,0.05,4.47792793694704E+018,25,0.118094499709865,4.00311205251E-06,2.30505201519E-06,1,4,-0.4,2.16666666666667,1
consensus,heterogeneous,7,3,3,0.2,0.4,0,0.1,false,0.05,0.1,0.1,0.05,6.90547037085634E+018,25,0.118094499709865,4.00311205251E-06,2.30505201519E-06,1,4,-0.4,2.16666666666667,1
consensus,heterogeneous,7,3,3,0.2,0.4,0,0.1,false,0.05,0.1,0.1,0.05,8.63617513033061E+018,25,0.118094499709865,4.00311205251E-06,2.30505201519E-06,1,4,-0.4,2.16666666666667,1
consensus,heterogeneous,7,3,3,0.2,0.4,0,0.1,false,0.05,0.1,0.1,0.05,7.13900204836315E+018,25,0.118094499709865,4.00311205251E-06,2.30505201519E-06,1,4,-0.4,2.16666666666667,1
consensus,heterogeneous,7,3,3,0.2,0.4,0,0.1,false,0.05,0.1,0.1,0.05,4.34257261248481E+018,25,0.118094499709865,4.00311205251E-06,2.30505201519E-06,1,4,-0.4,2.16666666666667,1
consensus,heterogeneous,7,3,3,0.2,0.4,0,0.1,false,0.05,0.1,0.1,0.05,4.6926904669588E+018,25,0.118094499709865,4.00311205251E-06,2.30505201519E-06,1,4,-0.4,2.16666666666667,1
consensus,heterogeneous,7,3,3,0.2,0.4,0,0.1,false,0.05,0.1,0.1,0.05,4.28636038694465E+018,25,0.118094499709865,4.00311205251E-06,2.30505201519E-06,1,4,-0.4,2.16666666666667,1
consensus,heterogeneous,7,3,3,0.2,0.4,0,0.1,false,0.05,0.1,0.1,0.05,5.70257702789059E+018,25,0.118094499709865,4.00311205251E-06,2.30505201519E-06,1,4,-0.4,2.16666666666667,1
consensus,heterogeneous,7,3,3,0.2,0.4,0,0.1,false,0.05,0.1,0.1,0.05,1.09591146466576E+017,25,0.118094499709865,4.00311205251E-06,2.30505201519E-06,1,4,-0.4,2.16666666666667,1
consensus,heterogeneous,7,3,3,0.2,0.4,0,0.1,false,0.05,0.1,0.1,0.05,4.39889510625904E+018,25,0.118094499709865,4.00311205251E-06,2.30505201519E-06,1,4,-0.4,2.16666666666667,1
consensus,heterogeneous,7,3,3,0.2,0.4,0,0.1,false,0.05,0.1,0.1,0.05,7.12889348418325E+018,25,0.118094499709865,4.00311205251E-06,2.30505201519E-06,1,4,-0.4,2.16666666666667,1
consensus,heterogeneous,7,3,3,0.2,0.4,0,0.1,false,0.05,0.1,0.1,0.05,7.04337208916658E+018,25,0.118094499709865,4.00311205251E-06,2.30505201519E-06,1,4,-0.4,2.16666666666667,1
consensus,heterogeneous,7,3,3,0.2,0.4,0,0.1,false,0.05,0.1,0.1,0.05,8.80361844505413E+018,25,0.118094499709865,4.00311205251E-06,2.30505201519E-06,1,4,-0.4,2.16666666666667,1
consensus,heterogeneous,15,3,3,0.1,0.2,0.5,0.3,false,0.05,0.1,0.1,0.05,8.63617513033061E+018,30,0.0832857722320285,1.982985534558E-05,1.293911421651E-05,1,4,0.3,0,1
consensus,heterogeneous,15,3,3,0.1,0.2,0.5,0.3,false,0.05,0.1,0.1,0.05,7.13900204836315E+018,30,0.0832857722320285,1.982985534558E-05,1.293911421651E-05,1,4,0.3,0,1
consensus,heterogeneous,15,3,3,0.1,0.2,0.5,0.3,false,0.05,0.1,0.1,0.05,4.6926904669588E+018,30,0.0832857722320285,1.982985534558E-05,1.293911421651E-05,1,4,0.3,0,1
consensus,heterogeneous,15,3,3,0.1,0.2,0.5,0.3,false,0.05,0.1,0.1,0.05,5.70257702789059E+018,30,0.0832857722320285,1.982985534558E-05,1.293911421651E-05,1,4,0.3,0,1
consensus,heterogeneous,15,3,3,0.1,0.2,0.5,0.3,false,0.05,0.1,0.1,0.05,7.04337208916658E+018,30,0.0832857722320285,1.982985534558E-05,1.293911421651E-05,1,4,0.3,0,1
consensus,heterogeneous,15,3,3,0.1,0.2,0.5,0.3,false,0.05,0.1,0.1,0.05,4.39889510625904E+018,30,0.0832857722320285,1.982985534558E-05,1.293911421651E-05,1,4,0.3,0,1
consensus,heterogeneous,15,3,3,0.1,0.2,0.5,0.3,false,0.05,0.1,0.1,0.05,1.09591146466576E+017,30,0.0832857722320285,1.982985534558E-05,1.293911421651E-05,1,4,0.3,0,1
consensus,heterogeneous,15,3,3,0.1,0.2,0.5,0.3,false,0.05,0.1,0.1,0.05,7.24071359189169E+018,30,0.0832857722320285,1.982985534558E-05,1.293911421651E-05,1,4,0.3,0,1
consensus,heterogeneous,15,3,3,0.1,0.2,0.5,0.3,false,0.05,0.1,0.1,0.05,4.34257261248481E+018,30,0.0832857722320285,1.982985534558E-05,1.293911421651E-05,1,4,0.3,0,1
consensus,heterogeneous,15,3,3,0.1,0.2,0.5,0.3,false,0.05,0.1,0.1,0.05,6.90547037085634E+018,30,0.0832857722320285,1.982985534558E-05,1.293911421651E-05,1,4,0.3,0,1
consensus,heterogeneous,15,3,3,0.1,0.2,0.5,0.3,false,0.05,0.1,0.1,0.05,1.84114252416859E+018,30,0.0832857722320285,1.982985534558E-05,1.293911421651E-05,1,4,0.3,0,1
consensus,heterogeneous,15,3,3,0.1,0.2,0.5,0.3,false,0.05,0.1,0.1,0.05,8.80361844505413E+018,30,0.0832857722320285,1.982985534558E-05,1.293911421651E-05,1,4,0.3,0,1
consensus,heterogeneous,15,3,3,0.1,0.2,0.5,0.3,false,0.05,0.1,0.1,0.05,4.28636038694465E+018,30,0.0832857722320285,1.982985534558E-05,1.293911421651E-05,1,4,0.3,0,1
consensus,homogeneous,22,0,6,0.1,0.6,0.5,0.2,false,0.05,0.1,0.1,0.05,7.13900204836315E+018,35,0.0345220028374668,4.000614612585E-05,3.823781799743E-05,1,3,-0.1,0,0
consensus,heterogeneous,15,3,3,0.1,0.2,0.5,0.3,false,0.05,0.1,0.1,0.05,7.12889348418325E+018,30,0.0832857722320285,1.982985534558E-05,1.293911421651E-05,1,4,0.3,0,1
consensus,heterogeneous,15,3,3,0.1,0.2,0.5,0.3,false,0.05,0.1,0.1,0.05,4.47792793694704E+018,30,0.0832857722320285,1.982985534558E-05,1.293911421651E-05,1,4,0.3,0,1
consensus,homogeneous,43,0,5,0.2,0.4,0.8,0.1,false,0.05,0.1,0.1,0.05,7.13900204836315E+018,20,0.0449732216858506,9.65967612628E-06,0.0000076533404581,1,3,0.4,0,0.3
consensus,homogeneous,22,0,6,0.1,0.6,0.5,0.2,false,0.05,0.1,0.1,0.05,7.24071359189169E+018,35,0.0345220028374668,4.000614612585E-05,3.823781799743E-05,1,3,-0.1,0,0
consensus,homogeneous,43,0,5,0.2,0.4,0.8,0.1,false,0.05,0.1,0.1,0.05,4.6926904669588E+018,20,0.0449732216858506,9.65967612628E-06,0.0000076533404581,1,3,0.4,0,0.3
consensus,homogeneous,43,0,5,0.2,0.4,0.8,0.1,false,0.05,0.1,0.1,0.05,6.90547037085634E+018,20,0.0449732216858506,9.65967612628E-06,0.0000076533404581,1,3,0.4,0,0.3
consensus,homogeneous,43,0,5,0.2,0.4,0.8,0.1,false,0.05,0.1,0.1,0.05,4.39889510625904E+018,20,0.0449732216858506,9.65967612628E-06,0.0000076533404581,1,3,0.4,0,0.3
consensus,homogeneous,43,0,5,0.2,0.4,0.8,0.1,false,0.05,0.1,0.1,0.05,8.63617513033061E+018,20,0.0449732216858506,9.65967612628E-06,0.0000076533404581,1,3,0.4,0,0.3
consensus,homogeneous,43,0,5,0.2,0.4,0.8,0.1,false,0.05,0.1,0.1,0.05,4.34257261248481E+018,20,0.0449732216858506,9.65967612628E-06,0.0000076533404581,1,3,0.4,0,0.3
consensus,homogeneous,43,0,5,0.2,0.4,0.8,0.1,false,0.05,0.1,0.1,0.05,7.24071359189169E+018,20,0.0449732216858506,9.65967612628E-06,0.0000076533404581,1,3,0.4,0,0.3
consensus,homogeneous,43,0,5,0.2,0.4,0.8,0.1,false,0.05,0.1,0.1,0.05,1.84114252416859E+018,20,0.0449732216858506,9.65967612628E-06,0.0000076533404581,1,3,0.4,0,0.3
consensus,homogeneous,43,0,5,0.2,0.4,0.8,0.1,false,0.05,0.1,0.1,0.05,8.80361844505413E+018,20,0.0449732216858506,9.65967612628E-06,0.0000076533404581,1,3,0.4,0,0.3
consensus,homogeneous,22,0,6,0.1,0.6,0.5,0.2,false,0.05,0.1,0.1,0.05,7.12889348418325E+018,35,0.0345220028374668,4.000614612585E-05,3.823781799743E-05,1,3,-0.1,0,0
consensus,heterogeneous,19,2,2,0.2,0.5,0.2,0.1,false,0.05,0.1,0.1,0.05,7.24071359189169E+018,20,0.155372682947356,6.76405016926E-06,4.57676193468E-06,1,3,-0.3,0,0.7
consensus,homogeneous,43,0,5,0.2,0.4,0.8,0.1,false,0.05,0.1,0.1,0.05,5.70257702789059E+018,20,0.0449732216858506,9.65967612628E-06,0.0000076533404581,1,3,0.4,0,0.3
consensus,homogeneous,22,0,6,0.1,0.6,0.5,0.2,false,0.05,0.1,0.1,0.05,5.70257702789059E+018,35,0.0345220028374668,4.000614612585E-05,3.823781799743E-05,1,3,-0.1,0,0
consensus,homogeneous,43,0,5,0.2,0.4,0.8,0.1,false,0.05,0.1,0.1,0.05,7.04337208916658E+018,20,0.0449732216858506,9.65967612628E-06,0.0000076533404581,1,3,0.4,0,0.3
consensus,homogeneous,22,0,6,0.1,0.6,0.5,0.2,false,0.05,0.1,0.1,0.05,4.6926904669588E+018,35,0.0345220028374668,4.000614612585E-05,3.823781799743E-05,1,3,-0.1,0,0
consensus,homogeneous,43,0,5,0.2,0.4,0.8,0.1,false,0.05,0.1,0.1,0.05,1.09591146466576E+017,20,0.0449732216858506,9.65967612628E-06,0.0000076533404581,1,3,0.4,0,0.3
consensus,homogeneous,22,0,6,0.1,0.6,0.5,0.2,false,0.05,0.1,0.1,0.05,4.34257261248481E+018,35,0.0345220028374668,4.000614612585E-05,3.823781799743E-05,1,3,-0.1,0,0
consensus,homogeneous,43,0,5,0.2,0.4,0.8,0.1,false,0.05,0.1,0.1,0.05,7.12889348418325E+018,20,0.0449732216858506,9.65967612628E-06,0.0000076533404581,1,3,0.4,0,0.3
consensus,heterogeneous,19,2,2,0.2,0.5,0.2,0.1,false,0.05,0.1,0.1,0.05,7.13900204836315E+018,20,0.155372682947356,6.76405016926E-06,4.57676193468E-06,1,3,-0.3,0,0.7
consensus,homogeneous,22,0,6,0.1,0.6,0.5,0.2,false,0.05,0.1,0.1,0.05,8.63617513033061E+018,35,0.0345220028374668,4.000614612585E-05,3.823781799743E-05,1,3,-0.1,0,0
consensus,homogeneous,43,0,5,0.2,0.4,0.8,0.1,false,0.05,0.1,0.1,0.05,4.28636038694465E+018,20,0.0449732216858506,9.65967612628E-06,0.0000076533404581,1,3,0.4,0,0.3
consensus,homogeneous,22,0,6,0.1,0.6,0.5,0.2,false,0.05,0.1,0.1,0.05,4.28636038694465E+018,35,0.0345220028374668,4.000614612585E-05,3.823781799743E-05,1,3,-0.1,0,0
consensus,homogeneous,22,0,6,0.1,0.6,0.5,0.2,false,0.05,0.1,0.1,0.05,4.47792793694704E+018,35,0.0345220028374668,4.000614612585E-05,3.823781799743E-05,1,3,-0.1,0,0
consensus,homogeneous,22,0,6,0.1,0.6,0.5,0.2,false,0.05,0.1,0.1,0.05,8.80361844505413E+018,35,0.0345220028374668,4.000614612585E-05,3.823781799743E-05,1,3,-0.1,0,0
consensus,homogeneous,22,0,6,0.1,0.6,0.5,0.2,false,0.05,0.1,0.1,0.05,1.84114252416859E+018,35,0.0345220028374668,4.000614612585E-05,3.823781799743E-05,1,3,-0.1,0,0
consensus,heterogeneous,19,2,2,0.2,0.5,0.2,0.1,false,0.05,0.1,0.1,0.05,4.6926904669588E+018,20,0.155372682947356,6.76405016926E-06,4.57676193468E-06,1,3,-0.3,0,0.7
consensus,homogeneous,22,0,6,0.1,0.6,0.5,0.2,false,0.05,0.1,0.1,0.05,6.90547037085634E+018,35,0.0345220028374668,4.000614612585E-05,3.823781799743E-05,1,3,-0.1,0,0
consensus,homogeneous,22,0,6,0.1,0.6,0.5,0.2,false,0.05,0.1,0.1,0.05,4.39889510625904E+018,35,0.0345220028374668,4.000614612585E-05,3.823781799743E-05,1,3,-0.1,0,0
consensus,homogeneous,43,0,5,0.2,0.4,0.8,0.1,false,0.05,0.1,0.1,0.05,4.47792793694704E+018,20,0.0449732216858506,9.65967612628E-06,0.0000076533404581,1,3,0.4,0,0.3
consensus,homogeneous,22,0,6,0.1,0.6,0.5,0.2,false,0.05,0.1,0.1,0.05,7.04337208916658E+018,35,0.0345220028374668,4.000614612585E-05,3.823781799743E-05,1,3,-0.1,0,0
consensus,homogeneous,22,0,6,0.1,0.6,0.5,0.2,false,0.05,0.1,0.1,0.05,1.09591146466576E+017,35,0.0345220028374668,4.000614612585E-05,3.823781799743E-05,1,3,-0.1,0,0
consensus,heterogeneous,19,2,2,0.2,0.5,0.2,0.1,false,0.05,0.1,0.1,0.05,5.70257702789059E+018,20,0.155372682947356,6.76405016926E-06,4.57676193468E-06,1,3,-0.3,0,0.7
consensus,heterogeneous,19,2,2,0.2,0.5,0.2,0.1,false,0.05,0.1,0.1,0.05,8.63617513033061E+018,20,0.155372682947356,6.76405016926E-06,4.57676193468E-06,1,3,-0.3,0,0.7
consensus,heterogeneous,19,2,2,0.2,0.5,0.2,0.1,false,0.05,0.1,0.1,0.05,7.04337208916658E+018,20,0.155372682947356,6.76405016926E-06,4.57676193468E-06,1,3,-0.3,0,0.7
consensus,heterogeneous,19,2,2,0.2,0.5,0.2,0.1,false,0.05,0.1,0.1,0.05,7.12889348418325E+018,20,0.155372682947356,6.76405016926E-06,4.57676193468E-06,1,3,-0.3,0,0.7
consensus,heterogeneous,19,2,2,0.2,0.5,0.2,0.1,false,0.05,0.1,0.1,0.05,1.84114252416859E+018,20,0.155372682947356,6.76405016926E-06,4.57676193468E-06,1,3,-0.3,0,0.7
consensus,heterogeneous,19,2,2,0.2,0.5,0.2,0.1,false,0.05,0.1,0.1,0.05,8.80361844505413E+018,20,0.155372682947356,6.76405016926E-06,4.57676193468E-06,1,3,-0.3,0,0.7
consensus,heterogeneous,19,2,2,0.2,0.5,0.2,0.1,false,0.05,0.1,0.1,0.05,4.34257261248481E+018,20,0.155372682947356,6.76405016926E-06,4.57676193468E-06,1,3,-0.3,0,0.7
consensus,heterogeneous,19,2,2,0.2,0.5,0.2,0.1,false,0.05,0.1,0.1,0.05,6.90547037085634E+018,20,0.155372682947356,6.76405016926E-06,4.57676193468E-06,1,3,-0.3,0,0.7
consensus,heterogeneous,19,2,2,0.2,0.5,0.2,0.1,false,0.05,0.1,0.1,0.05,4.39889510625904E+018,20,0.155372682947356,6.76405016926E-06,4.57676193468E-06,1,3,-0.3,0,0.7
consensus,heterogeneous,19,2,2,0.2,0.5,0.2,0.1,false,0.05,0.1,0.1,0.05,1.09591146466576E+017,20,0.155372682947356,6.76405016926E-06,4.57676193468E-06,1,3,-0.3,0,0.7
consensus,heterogeneous,19,2,2,0.2,0.5,0.2,0.1,false,0.05,0.1,0.1,0.05,4.28636038694465E+018,20,0.155372682947356,6.76405016926E-06,4.57676193468E-06,1,3,-0.3,0,0.7
consensus,heterogeneous,37,3,3,0.2,0.2,0.2,0.3,false,0.05,0.1,0.1,0.05,5.70257702789059E+018,25,0.0998600097955322,5.10650921665E-06,0.0000034881646431,1,3,0,0,0.5
consensus,homogeneous,52,0,4,0.2,0.2,0.2,0.2,false,0.05,0.1,0.1,0.05,7.24071359189169E+018,20,0.130930314796605,1.103650434511E-05,5.26734890567E-06,2,2,0,0,0
consensus,homogeneous,52,0,4,0.2,0.2,0.2,0.2,false,0.05,0.1,0.1,0.05,4.6926904669588E+018,20,0.130930314796605,1.103650434511E-05,5.26734890567E-06,2,2,0,0,0
consensus,homogeneous,52,0,4,0.2,0.2,0.2,0.2,false,0.05,0.1,0.1,0.05,8.63617513033061E+018,20,0.130930314796605,1.103650434511E-05,5.26734890567E-06,2,2,0,0,0
consensus,heterogeneous,37,3,3,0.2,0.2,0.2,0.3,false,0.05,0.1,0.1,0.05,1.09591146466576E+017,25,0.0998600097955322,5.10650921665E-06,0.0000034881646431,1,3,0,0,0.5
consensus,heterogeneous,19,2,2,0.2,0.5,0.2,0.1,false,0.05,0.1,0.1,0.05,4.47792793694704E+018,20,0.155372682947356,6.76405016926E-06,4.57676193468E-06,1,3,-0.3,0,0.7
consensus,heterogeneous,37,3,3,0.2,0.2,0.2,0.3,false,0.05,0.1,0.1,0.05,7.24071359189169E+018,25,0.0998600097955322,5.10650921665E-06,0.0000034881646431,1,3,0,0,0.5
consensus,homogeneous,52,0,4,0.2,0.2,0.2,0.2,false,0.05,0.1,0.1,0.05,7.13900204836315E+018,20,0.130930314796605,1.103650434511E-05,5.26734890567E-06,2,2,0,0,0
consensus,heterogeneous,37,3,3,0.2,0.2,0.2,0.3,false,0.05,0.1,0.1,0.05,6.90547037085634E+018,25,0.0998600097955322,5.10650921665E-06,0.0000034881646431,1,3,0,0,0.5
consensus,homogeneous,52,0,4,0.2,0.2,0.2,0.2,false,0.05,0.1,0.1,0.05,1.84114252416859E+018,20,0.130930314796605,1.103650434511E-05,5.26734890567E-06,2,2,0,0,0
consensus,homogeneous,52,0,4,0.2,0.2,0.2,0.2,false,0.05,0.1,0.1,0.05,1.09591146466576E+017,20,0.130930314796605,1.103650434511E-05,5.26734890567E-06,2,2,0,0,0
consensus,heterogeneous,37,3,3,0.2,0.2,0.2,0.3,false,0.05,0.1,0.1,0.05,4.6926904669588E+018,25,0.0998600097955322,5.10650921665E-06,0.0000034881646431,1,3,0,0,0.5
consensus,homogeneous,52,0,4,0.2,0.2,0.2,0.2,false,0.05,0.1,0.1,0.05,5.70257702789059E+018,20,0.130930314796605,1.103650434511E-05,5.26734890567E-06,2,2,0,0,0
consensus,homogeneous,52,0,4,0.2,0.2,0.2,0.2,false,0.05,0.1,0.1,0.05,6.90547037085634E+018,20,0.130930314796605,1.103650434511E-05,5.26734890567E-06,2,2,0,0,0
consensus,heterogeneous,37,3,3,0.2,0.2,0.2,0.3,false,0.05,0.1,0.1,0.05,1.84114252416859E+018,25,0.0998600097955322,5.10650921665E-06,0.0000034881646431,1,3,0,0,0.5
consensus,heterogeneous,37,3,3,0.2,0.2,0.2,0.3,false,0.05,0.1,0.1,0.05,8.80361844505413E+018,25,0.0998600097955322,5.10650921665E-06,0.0000034881646431,1,3,0,0,0.5
consensus,homogeneous,52,0,4,0.2,0.2,0.2,0.2,false,0.05,0.1,0.1,0.05,4.39889510625904E+018,20,0.130930314796605,1.103650434511E-05,5.26734890567E-06,2,2,0,0,0
consensus,homogeneous,52,0,4,0.2,0.2,0.2,0.2,false,0.05,0.1,0.1,0.05,8.80361844505413E+018,20,0.130930314796605,1.103650434511E-05,5.26734890567E-06,2,2,0,0,0
consensus,heterogeneous,37,3,3,0.2,0.2,0.2,0.3,false,0.05,0.1,0.1,0.05,8.63617513033061E+018,25,0.0998600097955322,5.10650921665E-06,0.0000034881646431,1,3,0,0,0.5
consensus,heterogeneous,37,3,3,0.2,0.2,0.2,0.3,false,0.05,0.1,0.1,0.05,4.34257261248481E+018,25,0.0998600097955322,5.10650921665E-06,0.0000034881646431,1,3,0,0,0.5
consensus,homogeneous,52,0,4,0.2,0.2,0.2,0.2,false,0.05,0.1,0.1,0.05,4.34257261248481E+018,20,0.130930314796605,1.103650434511E-05,5.26734890567E-06,2,2,0,0,0
consensus,heterogeneous,18,2,2,0.2,0.2,0,0.3,false,0.05,0.1,0.1,0.05,4.6926904669588E+018,20,0.0929969650450615,7.30182072414E-06,3.32557919049E-06,1,3,-0.2,1.75,0.5
consensus,homogeneous,52,0,4,0.2,0.2,0.2,0.2,false,0.05,0.1,0.1,0.05,7.04337208916658E+018,20,0.130930314796605,1.103650434511E-05,5.26734890567E-06,2,2,0,0,0
consensus,heterogeneous,37,3,3,0.2,0.2,0.2,0.3,false,0.05,0.1,0.1,0.05,4.39889510625904E+018,25,0.0998600097955322,5.10650921665E-06,0.0000034881646431,1,3,0,0,0.5
consensus,homogeneous,52,0,4,0.2,0.2,0.2,0.2,false,0.05,0.1,0.1,0.05,4.47792793694704E+018,20,0.130930314796605,1.103650434511E-05,5.26734890567E-06,2,2,0,0,0
consensus,heterogeneous,37,3,3,0.2,0.2,0.2,0.3,false,0.05,0.1,0.1,0.05,7.12889348418325E+018,25,0.0998600097955322,5.10650921665E-06,0.0000034881646431,1,3,0,0,0.5
consensus,heterogeneous,37,3,3,0.2,0.2,0.2,0.3,false,0.05,0.1,0.1,0.05,7.04337208916658E+018,25,0.0998600097955322,5.10650921665E-06,0.0000034881646431,1,3,0,0,0.5
consensus,heterogeneous,37,3,3,0.2,0.2,0.2,0.3,false,0.05,0.1,0.1,0.05,4.28636038694465E+018,25,0.0998600097955322,5.10650921665E-06,0.0000034881646431,1,3,0,0,0.5
consensus,heterogeneous,37,3,3,0.2,0.2,0.2,0.3,false,0.05,0.1,0.1,0.05,4.47792793694704E+018,25,0.0998600097955322,5.10650921665E-06,0.0000034881646431,1,3,0,0,0.5
consensus,heterogeneous,37,3,3,0.2,0.2,0.2,0.3,false,0.05,0.1,0.1,0.05,7.13900204836315E+018,25,0.0998600097955322,5.10650921665E-06,0.0000034881646431,1,3,0,0,0.5
consensus,homogeneous,52,0,4,0.2,0.2,0.2,0.2,false,0.05,0.1,0.1,0.05,7.12889348418325E+018,20,0.130930314796605,1.103650434511E-05,5.26734890567E-06,2,2,0,0,0
consensus,heterogeneous,18,2,2,0.2,0.2,0,0.3,false,0.05,0.1,0.1,0.05,7.24071359189169E+018,20,0.0929969650450615,7.30182072414E-06,3.32557919049E-06,1,3,-0.2,1.75,0.5
consensus,heterogeneous,18,2,2,0.2,0.2,0,0.3,false,0.05,0.1,0.1,0.05,7.13900204836315E+018,20,0.0929969650450615,7.30182072414E-06,3.32557919049E-06,1,3,-0.2,1.75,0.5
consensus,heterogeneous,18,2,2,0.2,0.2,0,0.3,false,0.05,0.1,0.1,0.05,8.63617513033061E+018,20,0.0929969650450615,7.30182072414E-06,3.32557919049E-06,1,3,-0.2,1.75,0.5
consensus,homogeneous,52,0,4,0.2,0.2,0.2,0.2,false,0.05,0.1,0.1,0.05,4.28636038694465E+018,20,0.130930314796605,1.103650434511E-05,5.26734890567E-06,2,2,0,0,0
consensus,heterogeneous,18,2,2,0.2,0.2,0,0.3,false,0.05,0.1,0.1,0.05,8.80361844505413E+018,20,0.0929969650450615,7.30182072414E-06,3.32557919049E-06,1,3,-0.2,1.75,0.5
consensus,heterogeneous,18,2,2,0.2,0.2,0,0.3,false,0.05,0.1,0.1,0.05,6.90547037085634E+018,20,0.0929969650450615,7.30182072414E-06,3.32557919049E-06,1,3,-0.2,1.75,0.5
consensus,heterogeneous,18,2,2,0.2,0.2,0,0.3,false,0.05,0.1,0.1,0.05,4.34257261248481E+018,20,0.0929969650450615,7.30182072414E-06,3.32557919049E-06,1,3,-0.2,1.75,0.5
consensus,heterogeneous,18,2,2,0.2,0.2,0,0.3,false,0.05,0.1,0.1,0.05,1.09591146466576E+017,20,0.0929969650450615,7.30182072414E-06,3.32557919049E-06,1,3,-0.2,1.75,0.5
consensus,heterogeneous,18,2,2,0.2,0.2,0,0.3,false,0.05,0.1,0.1,0.05,1.84114252416859E+018,20,0.0929969650450615,7.30182072414E-06,3.32557919049E-06,1,3,-0.2,1.75,0.5
consensus,heterogeneous,18,2,2,0.2,0.2,0,0.3,false,0.05,0.1,0.1,0.05,5.70257702789059E+018,20,0.0929969650450615,7.30182072414E-06,3.32557919049E-06,1,3,-0.2,1.75,0.5
consensus,heterogeneous,18,2,2,0.2,0.2,0,0.3,false,0.05,0.1,0.1,0.05,4.39889510625904E+018,20,0.0929969650450615,7.30182072414E-06,3.32557919049E-06,1,3,-0.2,1.75,0.5
