model_type,current_condition,selected_debate_id,agent_id,pro_reduction,pro_count,anti_count,subfactor_1_t1,subfactor_2_t1,subfactor_3_t1,subfactor_4_t1,subfactor_5_t1,initial_opinion,initial_variance,opinion,subfactor_1_t2,subfactor_2_t2,subfactor_3_t2,subfactor_4_t2,subfactor_5_t2,final_attitude,mean_t2_subfactors,opinion_change,individual_error,error_sub1,error_sub2,error_sub3,error_sub4,error_sub5,agent_convergence_rate,agent_confidence_threshold,agent_repulsion_threshold,agent_repulsion_strength,convergence_rate,confidence_threshold,repulsion_threshold,repulsion_strength,seed,homophily_strength,convergence_cycle,use_distinct_agents
clustering,homogeneous,50,245,0,0,6,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4583333333333333,0.0,0.4567353450929831,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.5,0.8333333333333334,-0.00159798824035023,0.04326465490701692,0.3765979882403503,0.3765979882403503,0.3765979882403503,0.3765979882403503,0.3765979882403503,0.16142819584048126,0.2,0.01,0.24833763890835897,0.4,0.2,0.0,0.3,6905470370856337400.0,0.3,20,true
clustering,homogeneous,50,246,0,0,6,0.694444444444445,0.9166666666666666,0.5833333333333334,0.8888888888888884,0.6111111111111116,0.5555555555555557,0.0,0.41415772844654847,0.5833333333333334,1.0,0.6666666666666666,0.6666666666666666,0.555555555555555,0.5810185185185185,0.6944444444444443,-0.14139782710900722,0.16686079007197002,0.1691756048867849,0.5858422715534515,0.25250893822011816,0.25250893822011816,0.14139782710900656,0.5040885105073014,0.2,0.01,0.35624365301340144,0.4,0.2,0.0,0.3,8803618445054126100.0,0.3,15,true
clustering,homogeneous,50,246,0,0,6,0.694444444444445,0.9166666666666666,0.5833333333333334,0.8888888888888884,0.6111111111111116,0.5555555555555557,0.0,0.45706408979918406,0.5833333333333334,1.0,0.6666666666666666,0.6666666666666666,0.555555555555555,0.5810185185185185,0.6944444444444443,-0.09849146575637163,0.12395442871933443,0.1262692435341493,0.542935910200816,0.20960257686748257,0.20960257686748257,0.09849146575637097,0.5040885105073014,0.2,0.01,0.35624365301340144,0.4,0.2,0.0,0.3,6905470370856337400.0,0.3,20,true
clustering,homogeneous,50,241,0,0,6,0.36111111111111166,0.7083333333333334,0.6666666666666666,1.0,1.0,0.3229166666666669,0.0,0.4430781268000337,0.5833333333333334,0.75,0.6666666666666666,0.944444444444445,1.0,0.39814814814814836,0.788888888888889,0.12016146013336682,0.04492997865188536,0.14025520653329965,0.3069218731999663,0.2235885398666329,0.5013663176444112,0.5569218731999663,0.40148422063547795,0.2,0.06633824731837687,0.3697437380757823,0.4,0.2,0.0,0.3,4286360386944651300.0,0.3,15,true
clustering,homogeneous,50,242,0,0,6,0.8333333333333334,1.0,0.8333333333333334,0.8333333333333334,0.6111111111111116,0.5787037037037036,0.0,0.44731019518743487,0.8333333333333334,0.9166666666666666,0.875,0.8333333333333334,0.6111111111111116,0.5509259259259259,0.8138888888888889,-0.13139350851626874,0.10361573073849106,0.3860231381458985,0.46935647147923176,0.42768980481256513,0.3860231381458985,0.16380091592367674,0.5552202090995808,0.2,0.16592595662958332,0.28806287733795255,0.4,0.2,0.0,0.3,4286360386944651300.0,0.3,15,true
clustering,homogeneous,50,243,0,0,6,0.47222222222222165,0.5416666666666666,0.75,0.8333333333333334,0.5,0.40624999999999983,0.0,0.44488119615391286,0.30555555555555497,0.75,0.75,0.8333333333333334,0.6111111111111116,0.39814814814814836,0.65,0.03863119615391303,0.0467330480057645,0.1393256405983579,0.30511880384608714,0.30511880384608714,0.3884521371794205,0.16622991495719874,0.3618247374474445,0.2,0.01,0.29733655580515983,0.4,0.2,0.0,0.3,4286360386944651300.0,0.3,15,true
clustering,homogeneous,50,244,0,0,6,0.47222222222222165,0.5416666666666666,0.6666666666666666,0.8333333333333334,0.6111111111111116,0.4016203703703702,0.0,0.4421938046348105,0.7222222222222218,0.6666666666666666,0.7083333333333334,0.8333333333333334,0.44444444444444503,0.5162037037037036,0.675,0.04057343426444032,0.0740098990688931,0.28002841758741126,0.22447286203185612,0.26613952869852286,0.39113952869852286,0.00225063980963452,0.26692976050721484,0.2,0.06218679502996782,0.3149759564253357,0.4,0.2,0.0,0.3,4286360386944651300.0,0.3,15,true
clustering,homogeneous,50,245,0,0,6,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4583333333333333,0.0,0.4501920311655756,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.5,0.8333333333333334,-0.00814130216775771,0.0498079688344244,0.38314130216775777,0.38314130216775777,0.38314130216775777,0.38314130216775777,0.38314130216775777,0.16142819584048126,0.2,0.01,0.24833763890835897,0.4,0.2,0.0,0.3,4286360386944651300.0,0.3,15,true
clustering,homogeneous,50,246,0,0,6,0.694444444444445,0.9166666666666666,0.5833333333333334,0.8888888888888884,0.6111111111111116,0.5555555555555557,0.0,0.44758278457379314,0.5833333333333334,1.0,0.6666666666666666,0.6666666666666666,0.555555555555555,0.5810185185185185,0.6944444444444443,-0.10797277098176256,0.13343573394472535,0.13575054875954023,0.5524172154262068,0.2190838820928735,0.2190838820928735,0.10797277098176189,0.5040885105073014,0.2,0.01,0.35624365301340144,0.4,0.2,0.0,0.3,4286360386944651300.0,0.3,15,true
clustering,homogeneous,50,241,0,0,6,0.36111111111111166,0.7083333333333334,0.6666666666666666,1.0,1.0,0.3229166666666669,0.0,0.44161940624120877,0.5833333333333334,0.75,0.6666666666666666,0.944444444444445,1.0,0.39814814814814836,0.788888888888889,0.11870273957454186,0.04347125809306041,0.1417139270921246,0.30838059375879123,0.22504726042545786,0.5028250382032362,0.5583805937587912,0.40148422063547795,0.2,0.06633824731837687,0.3697437380757823,0.4,0.2,0.0,0.3,5702577027890589700.0,0.3,20,true
clustering,homogeneous,50,242,0,0,6,0.8333333333333334,1.0,0.8333333333333334,0.8333333333333334,0.6111111111111116,0.5787037037037036,0.0,0.44260322233114585,0.8333333333333334,0.9166666666666666,0.875,0.8333333333333334,0.6111111111111116,0.5509259259259259,0.8138888888888889,-0.13610048137255776,0.10832270359478008,0.3907301110021875,0.4740634443355208,0.43239677766885415,0.3907301110021875,0.16850788877996575,0.5552202090995808,0.2,0.16592595662958332,0.28806287733795255,0.4,0.2,0.0,0.3,5702577027890589700.0,0.3,20,true
clustering,homogeneous,50,243,0,0,6,0.47222222222222165,0.5416666666666666,0.75,0.8333333333333334,0.5,0.40624999999999983,0.0,0.44224205662624516,0.30555555555555497,0.75,0.75,0.8333333333333334,0.6111111111111116,0.39814814814814836,0.65,0.03599205662624533,0.0440939084780968,0.1366865010706902,0.30775794337375484,0.30775794337375484,0.3910912767070882,0.16886905448486644,0.3618247374474445,0.2,0.01,0.29733655580515983,0.4,0.2,0.0,0.3,5702577027890589700.0,0.3,20,true
clustering,homogeneous,50,244,0,0,6,0.47222222222222165,0.5416666666666666,0.6666666666666666,0.8333333333333334,0.6111111111111116,0.4016203703703702,0.0,0.4410217838964973,0.7222222222222218,0.6666666666666666,0.7083333333333334,0.8333333333333334,0.44444444444444503,0.5162037037037036,0.675,0.03940141352612714,0.07518191980720629,0.28120043832572444,0.2256448827701693,0.26731154943683605,0.39231154943683605,0.00342266054794771,0.26692976050721484,0.2,0.06218679502996782,0.3149759564253357,0.4,0.2,0.0,0.3,5702577027890589700.0,0.3,20,true
clustering,homogeneous,50,245,0,0,6,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4583333333333333,0.0,0.44599650540857233,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.5,0.8333333333333334,-0.01233682792476098,0.05400349459142767,0.38733682792476104,0.38733682792476104,0.38733682792476104,0.38733682792476104,0.38733682792476104,0.16142819584048126,0.2,0.01,0.24833763890835897,0.4,0.2,0.0,0.3,5702577027890589700.0,0.3,20,true
clustering,homogeneous,50,246,0,0,6,0.694444444444445,0.9166666666666666,0.5833333333333334,0.8888888888888884,0.6111111111111116,0.5555555555555557,0.0,0.44277403021206724,0.5833333333333334,1.0,0.6666666666666666,0.6666666666666666,0.555555555555555,0.5810185185185185,0.6944444444444443,-0.11278152534348845,0.13824448830645125,0.14055930312126613,0.5572259697879327,0.2238926364545994,0.2238926364545994,0.11278152534348779,0.5040885105073014,0.2,0.01,0.35624365301340144,0.4,0.2,0.0,0.3,5702577027890589700.0,0.3,20,true
clustering,homogeneous,50,241,0,0,6,0.36111111111111166,0.7083333333333334,0.6666666666666666,1.0,1.0,0.3229166666666669,0.0,0.4439106400198577,0.5833333333333334,0.75,0.6666666666666666,0.944444444444445,1.0,0.39814814814814836,0.788888888888889,0.12099397335319079,0.04576249187170933,0.13942269331347568,0.3060893599801423,0.22275602664680894,0.5005338044245873,0.5560893599801423,0.40148422063547795,0.2,0.06633824731837687,0.3697437380757823,0.4,0.2,0.0,0.3,109591146466576384.0,0.3,15,true
clustering,homogeneous,50,242,0,0,6,0.8333333333333334,1.0,0.8333333333333334,0.8333333333333334,0.6111111111111116,0.5787037037037036,0.0,0.44714851604313594,0.8333333333333334,0.9166666666666666,0.875,0.8333333333333334,0.6111111111111116,0.5509259259259259,0.8138888888888889,-0.13155518766056767,0.10377740988279,0.38618481729019744,0.4695181506235307,0.42785148395686406,0.38618481729019744,0.16396259506797567,0.5552202090995808,0.2,0.16592595662958332,0.28806287733795255,0.4,0.2,0.0,0.3,109591146466576384.0,0.3,15,true
clustering,homogeneous,50,243,0,0,6,0.47222222222222165,0.5416666666666666,0.75,0.8333333333333334,0.5,0.40624999999999983,0.0,0.44592010068929466,0.30555555555555497,0.75,0.75,0.8333333333333334,0.6111111111111116,0.39814814814814836,0.65,0.03967010068929483,0.0477719525411463,0.1403645451337397,0.30407989931070534,0.30407989931070534,0.3874132326440387,0.16519101042181694,0.3618247374474445,0.2,0.01,0.29733655580515983,0.4,0.2,0.0,0.3,109591146466576384.0,0.3,15,true
clustering,homogeneous,50,244,0,0,6,0.47222222222222165,0.5416666666666666,0.6666666666666666,0.8333333333333334,0.6111111111111116,0.4016203703703702,0.0,0.4435031003433819,0.7222222222222218,0.6666666666666666,0.7083333333333334,0.8333333333333334,0.44444444444444503,0.5162037037037036,0.675,0.04188272997301173,0.07270060336032169,0.27871912187883985,0.2231635663232847,0.26483023298995145,0.38983023298995145,0.00094134410106311,0.26692976050721484,0.2,0.06218679502996782,0.3149759564253357,0.4,0.2,0.0,0.3,109591146466576384.0,0.3,15,true
clustering,homogeneous,50,245,0,0,6,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4583333333333333,0.0,0.4512623216155739,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.5,0.8333333333333334,-0.00707101171775942,0.04873767838442611,0.3820710117177595,0.3820710117177595,0.3820710117177595,0.3820710117177595,0.3820710117177595,0.16142819584048126,0.2,0.01,0.24833763890835897,0.4,0.2,0.0,0.3,109591146466576384.0,0.3,15,true
clustering,homogeneous,50,246,0,0,6,0.694444444444445,0.9166666666666666,0.5833333333333334,0.8888888888888884,0.6111111111111116,0.5555555555555557,0.0,0.44776149946533317,0.5833333333333334,1.0,0.6666666666666666,0.6666666666666666,0.555555555555555,0.5810185185185185,0.6944444444444443,-0.10779405609022252,0.13325701905318532,0.1355718338680002,0.5522385005346668,0.21890516720133346,0.21890516720133346,0.10779405609022186,0.5040885105073014,0.2,0.01,0.35624365301340144,0.4,0.2,0.0,0.3,109591146466576384.0,0.3,15,true
clustering,homogeneous,50,241,0,0,6,0.36111111111111166,0.7083333333333334,0.6666666666666666,1.0,1.0,0.3229166666666669,0.0,0.4540148953102789,0.5833333333333334,0.75,0.6666666666666666,0.944444444444445,1.0,0.39814814814814836,0.788888888888889,0.13109822864361198,0.05586674716213053,0.12931843802305448,0.2959851046897211,0.21265177135638774,0.4904295491341661,0.5459851046897211,0.40148422063547795,0.2,0.06633824731837687,0.3697437380757823,0.4,0.2,0.0,0.3,4342572612484808700.0,0.3,20,true
clustering,homogeneous,50,242,0,0,6,0.8333333333333334,1.0,0.8333333333333334,0.8333333333333334,0.6111111111111116,0.5787037037037036,0.0,0.45613267417003645,0.8333333333333334,0.9166666666666666,0.875,0.8333333333333334,0.6111111111111116,0.5509259259259259,0.8138888888888889,-0.12257102953366716,0.09479325175588948,0.3772006591632969,0.4605339924966302,0.41886732582996355,0.3772006591632969,0.15497843694107516,0.5552202090995808,0.2,0.16592595662958332,0.28806287733795255,0.4,0.2,0.0,0.3,4342572612484808700.0,0.3,20,true
clustering,homogeneous,50,243,0,0,6,0.47222222222222165,0.5416666666666666,0.75,0.8333333333333334,0.5,0.40624999999999983,0.0,0.45592229889161634,0.30555555555555497,0.75,0.75,0.8333333333333334,0.6111111111111116,0.39814814814814836,0.65,0.04967229889161651,0.05777415074346798,0.15036674333606137,0.29407770110838366,0.29407770110838366,0.37741103444171703,0.15518881221949526,0.3618247374474445,0.2,0.01,0.29733655580515983,0.4,0.2,0.0,0.3,4342572612484808700.0,0.3,20,true
clustering,homogeneous,50,244,0,0,6,0.47222222222222165,0.5416666666666666,0.6666666666666666,0.8333333333333334,0.6111111111111116,0.4016203703703702,0.0,0.45478863074566894,0.7222222222222218,0.6666666666666666,0.7083333333333334,0.8333333333333334,0.44444444444444503,0.5162037037037036,0.675,0.05316826037529876,0.06141507295803467,0.2674335914765528,0.2118780359209977,0.25354470258766443,0.37854470258766443,0.01034418630122391,0.26692976050721484,0.2,0.06218679502996782,0.3149759564253357,0.4,0.2,0.0,0.3,4342572612484808700.0,0.3,20,true
clustering,homogeneous,50,245,0,0,6,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4583333333333333,0.0,0.45913459400329004,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.5,0.8333333333333334,0.00080126066995673,0.04086540599670996,0.37419873933004333,0.37419873933004333,0.37419873933004333,0.37419873933004333,0.37419873933004333,0.16142819584048126,0.2,0.01,0.24833763890835897,0.4,0.2,0.0,0.3,4342572612484808700.0,0.3,20,true
clustering,homogeneous,50,246,0,0,6,0.694444444444445,0.9166666666666666,0.5833333333333334,0.8888888888888884,0.6111111111111116,0.5555555555555557,0.0,0.4563264756801037,0.5833333333333334,1.0,0.6666666666666666,0.6666666666666666,0.555555555555555,0.5810185185185185,0.6944444444444443,-0.09922907987545199,0.12469204283841478,0.12700685765322967,0.5436735243198962,0.21034019098656292,0.21034019098656292,0.09922907987545132,0.5040885105073014,0.2,0.01,0.35624365301340144,0.4,0.2,0.0,0.3,4342572612484808700.0,0.3,20,true
clustering,homogeneous,50,241,0,0,6,0.36111111111111166,0.7083333333333334,0.6666666666666666,1.0,1.0,0.3229166666666669,0.0,0.4405700408973352,0.5833333333333334,0.75,0.6666666666666666,0.944444444444445,1.0,0.39814814814814836,0.788888888888889,0.1176533742306683,0.04242189274918684,0.14276329243599817,0.3094299591026648,0.22609662576933143,0.5038744035471098,0.5594299591026648,0.40148422063547795,0.2,0.06633824731837687,0.3697437380757823,0.4,0.2,0.0,0.3,1841142524168585220.0,0.3,20,true
clustering,homogeneous,50,242,0,0,6,0.8333333333333334,1.0,0.8333333333333334,0.8333333333333334,0.6111111111111116,0.5787037037037036,0.0,0.4414495138374861,0.8333333333333334,0.9166666666666666,0.875,0.8333333333333334,0.6111111111111116,0.5509259259259259,0.8138888888888889,-0.1372541898662175,0.10947641208843983,0.3918838194958473,0.47521715282918053,0.4335504861625139,0.3918838194958473,0.1696615972736255,0.5552202090995808,0.2,0.16592595662958332,0.28806287733795255,0.4,0.2,0.0,0.3,1841142524168585220.0,0.3,20,true
clustering,homogeneous,50,243,0,0,6,0.47222222222222165,0.5416666666666666,0.75,0.8333333333333334,0.5,0.40624999999999983,0.0,0.4412283556261802,0.30555555555555497,0.75,0.75,0.8333333333333334,0.6111111111111116,0.39814814814814836,0.65,0.03497835562618035,0.04308020747803182,0.1356728000706252,0.3087716443738198,0.3087716443738198,0.3921049777071532,0.16988275548493142,0.3618247374474445,0.2,0.01,0.29733655580515983,0.4,0.2,0.0,0.3,1841142524168585220.0,0.3,20,true
clustering,homogeneous,50,244,0,0,6,0.47222222222222165,0.5416666666666666,0.6666666666666666,0.8333333333333334,0.6111111111111116,0.4016203703703702,0.0,0.44010282531745,0.7222222222222218,0.6666666666666666,0.7083333333333334,0.8333333333333334,0.44444444444444503,0.5162037037037036,0.675,0.0384824549470798,0.07610087838625362,0.2821193969047718,0.22656384134921664,0.2682305080158834,0.3932305080158834,0.00434161912699504,0.26692976050721484,0.2,0.06218679502996782,0.3149759564253357,0.4,0.2,0.0,0.3,1841142524168585220.0,0.3,20,true
clustering,homogeneous,50,245,0,0,6,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4583333333333333,0.0,0.44518504026309935,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.5,0.8333333333333334,-0.01314829307023396,0.05481495973690065,0.388148293070234,0.388148293070234,0.388148293070234,0.388148293070234,0.388148293070234,0.16142819584048126,0.2,0.01,0.24833763890835897,0.4,0.2,0.0,0.3,1841142524168585220.0,0.3,20,true
clustering,homogeneous,50,246,0,0,6,0.694444444444445,0.9166666666666666,0.5833333333333334,0.8888888888888884,0.6111111111111116,0.5555555555555557,0.0,0.4416496078721262,0.5833333333333334,1.0,0.6666666666666666,0.6666666666666666,0.555555555555555,0.5810185185185185,0.6944444444444443,-0.11390594768342949,0.13936891064639229,0.14168372546120717,0.5583503921278739,0.22501705879454043,0.22501705879454043,0.11390594768342882,0.5040885105073014,0.2,0.01,0.35624365301340144,0.4,0.2,0.0,0.3,1841142524168585220.0,0.3,20,true
clustering,heterogeneous,1,1,1,3,3,0.8611111111111116,0.9166666666666666,0.5416666666666666,0.555555555555555,0.16666666666666666,0.7337962962962964,0.0,0.5355923335662202,0.8888888888888884,0.9166666666666666,0.4166666666666667,0.8333333333333334,0.0,0.7430555555555558,0.6111111111111109,-0.19820396273007623,0.20746322198933564,0.35329655532266824,0.38107433310044647,0.11892566689955347,0.2977409997671132,0.5355923335662202,0.1,0.5212185835013788,0.26633824731837685,0.1697437380757823,0.1,0.3,0.2,0.1,7128893484183252000.0,0.5,65,true
clustering,heterogeneous,1,2,1,3,3,0.694444444444445,0.6666666666666666,0.5416666666666666,0.6666666666666666,0.22222222222222165,0.6018518518518521,0.0,0.5311239642806466,0.6666666666666666,0.75,0.5416666666666666,0.6666666666666666,0.3333333333333333,0.5972222222222224,0.5916666666666666,-0.07072788757120552,0.06609825794157587,0.13554270238602006,0.21887603571935343,0.01054270238602006,0.13554270238602006,0.19779063094731325,0.1,0.2752559640094217,0.3659259566295833,0.08806287733795257,0.1,0.3,0.2,0.1,7128893484183252000.0,0.5,65,true
clustering,heterogeneous,1,3,1,3,3,0.944444444444445,0.75,0.25,0.8333333333333334,0.0,0.7430555555555557,0.0,0.5510404780825923,0.944444444444445,0.9166666666666666,0.20833333333333334,0.8888888888888884,0.05555555555555499,0.7731481481481484,0.6027777777777776,-0.19201507747296342,0.2221076700655561,0.3934039663618527,0.36562618858407436,0.3427071447492589,0.33784841080629613,0.4954849225270373,0.1,0.20425459339056368,0.14488935304406367,0.09733655580515983,0.1,0.3,0.2,0.1,7128893484183252000.0,0.5,65,true
clustering,heterogeneous,1,4,0,3,3,0.4166666666666667,0.7083333333333334,0.7916666666666666,0.7777777777777782,0.8888888888888884,0.37152777777777785,0.0,0.5219433165187995,0.47222222222222165,0.7083333333333334,0.75,0.7777777777777782,0.8888888888888884,0.3923611111111109,0.7194444444444443,0.1504155387410217,0.12958220540768867,0.04972109429657789,0.18639001681453382,0.22805668348120045,0.2558344612589787,0.36694557237008885,0.1,0.33678727341880854,0.26218679502996783,0.11497595642533572,0.1,0.3,0.2,0.1,7128893484183252000.0,0.5,65,true
clustering,heterogeneous,1,5,0,3,3,0.5,0.4583333333333333,1.0,0.7777777777777782,0.555555555555555,0.3506944444444445,0.0,0.5185674233624787,0.47222222222222165,0.5,1.0,0.8333333333333334,0.555555555555555,0.3449074074074075,0.6722222222222219,0.16787297891803427,0.17366001595507125,0.04634520114025709,0.01856742336247874,0.48143257663752126,0.31476590997085463,0.03698813219307628,0.1,0.30163638579545293,0.1424307858009941,0.04833763890835899,0.1,0.3,0.2,0.1,7128893484183252000.0,0.5,65,true
clustering,heterogeneous,1,6,0,3,3,0.44444444444444503,0.5416666666666666,0.9166666666666666,1.0,0.5,0.34375000000000017,0.0,0.5182634906608288,0.4166666666666667,0.375,0.875,1.0,0.38888888888888834,0.3206018518518517,0.611111111111111,0.1745134906608286,0.19766163880897708,0.10159682399416209,0.14326349066082877,0.3567365093391712,0.4817365093391712,0.12937460177194043,0.1,0.2973101634590349,0.15092092289202813,0.15624365301340148,0.1,0.3,0.2,0.1,7128893484183252000.0,0.5,65,true
clustering,homogeneous,50,241,0,0,6,0.36111111111111166,0.7083333333333334,0.6666666666666666,1.0,1.0,0.3229166666666669,0.0,0.4567040742022545,0.5833333333333334,0.75,0.6666666666666666,0.944444444444445,1.0,0.39814814814814836,0.788888888888889,0.1337874075355876,0.05855592605410614,0.12662925913107886,0.2932959257977455,0.20996259246441212,0.48774037024219047,0.5432959257977454,0.40148422063547795,0.2,0.06633824731837687,0.3697437380757823,0.4,0.2,0.0,0.3,4398895106259038200.0,0.3,20,true
clustering,homogeneous,50,242,0,0,6,0.8333333333333334,1.0,0.8333333333333334,0.8333333333333334,0.6111111111111116,0.5787037037037036,0.0,0.4581066728594028,0.8333333333333334,0.9166666666666666,0.875,0.8333333333333334,0.6111111111111116,0.5509259259259259,0.8138888888888889,-0.12059703084430079,0.09281925306652311,0.37522666047393055,0.4585599938072638,0.4168933271405972,0.37522666047393055,0.15300443825170879,0.5552202090995808,0.2,0.16592595662958332,0.28806287733795255,0.4,0.2,0.0,0.3,4398895106259038200.0,0.3,20,true
clustering,homogeneous,50,243,0,0,6,0.47222222222222165,0.5416666666666666,0.75,0.8333333333333334,0.5,0.40624999999999983,0.0,0.4578968367885462,0.30555555555555497,0.75,0.75,0.8333333333333334,0.6111111111111116,0.39814814814814836,0.65,0.05164683678854637,0.05974868864039784,0.15234128123299123,0.2921031632114538,0.2921031632114538,0.37543649654478717,0.1532142743225654,0.3618247374474445,0.2,0.01,0.29733655580515983,0.4,0.2,0.0,0.3,4398895106259038200.0,0.3,20,true
clustering,homogeneous,50,244,0,0,6,0.47222222222222165,0.5416666666666666,0.6666666666666666,0.8333333333333334,0.6111111111111116,0.4016203703703702,0.0,0.45667347907678185,0.7222222222222218,0.6666666666666666,0.7083333333333334,0.8333333333333334,0.44444444444444503,0.5162037037037036,0.675,0.05505310870641167,0.05953022462692176,0.2655487431454399,0.20999318758988478,0.2516598542565515,0.3766598542565515,0.01222903463233682,0.26692976050721484,0.2,0.06218679502996782,0.3149759564253357,0.4,0.2,0.0,0.3,4398895106259038200.0,0.3,20,true
clustering,homogeneous,50,245,0,0,6,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4583333333333333,0.0,0.4606285507374622,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.5,0.8333333333333334,0.00229521740412886,0.03937144926253783,0.3727047825958712,0.3727047825958712,0.3727047825958712,0.3727047825958712,0.3727047825958712,0.16142819584048126,0.2,0.01,0.24833763890835897,0.4,0.2,0.0,0.3,4398895106259038200.0,0.3,20,true
clustering,homogeneous,50,246,0,0,6,0.694444444444445,0.9166666666666666,0.5833333333333334,0.8888888888888884,0.6111111111111116,0.5555555555555557,0.0,0.4583005318360122,0.5833333333333334,1.0,0.6666666666666666,0.6666666666666666,0.555555555555555,0.5810185185185185,0.6944444444444443,-0.09725502371954348,0.12271798668250627,0.12503280149732116,0.5416994681639877,0.20836613483065441,0.20836613483065441,0.09725502371954281,0.5040885105073014,0.2,0.01,0.35624365301340144,0.4,0.2,0.0,0.3,4398895106259038200.0,0.3,20,true
clustering,homogeneous,50,241,0,0,6,0.36111111111111166,0.7083333333333334,0.6666666666666666,1.0,1.0,0.3229166666666669,0.0,0.42892102615054284,0.5833333333333334,0.75,0.6666666666666666,0.944444444444445,1.0,0.39814814814814836,0.788888888888889,0.10600435948387593,0.03077287800239448,0.15441230718279053,0.32107897384945716,0.2377456405161238,0.5155234182939021,0.5710789738494572,0.40148422063547795,0.2,0.06633824731837687,0.3697437380757823,0.4,0.2,0.0,0.3,7128893484183252000.0,0.3,20,true
clustering,homogeneous,50,242,0,0,6,0.8333333333333334,1.0,0.8333333333333334,0.8333333333333334,0.6111111111111116,0.5787037037037036,0.0,0.4304259064729843,0.8333333333333334,0.9166666666666666,0.875,0.8333333333333334,0.6111111111111116,0.5509259259259259,0.8138888888888889,-0.14827779723071932,0.12050001945294164,0.4029074268603491,0.48624076019368234,0.4445740935270157,0.4029074268603491,0.18068520463812732,0.5552202090995808,0.2,0.16592595662958332,0.28806287733795255,0.4,0.2,0.0,0.3,7128893484183252000.0,0.3,20,true
clustering,homogeneous,50,243,0,0,6,0.47222222222222165,0.5416666666666666,0.75,0.8333333333333334,0.5,0.40624999999999983,0.0,0.4294078284681564,0.30555555555555497,0.75,0.75,0.8333333333333334,0.6111111111111116,0.39814814814814836,0.65,0.02315782846815656,0.03125968032000803,0.12385227291260142,0.3205921715318436,0.3205921715318436,0.403925504865177,0.1817032826429552,0.3618247374474445,0.2,0.01,0.29733655580515983,0.4,0.2,0.0,0.3,7128893484183252000.0,0.3,20,true
clustering,homogeneous,50,244,0,0,6,0.47222222222222165,0.5416666666666666,0.6666666666666666,0.8333333333333334,0.6111111111111116,0.4016203703703702,0.0,0.4279130143177806,0.7222222222222218,0.6666666666666666,0.7083333333333334,0.8333333333333334,0.44444444444444503,0.5162037037037036,0.675,0.02629264394741043,0.088290689385923,0.29430920790444115,0.23875365234888601,0.28042031901555275,0.40542031901555275,0.01653143012666441,0.26692976050721484,0.2,0.06218679502996782,0.3149759564253357,0.4,0.2,0.0,0.3,7128893484183252000.0,0.3,20,true
clustering,homogeneous,50,245,0,0,6,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4583333333333333,0.0,0.43340317225489805,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.5,0.8333333333333334,-0.02493016107843526,0.06659682774510195,0.3999301610784353,0.3999301610784353,0.3999301610784353,0.3999301610784353,0.3999301610784353,0.16142819584048126,0.2,0.01,0.24833763890835897,0.4,0.2,0.0,0.3,7128893484183252000.0,0.3,20,true
clustering,homogeneous,50,246,0,0,6,0.694444444444445,0.9166666666666666,0.5833333333333334,0.8888888888888884,0.6111111111111116,0.5555555555555557,0.0,0.430550314103134,0.5833333333333334,1.0,0.6666666666666666,0.6666666666666666,0.555555555555555,0.5810185185185185,0.6944444444444443,-0.1250052414524217,0.1504682044153845,0.15278301923019938,0.5694496858968661,0.23611635256353264,0.23611635256353264,0.12500524145242103,0.5040885105073014,0.2,0.01,0.35624365301340144,0.4,0.2,0.0,0.3,7128893484183252000.0,0.3,20,true
clustering,homogeneous,50,241,0,0,6,0.36111111111111166,0.7083333333333334,0.6666666666666666,1.0,1.0,0.3229166666666669,0.0,0.38769338237211715,0.5833333333333334,0.75,0.6666666666666666,0.944444444444445,1.0,0.39814814814814836,0.788888888888889,0.06477671570545024,0.01045476577603122,0.19563995096121622,0.36230661762788285,0.2789732842945495,0.5567510620723278,0.6123066176278829,0.40148422063547795,0.2,0.06633824731837687,0.3697437380757823,0.4,0.2,0.0,0.3,7043372089166577700.0,0.3,20,true
