model_type,current_condition,selected_debate_id,debate_label,current_experiment_id,use_distinct_agents,speaking_mode,seed,pro_count,anti_count,convergence_rate,confidence_threshold,repulsion_threshold,repulsion_strength,convergence_rate_sd,confidence_threshold_sd,repulsion_threshold_sd,repulsion_strength_sd,convergence_cycle,initial_variance,mae,opinion_variance,polarization_index,num_clusters,initial_num_clusters,neutral_zone_width,mean_net_repulsion_abs
bipolarization,heterogeneous,33,M31,bipol_ndist_speak,false,true,7139002048363152400.0,0,0,0.01,0.1,0.6,0.2,0.05,0.1,0.1,0.05,15,0.01079937132951816,0.01957851819988542,0.01077253690188872,0.01084292447705996,2,2,0.5,0.0
clustering,homogeneous,7,H19,clst_dist_nospeak,true,false,4692690466958798800.0,0,0,0.01,0.1,0.0,0.0,0.0,0.0,0.0,0.0,15,0.00801496443234644,0.04719631113511852,0.00749337526560174,0.00448674978682514,3,3,0.0,0.0
bipolarization,heterogeneous,37,M36,bipol_dist_nospeak,true,false,7139002048363152400.0,0,0,0.005,0.3,0.6,0.05,0.0,0.0,0.02,0.005,100,0.02855030368548523,0.13369312724169918,0.00279258070211011,0.00132577959867987,2,4,0.3,0.0
clustering,heterogeneous,19,M15,clst_dist_nospeak,true,false,4692690466958798800.0,0,0,0.1,0.6,0.0,0.0,0.0,0.005,0.0,0.0,30,0.02458731638660266,0.12169073622100142,0.00001256668351937,0.00000831150831974,1,5,0.0,0.0
bipolarization,heterogeneous,37,M36,bipol_dist_nospeak,true,false,7240713591891685400.0,0,0,0.005,0.3,0.6,0.05,0.0,0.0,0.02,0.005,100,0.02855030368548523,0.13369312724169918,0.00279258070211011,0.00132577959867987,2,4,0.3,0.0
bipolarization,heterogeneous,21,M18,bipol_dist_speak,true,true,7139002048363152400.0,0,0,0.01,0.1,0.4,0.2,0.01,0.01,0.01,0.005,15,0.00977608125904969,0.03444447235393546,0.00969275139964795,0.00751928649625493,3,3,0.30000000000000004,0.0
bipolarization,heterogeneous,41,M7,bipol_dist_nospeak,true,false,7139002048363152400.0,0,0,0.02,0.1,0.4,0.2,0.02,0.02,0.01,0.005,15,0.03543339668114619,0.4241898148148147,0.2222222222222223,0.24888888888888897,2,4,0.30000000000000004,2.6666666666666665
bipolarization,heterogeneous,33,M31,bipol_ndist_speak,false,true,7240713591891685400.0,0,0,0.01,0.1,0.6,0.2,0.05,0.1,0.1,0.05,15,0.01079937132951816,0.01957547749635648,0.01076236444575094,0.01083448154553823,2,2,0.5,0.0
bipolarization,heterogeneous,41,M7,bipol_dist_nospeak,true,false,7240713591891685400.0,0,0,0.02,0.1,0.4,0.2,0.02,0.02,0.01,0.005,15,0.03543339668114619,0.4241898148148147,0.2222222222222223,0.24888888888888897,2,4,0.30000000000000004,2.6666666666666665
bipolarization,heterogeneous,21,M18,bipol_dist_speak,true,true,7240713591891685400.0,0,0,0.01,0.1,0.4,0.2,0.01,0.01,0.01,0.005,15,0.00977608125904969,0.03490703256965336,0.00966182681119023,0.00753276149175539,3,3,0.30000000000000004,0.0
clustering,homogeneous,7,H19,clst_dist_nospeak,true,false,6905470370856337400.0,0,0,0.01,0.1,0.0,0.0,0.0,0.0,0.0,0.0,15,0.00801496443234644,0.04719631113511852,0.00749337526560174,0.00448674978682514,3,3,0.0,0.0
bipolarization,heterogeneous,37,M36,bipol_dist_speak,true,true,6905470370856337400.0,0,0,0.005,0.1,0.7,0.05,0.02,0.005,0.02,0.02,15,0.02855030368548523,0.04166666666666653,0.02855030368548523,0.01334445641146547,4,4,0.6,0.0
bipolarization,heterogeneous,21,M18,bipol_dist_speak,true,true,6905470370856337400.0,0,0,0.01,0.1,0.4,0.2,0.01,0.01,0.01,0.005,15,0.00977608125904969,0.03493021765826879,0.00965593267517186,0.00753871579010293,3,3,0.30000000000000004,0.0
bipolarization,homogeneous,9,H21,bipol_ndist_speak,false,true,4692690466958798800.0,0,0,0.1,0.3,0.7,0.2,0.05,0.1,0.1,0.05,15,0.00128224062821502,0.03651921832928426,0.00023293424564989,0.00007965650987744,1,1,0.39999999999999997,0.0
bipolarization,heterogeneous,18,M14,bipol_ndist_speak,false,true,8636175130330607600.0,0,0,0.1,0.1,0.7,0.2,0.05,0.1,0.1,0.05,45,0.0108926683241884,0.05755601035286528,0.00838156453994409,0.01054784928055609,3,4,0.6,0.0
bipolarization,heterogeneous,33,M31,bipol_ndist_speak,false,true,4692690466958798800.0,0,0,0.01,0.1,0.6,0.2,0.05,0.1,0.1,0.05,15,0.01079937132951816,0.01956552924908651,0.01076726208135433,0.01089018262626463,2,2,0.5,0.0
clustering,homogeneous,7,H19,clst_dist_nospeak,true,false,8636175130330607600.0,0,0,0.01,0.1,0.0,0.0,0.0,0.0,0.0,0.0,15,0.00801496443234644,0.04719631113511852,0.00749337526560174,0.00448674978682514,3,3,0.0,0.0
bipolarization,homogeneous,12,H5,bipol_dist_speak,true,true,4692690466958798800.0,0,0,0.01,0.2,0.6,0.05,0.005,0.0,0.0,0.02,15,0.00413376628943758,0.04567977439617225,0.00332359646075876,0.00227922140251935,3,3,0.39999999999999997,0.0
bipolarization,heterogeneous,39,M5,bipol_dist_speak,true,true,7139002048363152400.0,0,0,0.1,0.2,0.5,0.05,0.0,0.01,0.02,0.005,75,0.03097746746875476,0.06317143931878146,0.01923553475547963,0.01682336660329714,4,4,0.3,0.0
bipolarization,heterogeneous,41,M7,bipol_dist_nospeak,true,false,6905470370856337400.0,0,0,0.02,0.1,0.4,0.2,0.02,0.02,0.01,0.005,15,0.03543339668114619,0.4241898148148147,0.2222222222222223,0.24888888888888897,2,4,0.30000000000000004,2.6666666666666665
bipolarization,heterogeneous,37,M36,bipol_dist_nospeak,true,false,8636175130330607600.0,0,0,0.005,0.3,0.6,0.05,0.0,0.0,0.02,0.005,100,0.02855030368548523,0.13369312724169918,0.00279258070211011,0.00132577959867987,2,4,0.3,0.0
bipolarization,heterogeneous,33,M31,bipol_ndist_speak,false,true,8636175130330607600.0,0,0,0.01,0.1,0.6,0.2,0.05,0.1,0.1,0.05,15,0.01079937132951816,0.01962076927820126,0.01079089295084468,0.01083982124846094,2,2,0.5,0.0
clustering,heterogeneous,39,M5,clst_dist_nospeak,true,false,7240713591891685400.0,0,0,0.005,0.4,0.0,0.0,0.01,0.01,0.0,0.0,100,0.03097746746875476,0.1343600472376466,0.00257171441802714,0.00199841146019592,2,4,0.0,0.0
bipolarization,heterogeneous,33,M31,bipol_ndist_speak,false,true,6905470370856337400.0,0,0,0.01,0.1,0.6,0.2,0.05,0.1,0.1,0.05,15,0.01079937132951816,0.01957615230848801,0.01075341214038701,0.01089112786364071,2,2,0.5,0.0
bipolarization,heterogeneous,26,M24,bipol_dist_speak,true,true,7139002048363152400.0,0,0,0.01,0.1,0.6,0.2,0.005,0.005,0.02,0.02,15,0.00943876457475996,0.05807414668363618,0.00942022358222462,0.00590474174392594,3,3,0.5,0.0
bipolarization,heterogeneous,21,M18,bipol_dist_speak,true,true,4692690466958798800.0,0,0,0.01,0.1,0.4,0.2,0.01,0.01,0.01,0.005,15,0.00977608125904969,0.03420681951009256,0.00970690363985782,0.00746015068459826,3,3,0.30000000000000004,0.0
clustering,homogeneous,8,H20,clst_dist_nospeak,true,false,4692690466958798800.0,0,0,0.01,0.2,0.0,0.0,0.01,0.0,0.0,0.0,15,0.00048024369855967,0.0637578595759986,0.00036638828962384,0.00020033114892922,1,1,0.0,0.0
clustering,heterogeneous,39,M5,clst_dist_nospeak,true,false,6905470370856337400.0,0,0,0.005,0.4,0.0,0.0,0.01,0.01,0.0,0.0,100,0.03097746746875476,0.1343600472376466,0.00257171441802714,0.00199841146019592,2,4,0.0,0.0
bipolarization,heterogeneous,21,M18,bipol_dist_speak,true,true,8636175130330607600.0,0,0,0.01,0.1,0.4,0.2,0.01,0.01,0.01,0.005,15,0.00977608125904969,0.03482039932491584,0.00965774567685515,0.0075231529562243,3,3,0.30000000000000004,0.0
bipolarization,homogeneous,1,H11,bipol_ndist_speak,false,true,7139002048363152400.0,0,0,0.05,0.1,0.5,0.2,0.05,0.1,0.1,0.05,15,0.01309938700274348,0.03835016815395376,0.01282742475533834,0.00770394076739909,4,4,0.4,0.0
bipolarization,homogeneous,1,H11,bipol_ndist_speak,false,true,8636175130330607600.0,0,0,0.05,0.1,0.5,0.2,0.05,0.1,0.1,0.05,15,0.01309938700274348,0.03932625887023684,0.0130745304243687,0.00781682793222653,4,4,0.4,0.0
clustering,homogeneous,8,H20,clst_dist_nospeak,true,false,6905470370856337400.0,0,0,0.01,0.2,0.0,0.0,0.01,0.0,0.0,0.0,15,0.00048024369855967,0.0637578595759986,0.00036638828962384,0.00020033114892922,1,1,0.0,0.0
bipolarization,heterogeneous,41,M7,bipol_dist_nospeak,true,false,8636175130330607600.0,0,0,0.02,0.1,0.4,0.2,0.02,0.02,0.01,0.005,15,0.03543339668114619,0.4241898148148147,0.2222222222222223,0.24888888888888897,2,4,0.30000000000000004,2.6666666666666665
clustering,heterogeneous,39,M5,clst_dist_nospeak,true,false,8636175130330607600.0,0,0,0.005,0.4,0.0,0.0,0.01,0.01,0.0,0.0,100,0.03097746746875476,0.1343600472376466,0.00257171441802714,0.00199841146019592,2,4,0.0,0.0
bipolarization,homogeneous,1,H11,bipol_ndist_speak,false,true,4692690466958798800.0,0,0,0.05,0.1,0.5,0.2,0.05,0.1,0.1,0.05,15,0.01309938700274348,0.03904600582462649,0.0130386397273681,0.00777836358323261,4,4,0.4,0.0
bipolarization,homogeneous,1,H11,bipol_ndist_speak,false,true,7240713591891685400.0,0,0,0.05,0.1,0.5,0.2,0.05,0.1,0.1,0.05,15,0.01309938700274348,0.03892015643801738,0.01305789536152526,0.00779350006036462,4,4,0.4,0.0
bipolarization,homogeneous,9,H21,bipol_ndist_speak,false,true,7139002048363152400.0,0,0,0.1,0.3,0.7,0.2,0.05,0.1,0.1,0.05,20,0.00128224062821502,0.03579635628153155,0.00008657137392862,0.00004776524762712,1,1,0.39999999999999997,0.0
bipolarization,heterogeneous,32,M30,bipol_dist_nospeak,true,false,4692690466958798800.0,0,0,0.01,0.1,0.6,0.1,0.01,0.02,0.01,0.02,20,0.01686903435070872,0.01831702979832056,0.01535439776289434,0.0117336952612478,2,2,0.5,0.0
bipolarization,homogeneous,1,H11,bipol_ndist_speak,false,true,6905470370856337400.0,0,0,0.05,0.1,0.5,0.2,0.05,0.1,0.1,0.05,15,0.01309938700274348,0.0396130543381548,0.01320231662379408,0.00791094472566941,4,4,0.4,0.0
bipolarization,heterogeneous,26,M24,bipol_dist_speak,true,true,7240713591891685400.0,0,0,0.01,0.1,0.6,0.2,0.005,0.005,0.02,0.02,15,0.00943876457475996,0.05807084302680927,0.00942654007081427,0.00590516619802889,3,3,0.5,0.0
bipolarization,homogeneous,9,H21,bipol_ndist_speak,false,true,8636175130330607600.0,0,0,0.1,0.3,0.7,0.2,0.05,0.1,0.1,0.05,20,0.00128224062821502,0.03561501701474033,0.00009159163979737,0.00004984058857089,1,1,0.39999999999999997,0.0
clustering,homogeneous,8,H20,clst_dist_nospeak,true,false,8636175130330607600.0,0,0,0.01,0.2,0.0,0.0,0.01,0.0,0.0,0.0,15,0.00048024369855967,0.0637578595759986,0.00036638828962384,0.00020033114892922,1,1,0.0,0.0
bipolarization,homogeneous,9,H21,bipol_ndist_speak,false,true,4692690466958798800.0,0,0,0.1,0.3,0.6,0.2,0.05,0.1,0.1,0.05,15,0.00128224062821502,0.03651921832928426,0.00023293424564989,0.00007965650987744,1,1,0.3,0.0
bipolarization,heterogeneous,26,M24,bipol_dist_speak,true,true,4692690466958798800.0,0,0,0.01,0.1,0.6,0.2,0.005,0.005,0.02,0.02,15,0.00943876457475996,0.05813053736761052,0.00942614742123109,0.00591081779446434,3,3,0.5,0.0
bipolarization,heterogeneous,32,M30,bipol_dist_nospeak,true,false,7139002048363152400.0,0,0,0.01,0.1,0.6,0.1,0.01,0.02,0.01,0.02,20,0.01686903435070872,0.01831702979832056,0.01535439776289434,0.0117336952612478,2,2,0.5,0.0
bipolarization,heterogeneous,26,M24,bipol_dist_speak,true,true,6905470370856337400.0,0,0,0.01,0.1,0.6,0.2,0.005,0.005,0.02,0.02,15,0.00943876457475996,0.0581493313417895,0.00943502198468405,0.0059207946618378,3,3,0.5,0.0
bipolarization,heterogeneous,32,M30,bipol_dist_nospeak,true,false,8636175130330607600.0,0,0,0.01,0.1,0.6,0.1,0.01,0.02,0.01,0.02,20,0.01686903435070872,0.01831702979832056,0.01535439776289434,0.0117336952612478,2,2,0.5,0.0
bipolarization,homogeneous,12,H5,bipol_dist_speak,true,true,8636175130330607600.0,0,0,0.01,0.2,0.6,0.05,0.005,0.0,0.0,0.02,15,0.00413376628943758,0.04534271952387799,0.00331194727619919,0.00224770063541406,3,3,0.39999999999999997,0.0
bipolarization,heterogeneous,26,M24,bipol_dist_speak,true,true,8636175130330607600.0,0,0,0.01,0.1,0.6,0.2,0.005,0.005,0.02,0.02,15,0.00943876457475996,0.05806771643443188,0.00941924695098803,0.00589777322429625,3,3,0.5,0.0
clustering,homogeneous,13,H7,clst_dist_nospeak,true,false,7240713591891685400.0,0,0,0.02,0.1,0.0,0.0,0.005,0.0,0.0,0.0,45,0.00399529565091067,0.04174879381764627,0.00133057116262025,0.00090390434731884,2,3,0.0,0.0
bipolarization,homogeneous,9,H21,bipol_ndist_speak,false,true,6905470370856337400.0,0,0,0.1,0.3,0.7,0.2,0.05,0.1,0.1,0.05,25,0.00128224062821502,0.04168639070114548,0.00008939085277587,0.00003833251922905,1,1,0.39999999999999997,0.0
bipolarization,homogeneous,12,H5,bipol_dist_speak,true,true,7139002048363152400.0,0,0,0.01,0.2,0.6,0.05,0.005,0.0,0.0,0.02,15,0.00413376628943758,0.04506885271810582,0.00345319166354916,0.00235242708259023,3,3,0.39999999999999997,0.0
bipolarization,homogeneous,9,H21,bipol_ndist_speak,false,true,7139002048363152400.0,0,0,0.1,0.3,0.6,0.2,0.05,0.1,0.1,0.05,20,0.00128224062821502,0.03579635628153155,0.00008657137392862,0.00004776524762712,1,1,0.3,0.0
bipolarization,homogeneous,12,H5,bipol_dist_speak,true,true,6905470370856337400.0,0,0,0.01,0.2,0.6,0.05,0.005,0.0,0.0,0.02,15,0.00413376628943758,0.04590888431033668,0.00334819397034921,0.00230935360497065,3,3,0.39999999999999997,0.0
bipolarization,heterogeneous,34,M33,bipol_dist_speak,true,true,4692690466958798800.0,0,0,0.02,0.3,0.5,0.1,0.0,0.0,0.01,0.02,40,0.01846828382201646,0.03277795889369589,0.0125962428197681,0.00984193554904597,3,3,0.2,0.0
bipolarization,heterogeneous,32,M30,bipol_dist_nospeak,true,false,7240713591891685400.0,0,0,0.01,0.1,0.6,0.1,0.01,0.02,0.01,0.02,20,0.01686903435070872,0.01831702979832056,0.01535439776289434,0.0117336952612478,2,2,0.5,0.0
bipolarization,heterogeneous,28,M26,bipol_ndist_speak,false,true,7139002048363152400.0,0,0,0.02,0.1,0.6,0.05,0.05,0.1,0.1,0.05,15,0.04088593575853047,0.03179968687443294,0.04093178669980112,0.0273922334101756,3,3,0.5,0.0
bipolarization,heterogeneous,32,M30,bipol_dist_nospeak,true,false,6905470370856337400.0,0,0,0.01,0.1,0.6,0.1,0.01,0.02,0.01,0.02,20,0.01686903435070872,0.01831702979832056,0.01535439776289434,0.0117336952612478,2,2,0.5,0.0
bipolarization,homogeneous,9,H21,bipol_ndist_speak,false,true,7240713591891685400.0,0,0,0.1,0.3,0.7,0.2,0.05,0.1,0.1,0.05,25,0.00128224062821502,0.03614358986348511,0.00008551393525405,0.00003255929355732,1,1,0.39999999999999997,0.0
bipolarization,homogeneous,9,H21,bipol_ndist_speak,false,true,8636175130330607600.0,0,0,0.1,0.3,0.6,0.2,0.05,0.1,0.1,0.05,20,0.00128224062821502,0.03561501701474033,0.00009159163979737,0.00004984058857089,1,1,0.3,0.0
bipolarization,homogeneous,9,H21,bipol_ndist_speak,false,true,7240713591891685400.0,0,0,0.1,0.3,0.6,0.2,0.05,0.1,0.1,0.05,25,0.00128224062821502,0.03614358986348511,0.00008551393525405,0.00003255929355732,1,1,0.3,0.0
bipolarization,homogeneous,7,H19,bipol_dist_speak,true,true,6905470370856337400.0,0,0,0.05,0.1,0.7,0.2,0.01,0.005,0.01,0.005,15,0.00801496443234644,0.04581523304915289,0.00755206094222245,0.00490322563259312,3,3,0.6,0.0
clustering,homogeneous,13,H7,clst_dist_nospeak,true,false,7139002048363152400.0,0,0,0.02,0.1,0.0,0.0,0.005,0.0,0.0,0.0,45,0.00399529565091067,0.04174879381764627,0.00133057116262025,0.00090390434731884,2,3,0.0,0.0
bipolarization,heterogeneous,19,M15,bipol_dist_speak,true,true,7139002048363152400.0,0,0,0.05,0.2,0.4,0.1,0.01,0.02,0.0,0.02,35,0.02458731638660266,0.30305543694591475,0.20002316577815218,0.16992216959801484,3,5,0.2,2.6666666666666665
bipolarization,heterogeneous,28,M26,bipol_ndist_speak,false,true,4692690466958798800.0,0,0,0.02,0.1,0.6,0.05,0.05,0.1,0.1,0.05,15,0.04088593575853047,0.03176810447946848,0.040876145499702,0.02745177403858586,3,3,0.5,0.0
bipolarization,heterogeneous,28,M26,bipol_ndist_speak,false,true,7240713591891685400.0,0,0,0.02,0.1,0.6,0.05,0.05,0.1,0.1,0.05,15,0.04088593575853047,0.03182824376106397,0.04089987532675549,0.02738228401450481,3,3,0.5,0.0
bipolarization,homogeneous,12,H5,bipol_dist_speak,true,true,7240713591891685400.0,0,0,0.01,0.2,0.6,0.05,0.005,0.0,0.0,0.02,20,0.00413376628943758,0.04487786784578181,0.00301410898320974,0.00218733630560202,3,3,0.39999999999999997,0.0
clustering,homogeneous,13,H7,clst_dist_nospeak,true,false,4692690466958798800.0,0,0,0.02,0.1,0.0,0.0,0.005,0.0,0.0,0.0,45,0.00399529565091067,0.04174879381764627,0.00133057116262025,0.00090390434731884,2,3,0.0,0.0
clustering,heterogeneous,21,M18,clst_dist_nospeak,true,false,7139002048363152400.0,0,0,0.01,0.3,0.0,0.0,0.005,0.02,0.0,0.0,70,0.00977608125904969,0.06978484696445715,0.00185267648844215,0.00141310890498583,3,3,0.0,0.0
clustering,homogeneous,13,H7,clst_dist_nospeak,true,false,6905470370856337400.0,0,0,0.02,0.1,0.0,0.0,0.005,0.0,0.0,0.0,45,0.00399529565091067,0.04174879381764627,0.00133057116262025,0.00090390434731884,2,3,0.0,0.0
bipolarization,homogeneous,5,H17,bipol_dist_nospeak,true,false,7139002048363152400.0,0,0,0.02,0.1,0.4,0.05,0.02,0.02,0.0,0.01,85,0.00843213567863132,0.0561034932885996,0.00154277351664781,0.00092924261991378,2,3,0.30000000000000004,0.0
bipolarization,heterogeneous,39,M5,bipol_dist_speak,true,true,8636175130330607600.0,0,0,0.1,0.2,0.5,0.05,0.0,0.01,0.02,0.005,85,0.03097746746875476,0.06343523269042582,0.01978518033032443,0.01709899462807224,4,4,0.3,0.0
clustering,heterogeneous,15,M10,clst_dist_nospeak,true,false,7139002048363152400.0,0,0,0.1,0.5,0.0,0.0,0.01,0.02,0.0,0.0,30,0.01932656035665295,0.09324453954169629,0.0000110025147891,0.0000080334043735,1,3,0.0,0.0
bipolarization,homogeneous,9,H21,bipol_ndist_speak,false,true,6905470370856337400.0,0,0,0.1,0.3,0.6,0.2,0.05,0.1,0.1,0.05,25,0.00128224062821502,0.04168639070114548,0.00008939085277587,0.00003833251922905,1,1,0.3,0.0
bipolarization,heterogeneous,19,M15,bipol_dist_speak,true,true,4692690466958798800.0,0,0,0.05,0.2,0.4,0.1,0.01,0.02,0.0,0.02,40,0.02458731638660266,0.353183145889817,0.2161367038780192,0.2300624554998122,2,5,0.2,2.6666666666666665
bipolarization,heterogeneous,28,M26,bipol_ndist_speak,false,true,8636175130330607600.0,0,0,0.02,0.1,0.6,0.05,0.05,0.1,0.1,0.05,15,0.04088593575853047,0.0316122125331752,0.0409396931658498,0.02742555773074984,3,3,0.5,0.0
bipolarization,homogeneous,7,H19,bipol_dist_speak,true,true,7240713591891685400.0,0,0,0.05,0.1,0.7,0.2,0.01,0.005,0.01,0.005,20,0.00801496443234644,0.04623703336984102,0.00701170879927275,0.00437730392882383,3,3,0.6,0.0
bipolarization,heterogeneous,28,M26,bipol_ndist_speak,false,true,6905470370856337400.0,0,0,0.02,0.1,0.6,0.05,0.05,0.1,0.1,0.05,15,0.04088593575853047,0.03199476022148243,0.04082017771538994,0.02742156209946165,3,3,0.5,0.0
clustering,heterogeneous,21,M18,clst_dist_nospeak,true,false,7240713591891685400.0,0,0,0.01,0.3,0.0,0.0,0.005,0.02,0.0,0.0,70,0.00977608125904969,0.06978484696445715,0.00185267648844215,0.00141310890498583,3,3,0.0,0.0
bipolarization,heterogeneous,32,M30,bipol_dist_nospeak,true,false,7139002048363152400.0,0,0,0.005,0.3,0.6,0.1,0.02,0.005,0.03,0.01,50,0.01686903435070872,0.06523415301887525,0.00215096268086328,0.00105703725115971,2,2,0.3,0.0
bipolarization,heterogeneous,32,M30,bipol_dist_nospeak,true,false,7240713591891685400.0,0,0,0.005,0.3,0.6,0.1,0.02,0.005,0.03,0.01,50,0.01686903435070872,0.06523415301887525,0.00215096268086328,0.00105703725115971,2,2,0.3,0.0
clustering,heterogeneous,15,M10,clst_dist_nospeak,true,false,4692690466958798800.0,0,0,0.1,0.5,0.0,0.0,0.01,0.02,0.0,0.0,30,0.01932656035665295,0.09324453954169629,0.0000110025147891,0.0000080334043735,1,3,0.0,0.0
bipolarization,homogeneous,7,H19,bipol_dist_speak,true,true,4692690466958798800.0,0,0,0.05,0.1,0.7,0.2,0.01,0.005,0.01,0.005,20,0.00801496443234644,0.04652641706193977,0.0078471895850583,0.00500858319993134,3,3,0.6,0.0
bipolarization,homogeneous,8,H20,bipol_dist_speak,true,true,7139002048363152400.0,0,0,0.005,0.2,0.6,0.2,0.02,0.005,0.03,0.02,15,0.00048024369855967,0.06354740712759997,0.0004056507748156,0.00024147988503732,1,1,0.39999999999999997,0.0
bipolarization,heterogeneous,43,M9,bipol_ndist_speak,false,true,7240713591891685400.0,0,0,0.01,0.2,0.7,0.1,0.05,0.1,0.1,0.05,15,0.01965549714934841,0.04775012707025818,0.01956909414674347,0.01187518428289134,3,3,0.49999999999999994,0.0
bipolarization,heterogeneous,32,M30,bipol_dist_nospeak,true,false,4692690466958798800.0,0,0,0.005,0.3,0.6,0.1,0.02,0.005,0.03,0.01,50,0.01686903435070872,0.06523415301887525,0.00215096268086328,0.00105703725115971,2,2,0.3,0.0
clustering,heterogeneous,15,M10,clst_dist_nospeak,true,false,7240713591891685400.0,0,0,0.1,0.5,0.0,0.0,0.01,0.02,0.0,0.0,30,0.01932656035665295,0.09324453954169629,0.0000110025147891,0.0000080334043735,1,3,0.0,0.0
clustering,heterogeneous,21,M18,clst_dist_nospeak,true,false,4692690466958798800.0,0,0,0.01,0.3,0.0,0.0,0.005,0.02,0.0,0.0,70,0.00977608125904969,0.06978484696445715,0.00185267648844215,0.00141310890498583,3,3,0.0,0.0
bipolarization,heterogeneous,19,M15,bipol_dist_speak,true,true,6905470370856337400.0,0,0,0.05,0.2,0.4,0.1,0.01,0.02,0.0,0.02,40,0.02458731638660266,0.37500000000000006,0.25,0.24000000000000013,2,5,0.2,3.0
clustering,homogeneous,13,H7,clst_dist_nospeak,true,false,8636175130330607600.0,0,0,0.02,0.1,0.0,0.0,0.005,0.0,0.0,0.0,45,0.00399529565091067,0.04174879381764627,0.00133057116262025,0.00090390434731884,2,3,0.0,0.0
bipolarization,homogeneous,8,H20,bipol_dist_speak,true,true,7240713591891685400.0,0,0,0.005,0.2,0.6,0.2,0.02,0.005,0.03,0.02,15,0.00048024369855967,0.0636045000560564,0.00040672800570338,0.00024318037316438,1,1,0.39999999999999997,0.0
bipolarization,homogeneous,8,H20,bipol_ndist_speak,false,true,7139002048363152400.0,0,0,0.02,0.1,0.6,0.1,0.05,0.1,0.1,0.05,15,0.00048024369855967,0.0638389744837256,0.00034278740596271,0.00019576103951584,1,1,0.5,0.0
bipolarization,heterogeneous,43,M9,bipol_ndist_speak,false,true,7139002048363152400.0,0,0,0.01,0.2,0.7,0.1,0.05,0.1,0.1,0.05,15,0.01965549714934841,0.04774097858027036,0.0195488706313537,0.01186751106013744,3,3,0.49999999999999994,0.0
bipolarization,homogeneous,7,H19,bipol_dist_speak,true,true,8636175130330607600.0,0,0,0.05,0.1,0.7,0.2,0.01,0.005,0.01,0.005,25,0.00801496443234644,0.04775830603640639,0.00692993063072153,0.00411448470193773,3,3,0.6,0.0
bipolarization,homogeneous,8,H20,bipol_ndist_speak,false,true,7240713591891685400.0,0,0,0.02,0.1,0.6,0.1,0.05,0.1,0.1,0.05,15,0.00048024369855967,0.06389988029854654,0.00034407211056697,0.00019688954631892,1,1,0.5,0.0
bipolarization,homogeneous,8,H20,bipol_ndist_speak,false,true,4692690466958798800.0,0,0,0.02,0.1,0.6,0.1,0.05,0.1,0.1,0.05,15,0.00048024369855967,0.06338842353205255,0.00034188112355731,0.00019515963461692,1,1,0.5,0.0
bipolarization,heterogeneous,19,M15,bipol_dist_speak,true,true,8636175130330607600.0,0,0,0.05,0.2,0.4,0.1,0.01,0.02,0.0,0.02,45,0.02458731638660266,0.37500000000000006,0.24830825644746027,0.24000000000000013,2,5,0.2,3.0
clustering,heterogeneous,15,M10,clst_dist_nospeak,true,false,6905470370856337400.0,0,0,0.1,0.5,0.0,0.0,0.01,0.02,0.0,0.0,30,0.01932656035665295,0.09324453954169629,0.0000110025147891,0.0000080334043735,1,3,0.0,0.0
bipolarization,heterogeneous,32,M30,bipol_dist_nospeak,true,false,6905470370856337400.0,0,0,0.005,0.3,0.6,0.1,0.02,0.005,0.03,0.01,50,0.01686903435070872,0.06523415301887525,0.00215096268086328,0.00105703725115971,2,2,0.3,0.0
bipolarization,homogeneous,8,H20,bipol_ndist_speak,false,true,8636175130330607600.0,0,0,0.02,0.1,0.6,0.1,0.05,0.1,0.1,0.05,15,0.00048024369855967,0.06380883831224646,0.00034074018299506,0.00019379263164714,1,1,0.5,0.0
clustering,heterogeneous,16,M12,clst_dist_nospeak,true,false,6905470370856337400.0,0,0,0.05,0.4,0.0,0.0,0.01,0.01,0.0,0.0,40,0.01905125747492284,0.06790532554277152,0.00011106769879549,0.00005443924751021,1,2,0.0,0.0
bipolarization,homogeneous,8,H20,bipol_dist_speak,true,true,6905470370856337400.0,0,0,0.005,0.2,0.6,0.2,0.02,0.005,0.03,0.02,15,0.00048024369855967,0.06311246051426266,0.00040563424776155,0.00023143759231687,1,1,0.39999999999999997,0.0
bipolarization,homogeneous,8,H20,bipol_ndist_speak,false,true,6905470370856337400.0,0,0,0.02,0.1,0.6,0.1,0.05,0.1,0.1,0.05,15,0.00048024369855967,0.06349563951145225,0.00034233216351992,0.00019515221047726,1,1,0.5,0.0
bipolarization,heterogeneous,41,M7,bipol_dist_speak,true,true,6905470370856337400.0,0,0,0.05,0.3,0.4,0.05,0.0,0.02,0.01,0.02,55,0.03543339668114619,0.15317897660731686,0.05766970214878472,0.07215537666128889,3,4,0.10000000000000003,1.6666666666666667
bipolarization,homogeneous,7,H19,bipol_dist_speak,true,true,7139002048363152400.0,0,0,0.05,0.1,0.7,0.2,0.01,0.005,0.01,0.005,30,0.00801496443234644,0.04686619383636822,0.0064811827065793,0.00394573626533476,3,3,0.6,0.0
bipolarization,heterogeneous,43,M9,bipol_ndist_speak,false,true,4692690466958798800.0,0,0,0.01,0.2,0.7,0.1,0.05,0.1,0.1,0.05,15,0.01965549714934841,0.04767304550995262,0.01959585994895171,0.01188848959089393,3,3,0.49999999999999994,0.0
