model_type,current_condition,selected_debate_id,debate_label,agent_id,pro_reduction,pro_count,anti_count,subfactor_1_t1,subfactor_2_t1,subfactor_3_t1,subfactor_4_t1,subfactor_5_t1,initial_opinion,initial_variance,opinion,subfactor_1_t2,subfactor_2_t2,subfactor_3_t2,subfactor_4_t2,subfactor_5_t2,final_attitude,mean_t2_subfactors,opinion_change,individual_error,error_sub1,error_sub2,error_sub3,error_sub4,error_sub5,agent_convergence_rate,agent_confidence_threshold,agent_repulsion_threshold,agent_repulsion_strength,convergence_rate,confidence_threshold,repulsion_threshold,repulsion_strength,seed,convergence_cycle,use_distinct_agents,experiment_id
consensus,heterogeneous,12,M13,69,1,3,3,0.8888888888888884,0.7083333333333334,0.25,0.7777777777777782,0.0,0.7280092592592592,0.03278937715525453,0.5807974647479632,0.9166666666666666,0.7916666666666666,0.2916666666666667,0.7222222222222218,0.0,0.7581018518518516,0.5444444444444444,-0.14721179451129596,0.1773043871038884,0.3358692019187034,0.2108692019187034,0.28913079808129655,0.14142475747425853,0.5807974647479632,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,8964348046985975800.0,35,false,cons_ndist_speak
consensus,heterogeneous,12,M13,70,1,3,3,0.8611111111111116,1.0,0.16666666666666666,0.27777777777777835,0.16666666666666666,0.8634259259259259,0.03278937715525453,0.5838481855196739,1.0,1.0,0.08333333333333333,0.16666666666666666,0.0,0.9583333333333334,0.45,-0.27957774040625205,0.3744851478136595,0.4161518144803261,0.4161518144803261,0.5005148521863405,0.41718151885300725,0.5838481855196739,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,8964348046985975800.0,35,false,cons_ndist_speak
consensus,heterogeneous,12,M13,71,1,3,3,0.6666666666666666,0.625,0.625,0.5,0.3333333333333333,0.5798611111111112,0.03278937715525453,0.5774599240746391,0.694444444444445,0.75,0.6666666666666666,0.5,0.3333333333333333,0.6111111111111108,0.588888888888889,-0.00240118703647207,0.03365118703647174,0.11698452036980589,0.17254007592536091,0.08920674259202754,0.07745992407463909,0.24412659074130577,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,8964348046985975800.0,35,false,cons_ndist_speak
consensus,heterogeneous,12,M13,72,0,3,3,0.555555555555555,0.5833333333333334,0.7916666666666666,0.8333333333333334,0.5,0.4305555555555554,0.03278937715525453,0.5740963088648043,0.6666666666666666,0.5,0.625,0.944444444444445,0.38888888888888834,0.46527777777777773,0.625,0.14354075330924893,0.1088185310870266,0.09257035780186229,0.07409630886480434,0.05090369113519566,0.37034813557964064,0.185207419975916,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,8964348046985975800.0,35,false,cons_ndist_speak
consensus,heterogeneous,12,M13,73,0,3,3,0.6111111111111116,0.625,0.7083333333333334,1.0,0.5,0.4409722222222223,0.03278937715525453,0.5743309796933974,0.6666666666666666,0.7083333333333334,0.625,1.0,0.5,0.4895833333333333,0.7,0.1333587574711751,0.0847476463600641,0.09233568697326922,0.13400235363993596,0.05066902030660259,0.4256690203066026,0.07433097969339741,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,8964348046985975800.0,35,false,cons_ndist_speak
consensus,heterogeneous,12,M13,74,0,3,3,0.6666666666666666,0.5,1.0,1.0,0.6666666666666666,0.34722222222222227,0.03278937715525453,0.5722189422360593,0.7222222222222218,0.4583333333333333,1.0,0.944444444444445,0.6111111111111116,0.3692129629629625,0.7472222222222225,0.22499672001383703,0.20300597927309677,0.15000327998616247,0.11388560890272598,0.4277810577639407,0.3722255022083857,0.03889216887505231,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,8964348046985975800.0,35,false,cons_ndist_speak
consensus,heterogeneous,12,M13,69,1,3,3,0.8888888888888884,0.7083333333333334,0.25,0.7777777777777782,0.0,0.7280092592592592,0.03278937715525453,0.5563580242389488,0.9166666666666666,0.7916666666666666,0.2916666666666667,0.7222222222222218,0.0,0.7581018518518516,0.5444444444444444,-0.17165123502031043,0.20174382761290288,0.3603086424277179,0.23530864242771787,0.26469135757228207,0.165864197983273,0.5563580242389488,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,6494602196525377500.0,40,false,cons_ndist_speak
consensus,heterogeneous,12,M13,69,1,3,3,0.8888888888888884,0.7083333333333334,0.25,0.7777777777777782,0.0,0.7280092592592592,0.03278937715525453,0.5881953498840193,0.9166666666666666,0.7916666666666666,0.2916666666666667,0.7222222222222218,0.0,0.7581018518518516,0.5444444444444444,-0.13981390937523985,0.1699065019678323,0.3284713167826473,0.2034713167826473,0.29652868321735265,0.13402687233820243,0.5881953498840193,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,3737994676857229300.0,40,false,cons_ndist_speak
consensus,heterogeneous,12,M13,70,1,3,3,0.8611111111111116,1.0,0.16666666666666666,0.27777777777777835,0.16666666666666666,0.8634259259259259,0.03278937715525453,0.5581594443474361,1.0,1.0,0.08333333333333333,0.16666666666666666,0.0,0.9583333333333334,0.45,-0.3052664815784898,0.40017388898589723,0.44184055565256386,0.44184055565256386,0.4748261110141028,0.3914927776807695,0.5581594443474361,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,6494602196525377500.0,40,false,cons_ndist_speak
consensus,heterogeneous,12,M13,70,1,3,3,0.8611111111111116,1.0,0.16666666666666666,0.27777777777777835,0.16666666666666666,0.8634259259259259,0.03278937715525453,0.5899967699925066,1.0,1.0,0.08333333333333333,0.16666666666666666,0.0,0.9583333333333334,0.45,-0.2734291559334193,0.36833656334082676,0.4100032300074934,0.4100032300074934,0.5066634366591732,0.42333010332584,0.5899967699925066,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,3737994676857229300.0,40,false,cons_ndist_speak
consensus,heterogeneous,12,M13,71,1,3,3,0.6666666666666666,0.625,0.625,0.5,0.3333333333333333,0.5798611111111112,0.03278937715525453,0.5543872398467574,0.694444444444445,0.75,0.6666666666666666,0.5,0.3333333333333333,0.6111111111111108,0.588888888888889,-0.02547387126435374,0.05672387126435341,0.14005720459768756,0.19561276015324258,0.11227942681990921,0.05438723984675742,0.2210539065134241,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,6494602196525377500.0,40,false,cons_ndist_speak
consensus,heterogeneous,12,M13,71,1,3,3,0.6666666666666666,0.625,0.625,0.5,0.3333333333333333,0.5798611111111112,0.03278937715525453,0.5862245654918278,0.694444444444445,0.75,0.6666666666666666,0.5,0.3333333333333333,0.6111111111111108,0.588888888888889,0.00636345438071662,0.02488654561928305,0.1082198789526172,0.16377543450817222,0.08044210117483885,0.08622456549182778,0.25289123215849446,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,3737994676857229300.0,40,false,cons_ndist_speak
consensus,heterogeneous,12,M13,72,0,3,3,0.555555555555555,0.5833333333333334,0.7916666666666666,0.8333333333333334,0.5,0.4305555555555554,0.03278937715525453,0.552401058701502,0.6666666666666666,0.5,0.625,0.944444444444445,0.38888888888888834,0.46527777777777773,0.625,0.12184550314594661,0.08712328092372429,0.1142656079651646,0.05240105870150202,0.07259894129849798,0.39204338574294295,0.16351216981261368,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,6494602196525377500.0,40,false,cons_ndist_speak
consensus,heterogeneous,12,M13,72,0,3,3,0.555555555555555,0.5833333333333334,0.7916666666666666,0.8333333333333334,0.5,0.4305555555555554,0.03278937715525453,0.5842383843465727,0.6666666666666666,0.5,0.625,0.944444444444445,0.38888888888888834,0.46527777777777773,0.625,0.1536828287910173,0.11896060656879498,0.08242828232009392,0.08423838434657271,0.04076161565342729,0.36020606009787226,0.19534949545768437,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,3737994676857229300.0,40,false,cons_ndist_speak
consensus,heterogeneous,12,M13,73,0,3,3,0.6111111111111116,0.625,0.7083333333333334,1.0,0.5,0.4409722222222223,0.03278937715525453,0.5525396294790781,0.6666666666666666,0.7083333333333334,0.625,1.0,0.5,0.4895833333333333,0.7,0.11156740725685577,0.06295629614574477,0.11412703718758854,0.15579370385425528,0.07246037052092191,0.4474603705209219,0.05253962947907809,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,6494602196525377500.0,40,false,cons_ndist_speak
consensus,heterogeneous,12,M13,73,0,3,3,0.6111111111111116,0.625,0.7083333333333334,1.0,0.5,0.4409722222222223,0.03278937715525453,0.5843769551241487,0.6666666666666666,0.7083333333333334,0.625,1.0,0.5,0.4895833333333333,0.7,0.14340473290192635,0.09479362179081535,0.08228971154251796,0.1239563782091847,0.04062304487585133,0.41562304487585133,0.08437695512414867,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,3737994676857229300.0,40,false,cons_ndist_speak
consensus,heterogeneous,12,M13,74,0,3,3,0.6666666666666666,0.5,1.0,1.0,0.6666666666666666,0.34722222222222227,0.03278937715525453,0.5512924924808945,0.7222222222222218,0.4583333333333333,1.0,0.944444444444445,0.6111111111111116,0.3692129629629625,0.7472222222222225,0.20407027025867225,0.182079529517932,0.17092972974132725,0.0929591591475612,0.4487075075191055,0.39315195196355046,0.05981861863021709,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,6494602196525377500.0,40,false,cons_ndist_speak
consensus,heterogeneous,12,M13,74,0,3,3,0.6666666666666666,0.5,1.0,1.0,0.6666666666666666,0.34722222222222227,0.03278937715525453,0.5831298181259652,0.7222222222222218,0.4583333333333333,1.0,0.944444444444445,0.6111111111111116,0.3692129629629625,0.7472222222222225,0.23590759590374294,0.21391685516300268,0.13909240409625656,0.12479648479263189,0.4168701818740348,0.36131462631847977,0.0279812929851464,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,3737994676857229300.0,40,false,cons_ndist_speak
consensus,heterogeneous,12,M13,69,1,3,3,0.8888888888888884,0.7083333333333334,0.25,0.7777777777777782,0.0,0.7280092592592592,0.03278937715525453,0.5365975285048259,0.9166666666666666,0.7916666666666666,0.2916666666666667,0.7222222222222218,0.0,0.7581018518518516,0.5444444444444444,-0.1914117307544333,0.22150432334702574,0.38006913816184074,0.25506913816184074,0.2449308618381592,0.18562469371739587,0.5365975285048259,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1229570454044760060.0,40,false,cons_ndist_speak
consensus,heterogeneous,12,M13,70,1,3,3,0.8611111111111116,1.0,0.16666666666666666,0.27777777777777835,0.16666666666666666,0.8634259259259259,0.03278937715525453,0.5383989486133132,1.0,1.0,0.08333333333333333,0.16666666666666666,0.0,0.9583333333333334,0.45,-0.32502697731261276,0.4199343847200202,0.46160105138668683,0.46160105138668683,0.45506561527997985,0.37173228194664654,0.5383989486133132,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1229570454044760060.0,40,false,cons_ndist_speak
consensus,heterogeneous,12,M13,71,1,3,3,0.6666666666666666,0.625,0.625,0.5,0.3333333333333333,0.5798611111111112,0.03278937715525453,0.5346267441126346,0.694444444444445,0.75,0.6666666666666666,0.5,0.3333333333333333,0.6111111111111108,0.588888888888889,-0.04523436699847661,0.07648436699847627,0.15981770033181042,0.21537325588736544,0.13203992255403207,0.03462674411263456,0.20129341077930124,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1229570454044760060.0,40,false,cons_ndist_speak
