model_type,current_condition,selected_debate_id,debate_label,current_experiment_id,use_distinct_agents,speaking_mode,pro_count,seed,anti_count,convergence_rate,confidence_threshold,repulsion_threshold,repulsion_strength,convergence_rate_sd,confidence_threshold_sd,repulsion_threshold_sd,repulsion_strength_sd,convergence_cycle,initial_variance,mae,opinion_variance,polarization_index,num_clusters,initial_num_clusters,neutral_zone_width,mean_net_repulsion_abs
bipolarization,heterogeneous,35,M33,bipol_ndist_nospeak,false,false,0,7139002048363152400.0,0,0.1,0.4,0.6,0.3,0.05,0.1,0.1,0.05,30,0.01846828382201646,0.11822833484301712,0.00000403474694926,0.00000276849322366,1,3,0.19999999999999996,0.0
bipolarization,heterogeneous,27,M16,bipol_ndist_speak,false,true,0,6905470370856337400.0,0,0.05,0.3,0.6,0.1,0.05,0.1,0.1,0.05,50,0.01252610529728226,0.14327250179357473,0.00006693045811766,0.00004380918619404,1,3,0.3,0.0
bipolarization,heterogeneous,11,M10,bipol_dist_nospeak,true,false,0,7240713591891685400.0,0,0.4,0.4,0.5,0.1,0.1,0.1,0.2,0.05,15,0.01932656035665295,0.09432687591069702,0.0000095156828161,0.00000062904317426,1,3,0.09999999999999998,0.0
clustering,homogeneous,33,H15,clst_dist_nospeak,true,false,0,6905470370856337400.0,0,0.05,0.6,0.0,0.0,0.2,0.2,0.0,0.0,15,0.00240269204389574,0.04661332110872618,0.00160116044156399,0.00111080430908833,2,3,0.0,0.0
bipolarization,heterogeneous,13,M14,bipol_ndist_nospeak,false,false,0,6905470370856337400.0,0,0.2,0.1,0.5,0.1,0.05,0.1,0.1,0.05,15,0.0108926683241884,0.06873497115354325,0.00787541239518249,0.01242072997612634,2,4,0.4,0.0
bipolarization,homogeneous,5,H3,bipol_ndist_speak,false,true,0,4692690466958798800.0,0,0.5,0.1,0.5,0.3,0.05,0.1,0.1,0.05,15,0.01398999086696009,0.07723358531057105,0.01750619243220068,0.01416397721152213,3,4,0.4,0.0
bipolarization,homogeneous,40,H18,bipol_dist_nospeak,true,false,0,8636175130330607600.0,0,0.3,0.2,0.7,0.1,0.2,0.2,0.1,0.1,25,0.00975649903013544,0.1838941685179255,0.00002655183214779,0.00000493572497705,1,2,0.49999999999999994,0.0
bipolarization,heterogeneous,14,M15,bipol_dist_speak,true,true,0,7139002048363152400.0,0,0.1,0.2,0.6,0.3,0.05,0.3,0.3,0.2,70,0.02458731638660266,0.12192975677291212,0.0004761643513761,0.00067400599726133,2,5,0.39999999999999997,0.0
clustering,homogeneous,33,H15,clst_dist_nospeak,true,false,0,8636175130330607600.0,0,0.4,0.7,0.0,0.0,0.0,0.0,0.0,0.0,15,0.00240269204389574,0.04401345351033219,0.00000000629975378,0.00000000001000156,1,3,0.0,0.0
bipolarization,heterogeneous,12,M13,bipol_dist_nospeak,true,false,0,7240713591891685400.0,0,0.05,0.2,0.7,0.2,0.1,0.2,0.2,0.05,55,0.03278937715525453,0.15036980365337912,0.00103313435999518,0.00062259414323465,2,5,0.49999999999999994,0.0
bipolarization,heterogeneous,25,M6,bipol_ndist_speak,false,true,0,8636175130330607600.0,0,0.5,0.3,0.5,0.1,0.05,0.1,0.1,0.05,15,0.02801205751790883,0.1420628112039448,0.00000000667859495,0.00000000000306679,1,3,0.2,0.0
bipolarization,heterogeneous,21,M27,bipol_dist_nospeak,true,false,0,4692690466958798800.0,0,0.3,0.1,0.5,0.1,0.0,0.3,0.3,0.1,35,0.01066925416285628,0.09491937419363779,0.00003739958913083,0.00002781482900068,2,4,0.4,0.0
bipolarization,heterogeneous,35,M33,bipol_ndist_nospeak,false,false,0,6905470370856337400.0,0,0.1,0.4,0.6,0.3,0.05,0.1,0.1,0.05,30,0.01846828382201646,0.11822833484301712,0.00000403474694926,0.00000276849322366,1,3,0.19999999999999996,0.0
bipolarization,homogeneous,40,H18,bipol_dist_nospeak,true,false,0,6905470370856337400.0,0,0.3,0.2,0.7,0.1,0.2,0.2,0.1,0.1,25,0.00975649903013544,0.1838941685179255,0.00002655183214779,0.00000493572497705,1,2,0.49999999999999994,0.0
bipolarization,heterogeneous,14,M15,bipol_dist_speak,true,true,0,6905470370856337400.0,0,0.1,0.1,0.8,0.2,0.05,0.3,0.0,0.1,85,0.02458731638660266,0.06564173247071907,0.02063230130553243,0.0177524500100368,4,5,0.7000000000000001,0.0
clustering,homogeneous,23,H11,clst_dist_speak,true,true,0,7139002048363152400.0,0,0.3,0.3,0.0,0.0,0.05,0.2,0.0,0.0,35,0.01309938700274348,0.06748944074322033,0.00001426098391912,0.00000386762885723,1,4,0.0,0.0
clustering,homogeneous,23,H11,clst_dist_speak,true,true,0,4692690466958798800.0,0,0.3,0.3,0.0,0.0,0.05,0.2,0.0,0.0,30,0.01309938700274348,0.06250910577369735,0.00001343925205866,0.00001352895055815,1,4,0.0,0.0
clustering,heterogeneous,14,M15,clst_dist_speak,true,true,0,7139002048363152400.0,0,0.5,0.3,0.0,0.0,0.05,0.3,0.0,0.0,20,0.02458731638660266,0.12418765111952423,0.00000216944065356,0.00000135026198647,1,5,0.0,0.0
bipolarization,heterogeneous,43,M36,bipol_ndist_nospeak,false,false,0,8636175130330607600.0,0,0.2,0.2,0.7,0.2,0.05,0.1,0.1,0.05,20,0.02855030368548523,0.17995829787063994,0.00000101918800874,0.00000064303970676,1,4,0.49999999999999994,0.0
bipolarization,heterogeneous,21,M27,bipol_ndist_nospeak,false,false,0,7139002048363152400.0,0,0.4,0.4,0.5,0.1,0.05,0.1,0.1,0.05,15,0.01066925416285628,0.08274829429450521,0.00000005442180585,0.00000000010042823,1,4,0.09999999999999998,0.0
clustering,homogeneous,23,H11,clst_dist_nospeak,true,false,0,8636175130330607600.0,0,0.2,0.3,0.0,0.0,0.2,0.3,0.0,0.0,45,0.01309938700274348,0.0518285283881177,0.00273946716570009,0.00213818805266385,3,4,0.0,0.0
bipolarization,heterogeneous,21,M27,bipol_dist_nospeak,true,false,0,8636175130330607600.0,0,0.3,0.1,0.5,0.1,0.0,0.3,0.3,0.1,35,0.01066925416285628,0.09491937419363779,0.00003739958913083,0.00002781482900068,2,4,0.4,0.0
bipolarization,heterogeneous,35,M33,bipol_ndist_nospeak,false,false,0,8636175130330607600.0,0,0.1,0.4,0.6,0.3,0.05,0.1,0.1,0.05,30,0.01846828382201646,0.11822833484301712,0.00000403474694926,0.00000276849322366,1,3,0.19999999999999996,0.0
bipolarization,heterogeneous,19,M25,bipol_ndist_speak,false,true,0,7240713591891685400.0,0,0.1,0.2,0.7,0.3,0.05,0.1,0.1,0.05,15,0.0138563200606567,0.0574605342041971,0.01311110995722127,0.01550456731789999,2,3,0.49999999999999994,0.0
clustering,homogeneous,23,H11,clst_dist_speak,true,true,0,7240713591891685400.0,0,0.3,0.3,0.0,0.0,0.05,0.2,0.0,0.0,30,0.01309938700274348,0.08189821673445408,0.00001847424124754,0.00002025257267397,2,4,0.0,0.0
bipolarization,heterogeneous,21,M27,bipol_dist_nospeak,true,false,0,6905470370856337400.0,0,0.3,0.1,0.5,0.1,0.0,0.3,0.3,0.1,35,0.01066925416285628,0.09491937419363779,0.00003739958913083,0.00002781482900068,2,4,0.4,0.0
clustering,homogeneous,23,H11,clst_dist_nospeak,true,false,0,7139002048363152400.0,0,0.2,0.3,0.0,0.0,0.2,0.3,0.0,0.0,45,0.01309938700274348,0.0518285283881177,0.00273946716570009,0.00213818805266385,3,4,0.0,0.0
bipolarization,heterogeneous,27,M16,bipol_dist_speak,true,true,0,7240713591891685400.0,0,0.1,0.4,0.6,0.1,0.0,0.0,0.3,0.2,35,0.01252610529728226,0.14884741891590825,0.00001823272759199,0.00000416119555501,1,3,0.19999999999999996,0.0
clustering,heterogeneous,4,M5,clst_dist_nospeak,true,false,0,7240713591891685400.0,0,0.05,0.7,0.0,0.0,0.05,0.0,0.0,0.0,80,0.03097746746875476,0.16230764932232658,0.00149715965667737,0.00146218020263053,3,4,0.0,0.0
clustering,heterogeneous,4,M5,clst_dist_nospeak,true,false,0,8636175130330607600.0,0,0.05,0.7,0.0,0.0,0.05,0.0,0.0,0.0,80,0.03097746746875476,0.16230764932232658,0.00149715965667737,0.00146218020263053,3,4,0.0,0.0
bipolarization,heterogeneous,25,M6,bipol_ndist_speak,false,true,0,6905470370856337400.0,0,0.5,0.3,0.5,0.1,0.05,0.1,0.1,0.05,15,0.02801205751790883,0.1806534190236786,0.00000002609605316,0.00000000001045565,1,3,0.2,0.0
bipolarization,heterogeneous,11,M10,bipol_dist_nospeak,true,false,0,6905470370856337400.0,0,0.4,0.4,0.5,0.1,0.1,0.1,0.2,0.05,15,0.01932656035665295,0.09432687591069702,0.0000095156828161,0.00000062904317426,1,3,0.09999999999999998,0.0
bipolarization,heterogeneous,20,M26,bipol_ndist_nospeak,false,false,0,6905470370856337400.0,0,0.05,0.2,0.6,0.2,0.05,0.1,0.1,0.05,20,0.04088593575853047,0.02290514841064754,0.0397104197256765,0.03389559128705141,2,3,0.39999999999999997,0.0
bipolarization,heterogeneous,25,M6,bipol_ndist_speak,false,true,0,4692690466958798800.0,0,0.5,0.3,0.5,0.1,0.05,0.1,0.1,0.05,15,0.02801205751790883,0.09756243670428248,0.03047368350579158,0.03052978562223773,2,3,0.2,0.0
bipolarization,heterogeneous,27,M16,bipol_ndist_nospeak,false,false,0,7240713591891685400.0,0,0.1,0.1,0.6,0.2,0.05,0.1,0.1,0.05,15,0.01252610529728226,0.06634200842733633,0.01233962755909004,0.01083190200800187,2,3,0.5,0.0
bipolarization,homogeneous,40,H18,bipol_dist_speak,true,true,0,6905470370856337400.0,0,0.1,0.2,0.6,0.1,0.2,0.1,0.1,0.0,35,0.00975649903013544,0.12733158781538362,0.00215951460574527,0.00140435974300463,2,2,0.39999999999999997,0.0
clustering,heterogeneous,14,M15,clst_dist_speak,true,true,0,7240713591891685400.0,0,0.5,0.3,0.0,0.0,0.05,0.3,0.0,0.0,20,0.02458731638660266,0.12442948385135157,0.00000053290212254,0.00000046136182529,1,5,0.0,0.0
bipolarization,heterogeneous,11,M10,bipol_dist_nospeak,true,false,0,4692690466958798800.0,0,0.4,0.4,0.5,0.1,0.1,0.1,0.2,0.05,15,0.01932656035665295,0.09432687591069702,0.0000095156828161,0.00000062904317426,1,3,0.09999999999999998,0.0
bipolarization,heterogeneous,20,M26,bipol_ndist_nospeak,false,false,0,8636175130330607600.0,0,0.05,0.2,0.6,0.2,0.05,0.1,0.1,0.05,20,0.04088593575853047,0.02290514841064754,0.0397104197256765,0.03389559128705141,2,3,0.39999999999999997,0.0
clustering,homogeneous,23,H11,clst_dist_speak,true,true,0,8636175130330607600.0,0,0.3,0.3,0.0,0.0,0.05,0.2,0.0,0.0,30,0.01309938700274348,0.07245399958854479,0.00002034665762962,0.00001936078883729,1,4,0.0,0.0
bipolarization,heterogeneous,43,M36,bipol_ndist_nospeak,false,false,0,7139002048363152400.0,0,0.2,0.2,0.7,0.2,0.05,0.1,0.1,0.05,20,0.02855030368548523,0.17995829787063994,0.00000101918800874,0.00000064303970676,1,4,0.49999999999999994,0.0
clustering,homogeneous,29,H14,clst_dist_nospeak,true,false,0,7139002048363152400.0,0,0.4,0.7,0.0,0.0,0.0,0.2,0.0,0.0,15,0.00370154361175412,0.06423430926190657,0.00000000451795772,0.00000000000249069,1,2,0.0,0.0
bipolarization,heterogeneous,39,M35,bipol_dist_speak,true,true,0,8636175130330607600.0,0,0.5,0.1,0.7,0.1,0.1,0.3,0.2,0.2,45,0.01380628072130774,0.10749768500187577,0.00000540718624703,0.00000007909703589,1,4,0.6,0.0
bipolarization,homogeneous,40,H18,bipol_dist_nospeak,true,false,0,8636175130330607600.0,0,0.05,0.1,0.8,0.3,0.0,0.3,0.3,0.05,80,0.00975649903013544,0.1330626534250443,0.00014145110579492,0.00008350690859284,2,2,0.7000000000000001,0.0
bipolarization,heterogeneous,27,M16,bipol_ndist_nospeak,false,false,0,7139002048363152400.0,0,0.1,0.1,0.6,0.2,0.05,0.1,0.1,0.05,15,0.01252610529728226,0.06634200842733633,0.01233962755909004,0.01083190200800187,2,3,0.5,0.0
bipolarization,heterogeneous,27,M16,bipol_dist_speak,true,true,0,4692690466958798800.0,0,0.1,0.4,0.6,0.1,0.0,0.0,0.3,0.2,30,0.01252610529728226,0.14712502078339967,0.00001823272759199,0.00001193419229999,1,3,0.19999999999999996,0.0
bipolarization,heterogeneous,13,M14,bipol_ndist_nospeak,false,false,0,4692690466958798800.0,0,0.2,0.1,0.5,0.1,0.05,0.1,0.1,0.05,15,0.0108926683241884,0.06873497115354325,0.00787541239518249,0.01242072997612634,2,4,0.4,0.0
clustering,heterogeneous,4,M5,clst_dist_nospeak,true,false,0,6905470370856337400.0,0,0.05,0.7,0.0,0.0,0.05,0.0,0.0,0.0,80,0.03097746746875476,0.16230764932232658,0.00149715965667737,0.00146218020263053,3,4,0.0,0.0
bipolarization,heterogeneous,20,M26,bipol_ndist_nospeak,false,false,0,7139002048363152400.0,0,0.05,0.2,0.6,0.2,0.05,0.1,0.1,0.05,20,0.04088593575853047,0.02290514841064754,0.0397104197256765,0.03389559128705141,2,3,0.39999999999999997,0.0
clustering,homogeneous,29,H14,clst_dist_nospeak,true,false,0,4692690466958798800.0,0,0.4,0.7,0.0,0.0,0.0,0.2,0.0,0.0,15,0.00370154361175412,0.06423430926190657,0.00000000451795772,0.00000000000249069,1,2,0.0,0.0
bipolarization,heterogeneous,12,M13,bipol_dist_nospeak,true,false,0,4692690466958798800.0,0,0.05,0.2,0.7,0.2,0.1,0.2,0.2,0.05,55,0.03278937715525453,0.15036980365337912,0.00103313435999518,0.00062259414323465,2,5,0.49999999999999994,0.0
bipolarization,heterogeneous,13,M14,bipol_ndist_nospeak,false,false,0,7139002048363152400.0,0,0.2,0.1,0.5,0.1,0.05,0.1,0.1,0.05,15,0.0108926683241884,0.06873497115354325,0.00787541239518249,0.01242072997612634,2,4,0.4,0.0
bipolarization,homogeneous,40,H18,bipol_dist_speak,true,true,0,7139002048363152400.0,0,0.1,0.2,0.6,0.1,0.2,0.1,0.1,0.0,50,0.00975649903013544,0.1542741289185306,0.00074579971359497,0.00048932400005191,2,2,0.39999999999999997,0.0
clustering,homogeneous,10,H5,clst_dist_nospeak,true,false,0,7240713591891685400.0,0,0.1,0.8,0.0,0.0,0.1,0.2,0.0,0.0,20,0.00413376628943758,0.05716434724515642,0.00094097055233046,0.00081060246964381,2,3,0.0,0.0
bipolarization,heterogeneous,26,M12,bipol_dist_speak,true,true,0,6905470370856337400.0,0,0.05,0.2,0.6,0.2,0.05,0.2,0.0,0.05,85,0.01905125747492284,0.09921077241760873,0.00031310569696258,0.00017740732284467,2,2,0.39999999999999997,0.0
bipolarization,heterogeneous,27,M16,bipol_dist_speak,true,true,0,7139002048363152400.0,0,0.1,0.4,0.6,0.1,0.0,0.0,0.3,0.2,35,0.01252610529728226,0.14884741891590828,0.00001823272759199,0.00000416119555501,1,3,0.19999999999999996,0.0
bipolarization,heterogeneous,21,M27,bipol_dist_nospeak,true,false,0,7240713591891685400.0,0,0.3,0.1,0.5,0.1,0.0,0.3,0.3,0.1,35,0.01066925416285628,0.09491937419363779,0.00003739958913083,0.00002781482900068,2,4,0.4,0.0
bipolarization,heterogeneous,6,M7,bipol_dist_nospeak,true,false,0,7139002048363152400.0,0,0.3,0.3,0.6,0.1,0.0,0.3,0.2,0.0,15,0.03543339668114619,0.12808973435582902,0.00000965798565793,0.00000011398589917,1,4,0.3,0.0
bipolarization,heterogeneous,13,M14,bipol_ndist_nospeak,false,false,0,7240713591891685400.0,0,0.2,0.1,0.5,0.1,0.05,0.1,0.1,0.05,15,0.0108926683241884,0.06873497115354325,0.00787541239518249,0.01242072997612634,2,4,0.4,0.0
bipolarization,heterogeneous,39,M35,bipol_dist_speak,true,true,0,7139002048363152400.0,0,0.5,0.1,0.7,0.1,0.1,0.3,0.2,0.2,50,0.01380628072130774,0.07909178492603487,0.00378641938040468,0.0054791009979625,2,4,0.6,0.0
clustering,homogeneous,7,H4,clst_dist_speak,true,true,0,7139002048363152400.0,0,0.1,0.7,0.0,0.0,0.0,0.2,0.0,0.0,30,0.00232084297839506,0.05408672226169899,0.00009649599446918,0.00005233093661898,2,2,0.0,0.0
clustering,heterogeneous,4,M5,clst_dist_nospeak,true,false,0,7139002048363152400.0,0,0.05,0.7,0.0,0.0,0.05,0.0,0.0,0.0,80,0.03097746746875476,0.16230764932232658,0.00149715965667737,0.00146218020263053,3,4,0.0,0.0
clustering,homogeneous,42,H21,clst_dist_speak,true,true,0,7139002048363152400.0,0,0.5,0.8,0.0,0.0,0.1,0.3,0.0,0.0,15,0.00128224062821502,0.03535678898523148,0.00000563512486965,0.00000062580467769,1,1,0.0,0.0
bipolarization,heterogeneous,21,M27,bipol_ndist_nospeak,false,false,0,4692690466958798800.0,0,0.4,0.4,0.5,0.1,0.05,0.1,0.1,0.05,15,0.01066925416285628,0.08274829429450521,0.00000005442180585,0.00000000010042823,1,4,0.09999999999999998,0.0
bipolarization,heterogeneous,27,M16,bipol_dist_speak,true,true,0,6905470370856337400.0,0,0.1,0.4,0.6,0.1,0.0,0.0,0.3,0.2,35,0.01252610529728226,0.14884741891590825,0.00001823272759199,0.00000416119555501,1,3,0.19999999999999996,0.0
clustering,homogeneous,29,H14,clst_dist_nospeak,true,false,0,7240713591891685400.0,0,0.4,0.7,0.0,0.0,0.0,0.2,0.0,0.0,15,0.00370154361175412,0.06423430926190657,0.00000000451795772,0.00000000000249069,1,2,0.0,0.0
bipolarization,heterogeneous,6,M7,bipol_dist_nospeak,true,false,0,7240713591891685400.0,0,0.3,0.3,0.6,0.1,0.0,0.3,0.2,0.0,15,0.03543339668114619,0.12808973435582902,0.00000965798565793,0.00000011398589917,1,4,0.3,0.0
clustering,homogeneous,23,H11,clst_dist_nospeak,true,false,0,6905470370856337400.0,0,0.2,0.3,0.0,0.0,0.2,0.3,0.0,0.0,45,0.01309938700274348,0.0518285283881177,0.00273946716570009,0.00213818805266385,3,4,0.0,0.0
bipolarization,homogeneous,40,H18,bipol_dist_nospeak,true,false,0,4692690466958798800.0,0,0.05,0.1,0.8,0.3,0.0,0.3,0.3,0.05,80,0.00975649903013544,0.1330626534250443,0.00014145110579492,0.00008350690859284,2,2,0.7000000000000001,0.0
clustering,homogeneous,42,H21,clst_dist_speak,true,true,0,6905470370856337400.0,0,0.5,0.8,0.0,0.0,0.1,0.3,0.0,0.0,15,0.00128224062821502,0.03881108337959344,0.00000597567009383,0.00000074362385779,1,1,0.0,0.0
clustering,homogeneous,10,H5,clst_dist_nospeak,true,false,0,7139002048363152400.0,0,0.05,0.8,0.0,0.0,0.05,0.1,0.0,0.0,25,0.00413376628943758,0.05976739936486064,0.00102724952861207,0.00086026597567552,2,3,0.0,0.0
clustering,heterogeneous,4,M5,clst_dist_speak,true,true,0,7139002048363152400.0,0,0.05,0.4,0.0,0.0,0.0,0.0,0.0,0.0,85,0.03097746746875476,0.15140330075515449,0.00084166789402282,0.00053902261220281,2,4,0.0,0.0
bipolarization,heterogeneous,13,M14,bipol_ndist_nospeak,false,false,0,8636175130330607600.0,0,0.2,0.1,0.5,0.1,0.05,0.1,0.1,0.05,15,0.0108926683241884,0.06873497115354325,0.00787541239518249,0.01242072997612634,2,4,0.4,0.0
clustering,homogeneous,42,H21,clst_dist_speak,true,true,0,7240713591891685400.0,0,0.5,0.8,0.0,0.0,0.1,0.3,0.0,0.0,15,0.00128224062821502,0.03534757817227557,0.00000602518063191,0.00000062996987822,1,1,0.0,0.0
bipolarization,homogeneous,40,H18,bipol_dist_nospeak,true,false,0,6905470370856337400.0,0,0.05,0.1,0.8,0.3,0.0,0.3,0.3,0.05,80,0.00975649903013544,0.1330626534250443,0.00014145110579492,0.00008350690859284,2,2,0.7000000000000001,0.0
clustering,homogeneous,42,H21,clst_dist_speak,true,true,0,8636175130330607600.0,0,0.5,0.8,0.0,0.0,0.1,0.3,0.0,0.0,15,0.00128224062821502,0.03531896094730734,0.00000679615931629,0.00000054093594101,1,1,0.0,0.0
clustering,homogeneous,29,H14,clst_dist_nospeak,true,false,0,8636175130330607600.0,0,0.4,0.7,0.0,0.0,0.0,0.2,0.0,0.0,15,0.00370154361175412,0.06423430926190657,0.00000000451795772,0.00000000000249069,1,2,0.0,0.0
bipolarization,homogeneous,40,H18,bipol_dist_speak,true,true,0,4692690466958798800.0,0,0.1,0.2,0.6,0.1,0.2,0.1,0.1,0.0,45,0.00975649903013544,0.14682020273187762,0.00124044403367667,0.00074888271220637,2,2,0.39999999999999997,0.0
bipolarization,heterogeneous,21,M27,bipol_ndist_nospeak,false,false,0,8636175130330607600.0,0,0.4,0.4,0.5,0.1,0.05,0.1,0.1,0.05,15,0.01066925416285628,0.08274829429450521,0.00000005442180585,0.00000000010042823,1,4,0.09999999999999998,0.0
bipolarization,heterogeneous,28,M18,bipol_ndist_speak,false,true,0,7139002048363152400.0,0,0.2,0.3,0.6,0.1,0.05,0.1,0.1,0.05,20,0.00977608125904969,0.09984146006449202,0.00000083165701751,0.00000063206401832,1,3,0.3,0.0
bipolarization,heterogeneous,16,M21,bipol_dist_nospeak,true,false,0,7240713591891685400.0,0,0.2,0.4,0.7,0.1,0.1,0.3,0.1,0.0,50,0.00905649862825791,0.19494412404342737,0.00006944410180185,0.00006518423317211,1,3,0.29999999999999993,0.0
clustering,heterogeneous,14,M15,clst_dist_speak,true,true,0,6905470370856337400.0,0,0.5,0.3,0.0,0.0,0.05,0.3,0.0,0.0,20,0.02458731638660266,0.12439251755155456,0.00000070463732439,0.00000069394700799,1,5,0.0,0.0
bipolarization,heterogeneous,27,M16,bipol_dist_speak,true,true,0,8636175130330607600.0,0,0.1,0.4,0.6,0.1,0.0,0.0,0.3,0.2,35,0.01252610529728226,0.14884741891590828,0.00001823272759199,0.00000416119555501,1,3,0.19999999999999996,0.0
bipolarization,heterogeneous,28,M18,bipol_ndist_speak,false,true,0,7240713591891685400.0,0,0.2,0.3,0.6,0.1,0.05,0.1,0.1,0.05,20,0.00977608125904969,0.099841460064492,0.00000083165701751,0.00000063206401832,1,3,0.3,0.0
clustering,homogeneous,10,H5,clst_dist_nospeak,true,false,0,7139002048363152400.0,0,0.1,0.8,0.0,0.0,0.1,0.2,0.0,0.0,20,0.00413376628943758,0.05716434724515642,0.00094097055233046,0.00081060246964381,2,3,0.0,0.0
bipolarization,heterogeneous,16,M21,bipol_ndist_speak,false,true,0,6905470370856337400.0,0,0.5,0.3,0.8,0.3,0.05,0.1,0.1,0.05,15,0.00905649862825791,0.07044910148338017,0.00000000215923753,0.0000000000016605,1,3,0.5,0.0
bipolarization,homogeneous,40,H18,bipol_dist_nospeak,true,false,0,7240713591891685400.0,0,0.05,0.1,0.8,0.3,0.0,0.3,0.3,0.05,80,0.00975649903013544,0.1330626534250443,0.00014145110579492,0.00008350690859284,2,2,0.7000000000000001,0.0
bipolarization,heterogeneous,11,M10,bipol_dist_speak,true,true,0,4692690466958798800.0,0,0.05,0.3,0.7,0.3,0.2,0.1,0.1,0.2,35,0.01932656035665295,0.09299524529976101,0.0019999055373327,0.00114420370791188,2,3,0.39999999999999997,0.0
bipolarization,heterogeneous,34,M31,bipol_dist_nospeak,true,false,0,6905470370856337400.0,0,0.4,0.3,0.7,0.3,0.1,0.3,0.1,0.0,15,0.01079937132951816,0.087814780068832,0.00000022644607815,0.00000000171203196,1,2,0.39999999999999997,0.0
clustering,homogeneous,42,H21,clst_dist_speak,true,true,0,4692690466958798800.0,0,0.5,0.8,0.0,0.0,0.1,0.3,0.0,0.0,15,0.00128224062821502,0.03705946373795603,0.0000059545828259,0.00000039817260676,1,1,0.0,0.0
bipolarization,heterogeneous,16,M21,bipol_ndist_speak,false,true,0,4692690466958798800.0,0,0.5,0.3,0.8,0.3,0.05,0.1,0.1,0.05,15,0.00905649862825791,0.07139743522361455,0.00000000215923753,0.0000000000016605,1,3,0.5,0.0
clustering,homogeneous,7,H4,clst_dist_speak,true,true,0,4692690466958798800.0,0,0.1,0.7,0.0,0.0,0.0,0.2,0.0,0.0,30,0.00232084297839506,0.04887376511369591,0.00009649599446918,0.00005233093661898,2,2,0.0,0.0
bipolarization,heterogeneous,21,M27,bipol_ndist_nospeak,false,false,0,7240713591891685400.0,0,0.4,0.4,0.5,0.1,0.05,0.1,0.1,0.05,15,0.01066925416285628,0.08274829429450521,0.00000005442180585,0.00000000010042823,1,4,0.09999999999999998,0.0
bipolarization,heterogeneous,16,M21,bipol_ndist_speak,false,true,0,7139002048363152400.0,0,0.5,0.3,0.8,0.3,0.05,0.1,0.1,0.05,15,0.00905649862825791,0.08760851400869858,0.00000000215923753,0.0000000000016605,1,3,0.5,0.0
bipolarization,heterogeneous,34,M31,bipol_dist_nospeak,true,false,0,7139002048363152400.0,0,0.4,0.3,0.7,0.3,0.1,0.3,0.1,0.0,15,0.01079937132951816,0.087814780068832,0.00000022644607815,0.00000000171203196,1,2,0.39999999999999997,0.0
bipolarization,heterogeneous,27,M16,bipol_ndist_nospeak,false,false,0,4692690466958798800.0,0,0.1,0.1,0.6,0.2,0.05,0.1,0.1,0.05,15,0.01252610529728226,0.06634200842733633,0.01233962755909004,0.01083190200800187,2,3,0.5,0.0
bipolarization,heterogeneous,28,M18,bipol_ndist_speak,false,true,0,8636175130330607600.0,0,0.2,0.3,0.6,0.1,0.05,0.1,0.1,0.05,20,0.00977608125904969,0.099841460064492,0.00000083165701751,0.00000063206401832,1,3,0.3,0.0
bipolarization,heterogeneous,16,M21,bipol_ndist_speak,false,true,0,7240713591891685400.0,0,0.5,0.3,0.8,0.3,0.05,0.1,0.1,0.05,15,0.00905649862825791,0.10869270607277184,0.00000000215923753,0.0000000000016605,1,3,0.5,0.0
clustering,heterogeneous,4,M5,clst_dist_nospeak,true,false,0,4692690466958798800.0,0,0.05,0.7,0.0,0.0,0.05,0.0,0.0,0.0,80,0.03097746746875476,0.16230764932232658,0.00149715965667737,0.00146218020263053,3,4,0.0,0.0
bipolarization,homogeneous,24,H12,bipol_dist_nospeak,true,false,0,7139002048363152400.0,0,0.1,0.2,0.6,0.3,0.05,0.3,0.3,0.05,35,0.00771504468878602,0.06231745318983531,0.00016221998750892,0.00006795158257039,2,3,0.39999999999999997,0.0
bipolarization,heterogeneous,27,M16,bipol_ndist_nospeak,false,false,0,6905470370856337400.0,0,0.1,0.1,0.6,0.2,0.05,0.1,0.1,0.05,15,0.01252610529728226,0.06634200842733633,0.01233962755909004,0.01083190200800187,2,3,0.5,0.0
clustering,homogeneous,41,H20,clst_dist_speak,true,true,0,7139002048363152400.0,0,0.3,0.6,0.0,0.0,0.05,0.1,0.0,0.0,15,0.00048024369855967,0.06587356614048409,0.00001562220355256,0.00000177392423269,1,1,0.0,0.0
bipolarization,heterogeneous,20,M26,bipol_ndist_nospeak,false,false,0,4692690466958798800.0,0,0.05,0.2,0.6,0.2,0.05,0.1,0.1,0.05,20,0.04088593575853047,0.02290514841064754,0.0397104197256765,0.03389559128705141,2,3,0.39999999999999997,0.0
bipolarization,heterogeneous,6,M7,bipol_dist_nospeak,true,false,0,8636175130330607600.0,0,0.3,0.3,0.6,0.1,0.0,0.3,0.2,0.0,15,0.03543339668114619,0.12808973435582902,0.00000965798565793,0.00000011398589917,1,4,0.3,0.0
bipolarization,heterogeneous,39,M35,bipol_dist_speak,true,true,0,7240713591891685400.0,0,0.5,0.1,0.7,0.1,0.1,0.3,0.2,0.2,55,0.01380628072130774,0.06061779424063077,0.00433317648101949,0.00402566765609134,2,4,0.6,0.0
bipolarization,heterogeneous,28,M18,bipol_ndist_speak,false,true,0,6905470370856337400.0,0,0.2,0.3,0.6,0.1,0.05,0.1,0.1,0.05,20,0.00977608125904969,0.099841460064492,0.00000083165701751,0.00000063206401832,1,3,0.3,0.0
