model_type,current_condition,selected_debate_id,debate_label,agent_id,pro_reduction,pro_count,anti_count,subfactor_1_t1,subfactor_2_t1,subfactor_3_t1,subfactor_4_t1,subfactor_5_t1,initial_opinion,initial_variance,opinion,subfactor_1_t2,subfactor_2_t2,subfactor_3_t2,subfactor_4_t2,subfactor_5_t2,final_attitude,mean_t2_subfactors,opinion_change,individual_error,error_sub1,error_sub2,error_sub3,error_sub4,error_sub5,agent_convergence_rate,agent_confidence_threshold,agent_repulsion_threshold,agent_repulsion_strength,convergence_rate,confidence_threshold,repulsion_threshold,repulsion_strength,seed,convergence_cycle,use_distinct_agents,current_experiment_id,speaking_mode
consensus,heterogeneous,1,M1,2,1,0,0,0.694444444444445,0.6666666666666666,0.5416666666666666,0.6666666666666666,0.22222222222222165,0.6018518518518521,0.0306388856143309,0.5686648415404274,0.6666666666666666,0.75,0.5416666666666666,0.6666666666666666,0.3333333333333333,0.5972222222222224,0.5916666666666666,-0.03318701031142468,0.02855738068179503,0.09800182512623923,0.1813351584595726,0.02699817487376077,0.09800182512623923,0.2353315082070941,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,7043372089166577700.0,20,false,nil,true
consensus,heterogeneous,1,M1,3,1,0,0,0.944444444444445,0.75,0.25,0.8333333333333334,0.0,0.7430555555555557,0.0306388856143309,0.5690006816936826,0.944444444444445,0.9166666666666666,0.20833333333333334,0.8888888888888884,0.05555555555555499,0.7731481481481484,0.6027777777777776,-0.17405487386187313,0.2041474664544658,0.3754437627507624,0.34766598497298407,0.3606673483603492,0.31988820719520583,0.5134451261381275,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,7043372089166577700.0,20,false,nil,true
consensus,heterogeneous,1,M1,4,0,0,0,0.4166666666666667,0.7083333333333334,0.7916666666666666,0.7777777777777782,0.8888888888888884,0.37152777777777785,0.0306388856143309,0.5681170367002817,0.47222222222222165,0.7083333333333334,0.75,0.7777777777777782,0.8888888888888884,0.3923611111111109,0.7194444444444443,0.19658925892250384,0.1757559255891708,0.09589481447806003,0.14021629663305168,0.18188296329971831,0.20966074107749655,0.3207718521886067,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,7043372089166577700.0,20,false,nil,true
consensus,heterogeneous,1,M1,5,0,0,0,0.5,0.4583333333333333,1.0,0.7777777777777782,0.555555555555555,0.3506944444444445,0.0306388856143309,0.5680674865137358,0.47222222222222165,0.5,1.0,0.8333333333333334,0.555555555555555,0.3449074074074075,0.6722222222222219,0.21737304206929137,0.22316007910632835,0.09584526429151419,0.06806748651373584,0.43193251348626416,0.26526584681959753,0.01251193095818082,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,7043372089166577700.0,20,false,nil,true
consensus,heterogeneous,1,M1,6,0,0,0,0.44444444444444503,0.5416666666666666,0.9166666666666666,1.0,0.5,0.34375000000000017,0.0306388856143309,0.5680509697848872,0.4166666666666667,0.375,0.875,1.0,0.38888888888888834,0.3206018518518517,0.611111111111111,0.22430096978488706,0.24744911793303553,0.15138430311822054,0.19305096978488723,0.3069490302151128,0.4319490302151128,0.1791620808959989,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,7043372089166577700.0,20,false,nil,true
clustering,heterogeneous,16,M21,101,1,0,0,0.5,0.75,0.25,0.6666666666666666,0.555555555555555,0.5671296296296298,0.00905649862825791,0.5196616007564825,0.6388888888888884,0.9583333333333334,0.3333333333333333,0.8333333333333334,0.38888888888888834,0.6400462962962958,0.6305555555555553,-0.04746802887314727,0.12038469553981335,0.1192272881324059,0.4386717325768509,0.18632826742314917,0.3136717325768509,0.13077271186759415,0.05296844127095587,0.2,0.25,0.01,0.05,0.2,0.0,0.0,8636175130330607600.0,55,true,nil,false
clustering,heterogeneous,16,M21,102,1,0,0,0.805555555555555,0.6666666666666666,0.5833333333333334,0.6666666666666666,0.22222222222222165,0.6226851851851851,0.00905649862825791,0.5173029383285092,0.7777777777777782,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.16666666666666666,0.625,0.6555555555555557,-0.10538224685667597,0.10769706167149085,0.2604748394492691,0.3160303950048242,0.14936372833815748,0.3160303950048242,0.3506362716618425,0.3604404181991616,0.2,0.25,0.01,0.05,0.2,0.0,0.0,8636175130330607600.0,55,true,nil,false
clustering,heterogeneous,16,M21,103,0,0,0,0.7222222222222218,0.75,0.4583333333333333,0.8888888888888884,0.05555555555555499,0.6342592592592594,0.00905649862825791,0.5836898706623798,0.9166666666666666,1.0,0.5,0.8888888888888884,0.0,0.747685185185185,0.661111111111111,-0.05056938859687965,0.16399531452280525,0.33297679600428687,0.41631012933762024,0.08368987066237976,0.30519901822650863,0.5836898706623798,0.01,0.2,0.25,0.01,0.05,0.2,0.0,0.0,8636175130330607600.0,55,true,nil,false
clustering,heterogeneous,28,M18,182,1,0,0,0.8611111111111116,0.875,0.3333333333333333,1.0,0.22222222222222165,0.6747685185185187,0.00977608125904969,0.6398185423633359,0.8888888888888884,0.9166666666666666,0.16666666666666666,0.944444444444445,0.16666666666666666,0.7384259259259259,0.6166666666666666,-0.0349499761551828,0.09860738356259002,0.2490703465255525,0.2768481243033307,0.4731518756966693,0.30462590208110907,0.4731518756966693,0.05296844127095587,0.2,0.25,0.01,0.05,0.2,0.0,0.0,4692690466958798800.0,80,true,nil,false
clustering,heterogeneous,16,M21,104,0,0,0,0.694444444444445,0.9166666666666666,0.75,0.8333333333333334,0.6666666666666666,0.5277777777777779,0.00905649862825791,0.5242077864561477,0.694444444444445,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.44444444444444503,0.5162037037037038,0.6611111111111113,-0.00356999132163016,0.00800408275244391,0.17023665798829724,0.1424588802105189,0.1424588802105189,0.30912554687718563,0.07976334201170271,0.01,0.2,0.25,0.01,0.05,0.2,0.0,0.0,8636175130330607600.0,55,true,nil,false
clustering,heterogeneous,16,M21,105,0,0,0,0.555555555555555,0.5,0.75,1.0,0.6111111111111116,0.3703703703703701,0.00905649862825791,0.4414041095447409,0.805555555555555,0.7916666666666666,0.625,1.0,0.44444444444444503,0.5543981481481481,0.7333333333333333,0.07103373917437084,0.11299403860340723,0.3641514460108141,0.3502625571219257,0.1835958904552591,0.558595890455259,0.00304033489970412,0.01,0.2,0.25,0.01,0.05,0.2,0.0,0.0,8636175130330607600.0,55,true,nil,false
clustering,heterogeneous,28,M18,183,1,0,0,0.7777777777777782,0.8333333333333334,0.625,0.944444444444445,0.0,0.6412037037037037,0.00977608125904969,0.6395160728257472,0.8611111111111116,0.9166666666666666,0.5833333333333334,0.8888888888888884,0.0,0.6990740740740741,0.65,-0.00168763087795654,0.05955800124832689,0.22159503828536442,0.27715059384091945,0.05618273949241381,0.2493728160631412,0.6395160728257472,0.3604404181991616,0.2,0.25,0.01,0.05,0.2,0.0,0.0,4692690466958798800.0,80,true,nil,false
clustering,heterogeneous,28,M18,184,1,0,0,0.8611111111111116,1.0,0.2916666666666667,0.5,0.0,0.8333333333333335,0.00977608125904969,0.7206449660830176,0.8611111111111116,0.875,0.2916666666666667,0.38888888888888834,0.0,0.8206018518518516,0.4833333333333333,-0.11268836725031584,0.09995688576883399,0.14046614502809396,0.15435503391698235,0.42897829941635096,0.3317560771941293,0.7206449660830176,0.01,0.2,0.25,0.01,0.05,0.2,0.0,0.0,4692690466958798800.0,80,true,nil,false
clustering,heterogeneous,28,M18,185,0,0,0,0.7777777777777782,0.9166666666666666,0.6666666666666666,0.7777777777777782,0.555555555555555,0.5902777777777779,0.00977608125904969,0.6165005013070115,0.7777777777777782,0.7916666666666666,0.5833333333333334,0.8888888888888884,0.555555555555555,0.5543981481481483,0.7194444444444443,0.0262227235292336,0.06210235315886325,0.16127727647076673,0.17516616535965512,0.03316716797367814,0.2723883875818769,0.06094494575145648,0.01,0.2,0.25,0.01,0.05,0.2,0.0,0.0,4692690466958798800.0,80,true,nil,false
clustering,heterogeneous,28,M18,186,0,0,0,0.6111111111111116,0.7083333333333334,0.5416666666666666,0.7777777777777782,0.6111111111111116,0.508101851851852,0.00977608125904969,0.5810397565631472,0.6111111111111116,0.6666666666666666,0.5,0.8888888888888884,0.555555555555555,0.49537037037037046,0.6444444444444443,0.07293790471129524,0.08566938619277675,0.03007135454796439,0.08562691010351942,0.08103975656314721,0.3078491323257412,0.02548420100759219,0.01,0.2,0.25,0.01,0.05,0.2,0.0,0.0,4692690466958798800.0,80,true,nil,false
clustering,homogeneous,29,H14,192,0,0,0,0.5277777777777782,0.5416666666666666,0.9166666666666666,1.0,0.6111111111111116,0.3460648148148149,0.00370154361175412,0.4159645020932119,0.5,0.5,0.75,0.944444444444445,0.5,0.38425925925925913,0.6388888888888891,0.06989968727839702,0.03170524283395276,0.0840354979067881,0.0840354979067881,0.3340354979067881,0.5284799423512331,0.0840354979067881,0.05296844127095587,0.2,0.25,0.01,0.05,0.2,0.0,0.0,7240713591891685400.0,50,true,nil,true
clustering,heterogeneous,28,M18,187,0,0,0,0.7777777777777782,0.875,0.25,0.8333333333333334,0.6666666666666666,0.6215277777777778,0.00977608125904969,0.639520982523891,0.805555555555555,0.7916666666666666,0.20833333333333334,0.8888888888888884,0.6666666666666666,0.6053240740740742,0.6722222222222219,0.01799320474611321,0.03419690844981682,0.16603457303166402,0.15214568414277563,0.43118764919055763,0.2493679063649974,0.02714568414277563,0.2581770210146029,0.2,0.25,0.01,0.05,0.2,0.0,0.0,4692690466958798800.0,80,true,nil,false
clustering,homogeneous,29,H14,193,0,0,0,0.694444444444445,0.875,0.6666666666666666,0.8333333333333334,0.8888888888888884,0.49421296296296324,0.00370154361175412,0.44616879083659405,0.6388888888888884,0.7083333333333334,0.625,0.944444444444445,0.6666666666666666,0.4641203703703703,0.7166666666666667,-0.04804417212636919,0.01795157953377624,0.19272009805229434,0.2621645424967393,0.17883120916340595,0.4982756536078509,0.22049787583007258,0.3604404181991616,0.2,0.25,0.01,0.05,0.2,0.0,0.0,7240713591891685400.0,50,true,nil,true
clustering,homogeneous,29,H14,194,0,0,0,0.6666666666666666,0.375,0.6666666666666666,0.8333333333333334,0.44444444444444503,0.4363425925925925,0.00370154361175412,0.4369928058373505,0.38888888888888834,0.375,0.7916666666666666,0.8333333333333334,0.44444444444444503,0.34606481481481505,0.5666666666666667,0.000650213244758,0.09092799102253546,0.04810391694846217,0.06199280583735051,0.3546738608293161,0.39634052749598286,0.00745163860709452,0.01,0.2,0.25,0.01,0.05,0.2,0.0,0.0,7240713591891685400.0,50,true,nil,true
consensus,homogeneous,7,H4,40,0,0,0,0.5,0.625,0.7083333333333334,1.0,0.3333333333333333,0.44097222222222215,0.00232084297839506,0.49471267756538023,0.5,0.625,0.75,1.0,0.38888888888888834,0.42476851851851855,0.6527777777777777,0.05374045534315808,0.06994415904686169,0.00528732243461977,0.13028732243461977,0.25528732243461977,0.5052873224346197,0.10582378867649189,0.05,0.01,0.06,0.01,0.05,0.0,0.0,0.0,4477927936947039200.0,30,true,nil,false
consensus,homogeneous,7,H4,41,0,0,0,0.805555555555555,1.0,0.5833333333333334,0.944444444444445,0.7222222222222218,0.5763888888888887,0.00232084297839506,0.5240684270322046,0.6111111111111116,0.9583333333333334,0.7916666666666666,0.8333333333333334,0.7222222222222218,0.5011574074074076,0.7833333333333334,-0.05232046185668415,0.02291101962479702,0.08704268407890703,0.4342649063011288,0.26759823963446205,0.3092649063011288,0.1981537951900172,0.05,0.01,0.06,0.01,0.05,0.0,0.0,0.0,4477927936947039200.0,30,true,nil,false
consensus,homogeneous,7,H4,40,0,0,0,0.5,0.625,0.7083333333333334,1.0,0.3333333333333333,0.44097222222222215,0.00232084297839506,0.49471267756538023,0.5,0.625,0.75,1.0,0.38888888888888834,0.42476851851851855,0.6527777777777777,0.05374045534315808,0.06994415904686169,0.00528732243461977,0.13028732243461977,0.25528732243461977,0.5052873224346197,0.10582378867649189,0.05,0.01,0.06,0.01,0.05,0.0,0.0,0.0,4286360386944651300.0,30,true,nil,false
consensus,homogeneous,7,H4,42,0,0,0,0.5,0.8333333333333334,0.7083333333333334,0.6666666666666666,0.6111111111111116,0.5023148148148148,0.00232084297839506,0.5078865399055655,0.6111111111111116,0.75,0.75,0.7777777777777782,0.7222222222222218,0.46527777777777785,0.7222222222222223,0.00557172509075077,0.04260876212778769,0.10322457120554607,0.24211346009443446,0.24211346009443446,0.2698912378722127,0.21433568231665623,0.05,0.01,0.06,0.01,0.05,0.0,0.0,0.0,4477927936947039200.0,30,true,nil,false
clustering,homogeneous,29,H14,195,0,0,0,0.6111111111111116,0.75,0.7916666666666666,0.8333333333333334,0.44444444444444503,0.4953703703703704,0.00370154361175412,0.4827051561943511,0.5833333333333334,0.6666666666666666,0.625,0.6666666666666666,0.44444444444444503,0.5231481481481481,0.5972222222222223,-0.01266521417601929,0.04044299195379703,0.10062817713898226,0.18396151047231551,0.14229484380564889,0.18396151047231551,0.03826071174990608,0.01,0.2,0.25,0.01,0.05,0.2,0.0,0.0,7240713591891685400.0,50,true,nil,true
bipolarization,homogeneous,29,H14,192,0,0,0,0.5277777777777782,0.5416666666666666,0.9166666666666666,1.0,0.6111111111111116,0.3460648148148149,0.00370154361175412,0.43576603097408506,0.5,0.5,0.75,0.944444444444445,0.5,0.38425925925925913,0.6388888888888891,0.08970121615927018,0.05150677171482593,0.06423396902591494,0.06423396902591494,0.31423396902591494,0.5086784134703599,0.06423396902591494,0.05,0.1,0.5,0.3,0.05,0.1,0.5,0.3,7240713591891685400.0,35,false,nil,false
consensus,homogeneous,7,H4,41,0,0,0,0.805555555555555,1.0,0.5833333333333334,0.944444444444445,0.7222222222222218,0.5763888888888887,0.00232084297839506,0.5240684270322046,0.6111111111111116,0.9583333333333334,0.7916666666666666,0.8333333333333334,0.7222222222222218,0.5011574074074076,0.7833333333333334,-0.05232046185668415,0.02291101962479702,0.08704268407890703,0.4342649063011288,0.26759823963446205,0.3092649063011288,0.1981537951900172,0.05,0.01,0.06,0.01,0.05,0.0,0.0,0.0,4286360386944651300.0,30,true,nil,false
consensus,homogeneous,7,H4,43,0,0,0,0.5277777777777782,0.7083333333333334,0.4166666666666667,0.8333333333333334,0.5,0.5173611111111113,0.00232084297839506,0.5111462946264723,0.44444444444444503,0.7916666666666666,0.625,0.944444444444445,0.7222222222222218,0.4270833333333333,0.7055555555555557,-0.00621481648463895,0.084062961293139,0.06670185018202729,0.2805203720401943,0.11385370537352768,0.43329814981797266,0.21107592759574945,0.05,0.01,0.06,0.01,0.05,0.0,0.0,0.0,4477927936947039200.0,30,true,nil,false
bipolarization,homogeneous,29,H14,193,0,0,0,0.694444444444445,0.875,0.6666666666666666,0.8333333333333334,0.8888888888888884,0.49421296296296324,0.00370154361175412,0.4534601807132841,0.6388888888888884,0.7083333333333334,0.625,0.944444444444445,0.6666666666666666,0.4641203703703703,0.7166666666666667,-0.04075278224967915,0.01066018965708621,0.1854287081756043,0.2548731526200493,0.1715398192867159,0.4909842637311609,0.21320648595338254,0.05,0.1,0.5,0.3,0.05,0.1,0.5,0.3,7240713591891685400.0,35,false,nil,false
consensus,homogeneous,7,H4,42,0,0,0,0.5,0.8333333333333334,0.7083333333333334,0.6666666666666666,0.6111111111111116,0.5023148148148148,0.00232084297839506,0.5078865399055655,0.6111111111111116,0.75,0.75,0.7777777777777782,0.7222222222222218,0.46527777777777785,0.7222222222222223,0.00557172509075077,0.04260876212778769,0.10322457120554607,0.24211346009443446,0.24211346009443446,0.2698912378722127,0.21433568231665623,0.05,0.01,0.06,0.01,0.05,0.0,0.0,0.0,4286360386944651300.0,30,true,nil,false
consensus,homogeneous,7,H4,43,0,0,0,0.5277777777777782,0.7083333333333334,0.4166666666666667,0.8333333333333334,0.5,0.5173611111111113,0.00232084297839506,0.5111462946264723,0.44444444444444503,0.7916666666666666,0.625,0.944444444444445,0.7222222222222218,0.4270833333333333,0.7055555555555557,-0.00621481648463895,0.084062961293139,0.06670185018202729,0.2805203720401943,0.11385370537352768,0.43329814981797266,0.21107592759574945,0.05,0.01,0.06,0.01,0.05,0.0,0.0,0.0,4286360386944651300.0,30,true,nil,false
no_change,heterogeneous,22,M28,147,1,0,0,0.805555555555555,0.5416666666666666,0.5833333333333334,0.6111111111111116,0.44444444444444503,0.5636574074074071,0.02593274109975132,0.5636574074074071,0.7777777777777782,0.625,0.5833333333333334,0.6666666666666666,0.3333333333333333,0.5868055555555558,0.5972222222222223,0.0,0.0231481481481487,0.21412037037037113,0.06134259259259289,0.01967592592592626,0.10300925925925952,0.2303240740740738,0.2,0.5,0.6,0.1,0.2,0.5,0.6,0.1,6905470370856337400.0,15,false,nil,false
bipolarization,homogeneous,29,H14,194,0,0,0,0.6666666666666666,0.375,0.6666666666666666,0.8333333333333334,0.44444444444444503,0.4363425925925925,0.00370154361175412,0.44623475143297053,0.38888888888888834,0.375,0.7916666666666666,0.8333333333333334,0.44444444444444503,0.34606481481481505,0.5666666666666667,0.00989215884037803,0.10016993661815549,0.05734586254408219,0.07123475143297053,0.3454319152336961,0.38709858190036284,0.0017903069885255,0.05,0.1,0.5,0.3,0.05,0.1,0.5,0.3,7240713591891685400.0,35,false,nil,false
no_change,heterogeneous,22,M28,148,1,0,0,0.7222222222222218,0.9166666666666666,0.0,0.6111111111111116,0.11111111111111167,0.7893518518518515,0.02593274109975132,0.7893518518518515,0.8611111111111116,0.9583333333333334,0.0,0.5,0.05555555555555499,0.8622685185185183,0.475,0.0,0.07291666666666674,0.07175925925926008,0.16898148148148184,0.7893518518518515,0.2893518518518515,0.7337962962962965,0.2,0.5,0.6,0.1,0.2,0.5,0.6,0.1,6905470370856337400.0,15,false,nil,false
bipolarization,homogeneous,29,H14,195,0,0,0,0.6111111111111116,0.75,0.7916666666666666,0.8333333333333334,0.44444444444444503,0.4953703703703704,0.00370154361175412,0.45361673224594573,0.5833333333333334,0.6666666666666666,0.625,0.6666666666666666,0.44444444444444503,0.5231481481481481,0.5972222222222223,-0.04175363812442467,0.06953141590220241,0.12971660108738764,0.2130499344207209,0.17138326775405427,0.2130499344207209,0.0091722878015007,0.05,0.1,0.5,0.3,0.05,0.1,0.5,0.3,7240713591891685400.0,35,false,nil,false
no_change,heterogeneous,22,M28,149,0,0,0,0.7222222222222218,0.6666666666666666,0.625,0.944444444444445,0.3333333333333333,0.5300925925925924,0.02593274109975132,0.5300925925925924,0.8333333333333334,0.625,0.625,0.944444444444445,0.3333333333333333,0.5474537037037036,0.6722222222222224,0.0,0.01736111111111116,0.3032407407407409,0.09490740740740755,0.09490740740740755,0.4143518518518525,0.19675925925925913,0.2,0.5,0.6,0.1,0.2,0.5,0.6,0.1,6905470370856337400.0,15,false,nil,false
no_change,heterogeneous,22,M28,150,0,0,0,0.5,0.16666666666666666,0.7083333333333334,0.7222222222222218,0.555555555555555,0.3356481481481483,0.02593274109975132,0.3356481481481483,0.5,0.4583333333333333,0.7916666666666666,0.7222222222222218,0.5,0.40393518518518495,0.5944444444444443,0.0,0.06828703703703665,0.1643518518518517,0.12268518518518501,0.4560185185185183,0.38657407407407346,0.1643518518518517,0.2,0.5,0.6,0.1,0.2,0.5,0.6,0.1,6905470370856337400.0,15,false,nil,false
no_change,heterogeneous,22,M28,147,1,0,0,0.805555555555555,0.5416666666666666,0.5833333333333334,0.6111111111111116,0.44444444444444503,0.5636574074074071,0.02593274109975132,0.5636574074074071,0.7777777777777782,0.625,0.5833333333333334,0.6666666666666666,0.3333333333333333,0.5868055555555558,0.5972222222222223,0.0,0.0231481481481487,0.21412037037037113,0.06134259259259289,0.01967592592592626,0.10300925925925952,0.2303240740740738,0.2,0.5,0.6,0.1,0.2,0.5,0.6,0.1,7139002048363152400.0,15,false,nil,false
no_change,heterogeneous,22,M28,148,1,0,0,0.7222222222222218,0.9166666666666666,0.0,0.6111111111111116,0.11111111111111167,0.7893518518518515,0.02593274109975132,0.7893518518518515,0.8611111111111116,0.9583333333333334,0.0,0.5,0.05555555555555499,0.8622685185185183,0.475,0.0,0.07291666666666674,0.07175925925926008,0.16898148148148184,0.7893518518518515,0.2893518518518515,0.7337962962962965,0.2,0.5,0.6,0.1,0.2,0.5,0.6,0.1,7139002048363152400.0,15,false,nil,false
no_change,heterogeneous,22,M28,149,0,0,0,0.7222222222222218,0.6666666666666666,0.625,0.944444444444445,0.3333333333333333,0.5300925925925924,0.02593274109975132,0.5300925925925924,0.8333333333333334,0.625,0.625,0.944444444444445,0.3333333333333333,0.5474537037037036,0.6722222222222224,0.0,0.01736111111111116,0.3032407407407409,0.09490740740740755,0.09490740740740755,0.4143518518518525,0.19675925925925913,0.2,0.5,0.6,0.1,0.2,0.5,0.6,0.1,7139002048363152400.0,15,false,nil,false
no_change,heterogeneous,22,M28,150,0,0,0,0.5,0.16666666666666666,0.7083333333333334,0.7222222222222218,0.555555555555555,0.3356481481481483,0.02593274109975132,0.3356481481481483,0.5,0.4583333333333333,0.7916666666666666,0.7222222222222218,0.5,0.40393518518518495,0.5944444444444443,0.0,0.06828703703703665,0.1643518518518517,0.12268518518518501,0.4560185185185183,0.38657407407407346,0.1643518518518517,0.2,0.5,0.6,0.1,0.2,0.5,0.6,0.1,7139002048363152400.0,15,false,nil,false
consensus,homogeneous,24,H12,156,0,0,0,0.5833333333333334,0.4166666666666667,0.375,1.0,0.8333333333333334,0.3819444444444444,0.00771504468878602,0.46707452037614416,0.6666666666666666,0.5,0.5,1.0,0.6666666666666666,0.4305555555555556,0.6666666666666666,0.08513007593169974,0.03651896482058858,0.19959214629052247,0.03292547962385584,0.03292547962385584,0.5329254796238558,0.19959214629052247,0.05,0.01,0.06,0.01,0.05,0.0,0.0,0.0,4398895106259038200.0,70,true,nil,true
consensus,homogeneous,24,H12,157,0,0,0,0.5833333333333334,0.5,0.7083333333333334,0.8333333333333334,0.6111111111111116,0.4120370370370369,0.00771504468878602,0.4720609227436999,0.47222222222222165,0.4166666666666667,0.6666666666666666,0.8333333333333334,0.6111111111111116,0.37037037037037,0.6,0.06002388570666295,0.10169055237332986,0.00016129947852178,0.05539425607703319,0.19460574392296676,0.3612724105896335,0.13905018836741173,0.05,0.01,0.06,0.01,0.05,0.0,0.0,0.0,4398895106259038200.0,70,true,nil,true
consensus,homogeneous,24,H12,158,0,0,0,0.47222222222222165,0.5416666666666666,0.5833333333333334,0.8333333333333334,0.5,0.4340277777777776,0.00771504468878602,0.4757048321661443,0.6111111111111116,0.4583333333333333,0.625,0.8333333333333334,0.44444444444444503,0.45023148148148157,0.5944444444444447,0.04167705438836666,0.02547335068466272,0.13540627894496732,0.01737149883281097,0.1492951678338557,0.3576285011671891,0.03126038772169926,0.05,0.01,0.06,0.01,0.05,0.0,0.0,0.0,4398895106259038200.0,70,true,nil,true
consensus,homogeneous,24,H12,159,0,0,0,0.8611111111111116,0.7916666666666666,0.6666666666666666,0.944444444444445,0.22222222222222165,0.607638888888889,0.00771504468878602,0.5044725381328112,0.75,0.75,0.5833333333333334,1.0,0.44444444444444503,0.5370370370370371,0.7055555555555557,-0.10316635075607772,0.03256449890422586,0.24552746186718877,0.24552746186718877,0.07886079520052214,0.49552746186718877,0.0600280936883662,0.05,0.01,0.06,0.01,0.05,0.0,0.0,0.0,4398895106259038200.0,70,true,nil,true
clustering,homogeneous,24,H12,156,0,0,0,0.5833333333333334,0.4166666666666667,0.375,1.0,0.8333333333333334,0.3819444444444444,0.00771504468878602,0.4783305108862452,0.6666666666666666,0.5,0.5,1.0,0.6666666666666666,0.4305555555555556,0.6666666666666666,0.09638606644180076,0.04777495533068959,0.18833615578042145,0.02166948911375483,0.02166948911375483,0.5216694891137548,0.18833615578042145,0.5,0.8,0.0,0.0,0.5,0.8,0.0,0.0,8636175130330607600.0,15,false,nil,false
clustering,heterogeneous,28,M18,182,1,0,0,0.8611111111111116,0.875,0.3333333333333333,1.0,0.22222222222222165,0.6747685185185187,0.00977608125904969,0.6443633423645445,0.8888888888888884,0.9166666666666666,0.16666666666666666,0.944444444444445,0.16666666666666666,0.7384259259259259,0.6166666666666666,-0.0304051761539742,0.09406258356138142,0.24452554652434388,0.2723033243021221,0.4776966756978779,0.30008110207990046,0.4776966756978779,0.05,0.2,0.0,0.0,0.05,0.2,0.0,0.0,4692690466958798800.0,45,false,nil,false
clustering,homogeneous,24,H12,157,0,0,0,0.5833333333333334,0.5,0.7083333333333334,0.8333333333333334,0.6111111111111116,0.4120370370370369,0.00771504468878602,0.4783308314138518,0.47222222222222165,0.4166666666666667,0.6666666666666666,0.8333333333333334,0.6111111111111116,0.37037037037037,0.6,0.06629379437681487,0.10796046104348178,0.00610860919163014,0.06166416474718511,0.18833583525281483,0.3550025019194816,0.1327802796972598,0.5,0.8,0.0,0.0,0.5,0.8,0.0,0.0,8636175130330607600.0,15,false,nil,false
clustering,heterogeneous,28,M18,183,1,0,0,0.7777777777777782,0.8333333333333334,0.625,0.944444444444445,0.0,0.6412037037037037,0.00977608125904969,0.6422312371281377,0.8611111111111116,0.9166666666666666,0.5833333333333334,0.8888888888888884,0.0,0.6990740740740741,0.65,0.00102753342443396,0.05684283694593639,0.21887987398297393,0.27443542953852895,0.05889790379480431,0.24665765176075072,0.6422312371281377,0.05,0.2,0.0,0.0,0.05,0.2,0.0,0.0,4692690466958798800.0,45,false,nil,false
clustering,homogeneous,24,H12,158,0,0,0,0.47222222222222165,0.5416666666666666,0.5833333333333334,0.8333333333333334,0.5,0.4340277777777776,0.00771504468878602,0.4783308369805833,0.6111111111111116,0.4583333333333333,0.625,0.8333333333333334,0.44444444444444503,0.45023148148148157,0.5944444444444447,0.04430305920280569,0.02809935549910175,0.1327802741305283,0.01999750364725,0.14666916301941668,0.35500249635275005,0.03388639253613829,0.5,0.8,0.0,0.0,0.5,0.8,0.0,0.0,8636175130330607600.0,15,false,nil,false
consensus,homogeneous,5,H3,28,0,0,0,0.25,0.25,0.75,0.6666666666666666,0.5,0.3055555555555556,0.01398999086696009,0.4321498149093524,0.16666666666666666,0.375,1.0,1.0,0.5,0.21875,0.6083333333333333,0.1265942593537968,0.2133998149093524,0.2654831482426857,0.05714981490935239,0.5678501850906477,0.5678501850906477,0.06785018509064761,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0,7240713591891685400.0,45,false,nil,false
clustering,heterogeneous,28,M18,184,1,0,0,0.8611111111111116,1.0,0.2916666666666667,0.5,0.0,0.8333333333333335,0.00977608125904969,0.6552834069815874,0.8611111111111116,0.875,0.2916666666666667,0.38888888888888834,0.0,0.8206018518518516,0.4833333333333333,-0.1780499263517461,0.16531844487026426,0.20582770412952422,0.21971659301841262,0.3636167403149207,0.26639451809269904,0.6552834069815874,0.05,0.2,0.0,0.0,0.05,0.2,0.0,0.0,4692690466958798800.0,45,false,nil,false
clustering,homogeneous,24,H12,159,0,0,0,0.8611111111111116,0.7916666666666666,0.6666666666666666,0.944444444444445,0.22222222222222165,0.607638888888889,0.00771504468878602,0.4783307767477741,0.75,0.75,0.5833333333333334,1.0,0.44444444444444503,0.5370370370370371,0.7055555555555557,-0.12930811214111487,0.05870626028926301,0.2716692232522259,0.2716692232522259,0.10500255658555929,0.521669223252226,0.03388633230332905,0.5,0.8,0.0,0.0,0.5,0.8,0.0,0.0,8636175130330607600.0,15,false,nil,false
consensus,homogeneous,5,H3,29,0,0,0,0.6111111111111116,0.4166666666666667,0.875,1.0,0.6111111111111116,0.3425925925925926,0.01398999086696009,0.4361090502284427,0.5833333333333334,0.4166666666666667,0.875,1.0,0.7777777777777782,0.30787037037037,0.7305555555555556,0.09351645763585009,0.1282386798580727,0.14722428310489066,0.01944238356177602,0.4388909497715573,0.5638909497715573,0.3416687275493355,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0,7240713591891685400.0,45,false,nil,false
