model_type,current_condition,selected_debate_id,debate_label,current_experiment_id,use_distinct_agents,speaking_mode,pro_count,seed,anti_count,convergence_rate,confidence_threshold,repulsion_threshold,repulsion_strength,convergence_rate_sd,confidence_threshold_sd,repulsion_threshold_sd,repulsion_strength_sd,convergence_cycle,initial_variance,mae,opinion_variance,polarization_index,num_clusters,initial_num_clusters,neutral_zone_width,mean_net_repulsion_abs
clustering,homogeneous,23,H11,clst_dist_speak,true,true,0,4692690466958798800.0,0,0.05,0.2,0.0,0.0,0.0,0.3,0.0,0.0,125,0.01309938700274348,0.07846776587286303,0.00041351193062353,0.00023376535887069,2,4,0.0,0.0
clustering,heterogeneous,25,M6,clst_dist_nospeak,true,false,0,7139002048363152400.0,0,0.5,0.2,0.0,0.0,0.0,0.3,0.0,0.0,15,0.02801205751790883,0.15509577251424836,0.00000000014836899,0.00000000000000139,1,3,0.0,0.0
no_change,heterogeneous,14,M15,no_change_exp,false,false,0,7240713591891685400.0,0,0.2,0.5,0.6,0.1,0.05,0.1,0.1,0.05,15,0.02458731638660266,0.04205246913580235,0.02458731638660266,0.015927688233501,5,5,0.0,0.0
clustering,heterogeneous,32,M29,clst_ndist_nospeak,false,false,0,7139002048363152400.0,0,0.5,0.2,0.0,0.0,0.05,0.1,0.1,0.05,15,0.03735544128836595,0.0663580246540802,0.03061150191037638,0.0272102207920128,2,4,0.0,0.0
consensus,heterogeneous,2,M2,cons_dist_nospeak,true,false,0,7128893484183252000.0,0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,0.03720528978052128,0.15735089308956668,0.00022628229325046,0.00008732415873293,1,4,0.0,0.0
clustering,heterogeneous,39,M35,clst_dist_nospeak,true,false,0,8636175130330607600.0,0,0.05,0.2,0.0,0.0,0.0,0.0,0.0,0.0,45,0.01380628072130774,0.09908993211630539,0.0002405931971448,0.00009066839083418,2,4,0.0,0.0
no_change,heterogeneous,14,M15,no_change_exp,false,false,0,8636175130330607600.0,0,0.2,0.5,0.6,0.1,0.05,0.1,0.1,0.05,15,0.02458731638660266,0.04205246913580235,0.02458731638660266,0.015927688233501,5,5,0.0,0.0
clustering,heterogeneous,25,M6,clst_dist_nospeak,true,false,0,4692690466958798800.0,0,0.05,0.2,0.0,0.0,0.2,0.3,0.0,0.0,60,0.02801205751790883,0.16518387161537496,0.00007451400259411,0.00002504513634231,1,3,0.0,0.0
consensus,homogeneous,41,H20,cons_dist_speak,true,true,0,109591146466576384.0,0,0.5,0.0,0.0,0.0,0.2,0.0,0.0,0.0,15,0.00048024369855967,0.06994509177193142,0.00000136232232836,0.00000007950720261,1,1,0.0,0.0
clustering,heterogeneous,22,M28,clst_ndist_speak,false,true,0,4692690466958798800.0,0,0.5,0.2,0.0,0.0,0.05,0.1,0.1,0.05,20,0.02593274109975132,0.04450883799129063,0.02574565455518346,0.0170025687461962,3,3,0.0,0.0
clustering,heterogeneous,32,M29,clst_ndist_nospeak,false,false,0,6905470370856337400.0,0,0.5,0.2,0.0,0.0,0.05,0.1,0.1,0.05,15,0.03735544128836595,0.0663580246540802,0.03061150191037638,0.0272102207920128,2,4,0.0,0.0
bipolarization,heterogeneous,39,M35,bipol_ndist_nospeak,false,false,0,6905470370856337400.0,0,0.05,0.1,0.5,0.3,0.05,0.1,0.1,0.05,25,0.01380628072130774,0.04748371119641748,0.0127748737634233,0.01151774914233352,2,4,0.4,0.0
clustering,heterogeneous,25,M6,clst_dist_nospeak,true,false,0,6905470370856337400.0,0,0.5,0.2,0.0,0.0,0.0,0.3,0.0,0.0,15,0.02801205751790883,0.15509577251424836,0.00000000014836899,0.00000000000000139,1,3,0.0,0.0
consensus,heterogeneous,1,M1,cons_ndist_speak,false,true,0,6905470370856337400.0,0,0.05,0.0,0.0,0.0,0.05,0.1,0.1,0.05,85,0.0306388856143309,0.15679482291176683,0.00050701488363821,0.00029385181059756,1,3,0.0,0.0
clustering,heterogeneous,30,M23,clst_ndist_nospeak,false,false,0,6905470370856337400.0,0,0.5,0.8,0.0,0.0,0.05,0.1,0.1,0.05,15,0.00534329721793556,0.04562114457225144,0.0000000000497813,0.00000000000000247,1,3,0.0,0.0
consensus,homogeneous,41,H20,cons_ndist_nospeak,false,false,0,7139002048363152400.0,0,0.05,0.0,0.0,0.0,0.05,0.1,0.1,0.05,15,0.00048024369855967,0.06469945276004449,0.00017331530764898,0.00006648562326285,1,1,0.0,0.0
clustering,heterogeneous,18,M24,clst_dist_nospeak,true,false,0,7240713591891685400.0,0,0.05,0.2,0.0,0.0,0.2,0.0,0.0,0.0,45,0.00943876457475996,0.1196583698513825,0.00062383114809651,0.00033711755291142,2,3,0.0,0.0
clustering,homogeneous,42,H21,clst_dist_nospeak,true,false,0,7139002048363152400.0,0,0.05,0.8,0.0,0.0,0.2,0.0,0.0,0.0,15,0.00128224062821502,0.02319391129838111,0.00053053116490937,0.00027433445919993,1,1,0.0,0.0
clustering,heterogeneous,39,M35,clst_dist_nospeak,true,false,0,7240713591891685400.0,0,0.05,0.2,0.0,0.0,0.0,0.0,0.0,0.0,45,0.01380628072130774,0.09908993211630539,0.0002405931971448,0.00009066839083418,2,4,0.0,0.0
