model_type,current_condition,selected_debate_id,debate_label,agent_id,pro_reduction,pro_count,anti_count,subfactor_1_t1,subfactor_2_t1,subfactor_3_t1,subfactor_4_t1,subfactor_5_t1,initial_opinion,initial_variance,opinion,subfactor_1_t2,subfactor_2_t2,subfactor_3_t2,subfactor_4_t2,subfactor_5_t2,final_attitude,mean_t2_subfactors,opinion_change,individual_error,error_sub1,error_sub2,error_sub3,error_sub4,error_sub5,agent_convergence_rate,agent_confidence_threshold,agent_repulsion_threshold,agent_repulsion_strength,convergence_rate,confidence_threshold,repulsion_threshold,repulsion_strength,seed,convergence_cycle,use_distinct_agents,experiment_id,speaking_mode
consensus,heterogeneous,12,M13,74,0,3,3,0.6666666666666666,0.5,1.0,1.0,0.6666666666666666,0.34722222222222227,0.03278937715525453,0.5495061006417576,0.7222222222222218,0.4583333333333333,1.0,0.944444444444445,0.6111111111111116,0.3692129629629625,0.7472222222222225,0.20228387841953538,0.18029313767879512,0.17271612158046412,0.09117276730842433,0.45049389935824236,0.39493834380268733,0.06160501046935396,0.40408851050730143,0.01,0.06,0.01,0.3,0.0,0.0,0.0,6905470370856337400.0,35,true,cons_dist_speak,true
consensus,homogeneous,38,H19,241,0,0,6,0.36111111111111166,0.7083333333333334,0.6666666666666666,1.0,1.0,0.3229166666666669,0.00801496443234644,0.45261276406763257,0.5833333333333334,0.75,0.6666666666666666,0.944444444444445,1.0,0.39814814814814836,0.788888888888889,0.12969609740096566,0.0544646159194842,0.1307205692657008,0.29738723593236743,0.21405390259903406,0.4918316803768124,0.5473872359323675,0.3,0.01,0.06,0.01,0.3,0.0,0.0,0.0,5702577027890589700.0,25,true,cons_dist_speak,true
consensus,homogeneous,38,H19,242,0,0,6,0.8333333333333334,1.0,0.8333333333333334,0.8333333333333334,0.6111111111111116,0.5787037037037036,0.00801496443234644,0.4563518943694118,0.8333333333333334,0.9166666666666666,0.875,0.8333333333333334,0.6111111111111116,0.5509259259259259,0.8138888888888889,-0.1223518093342918,0.09457403155651412,0.37698143896392156,0.4603147722972548,0.4186481056305882,0.37698143896392156,0.1547592167416998,0.3,0.01,0.06,0.01,0.3,0.0,0.0,0.0,5702577027890589700.0,25,true,cons_dist_speak,true
consensus,homogeneous,38,H19,243,0,0,6,0.47222222222222165,0.5416666666666666,0.75,0.8333333333333334,0.5,0.40624999999999983,0.00801496443234644,0.4538309422654973,0.30555555555555497,0.75,0.75,0.8333333333333334,0.6111111111111116,0.39814814814814836,0.65,0.04758094226549747,0.05568279411734894,0.14827538670994234,0.2961690577345027,0.2961690577345027,0.37950239106783606,0.1572801688456143,0.3,0.01,0.06,0.01,0.3,0.0,0.0,0.0,5702577027890589700.0,25,true,cons_dist_speak,true
consensus,homogeneous,38,H19,244,0,0,6,0.47222222222222165,0.5416666666666666,0.6666666666666666,0.8333333333333334,0.6111111111111116,0.4016203703703702,0.00801496443234644,0.45376326569894926,0.7222222222222218,0.6666666666666666,0.7083333333333334,0.8333333333333334,0.44444444444444503,0.5162037037037036,0.675,0.05214289532857908,0.06244043800475435,0.2684589565232725,0.21290340096771737,0.2545700676343841,0.3795700676343841,0.00931882125450423,0.3,0.01,0.06,0.01,0.3,0.0,0.0,0.0,5702577027890589700.0,25,true,cons_dist_speak,true
consensus,homogeneous,38,H19,245,0,0,6,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4583333333333333,0.00801496443234644,0.4545923036391628,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.5,0.8333333333333334,-0.00374102969417051,0.04540769636083719,0.37874102969417056,0.37874102969417056,0.37874102969417056,0.37874102969417056,0.37874102969417056,0.3,0.01,0.06,0.01,0.3,0.0,0.0,0.0,5702577027890589700.0,25,true,cons_dist_speak,true
consensus,homogeneous,38,H19,246,0,0,6,0.694444444444445,0.9166666666666666,0.5833333333333334,0.8888888888888884,0.6111111111111116,0.5555555555555557,0.00801496443234644,0.45601351153667163,0.5833333333333334,1.0,0.6666666666666666,0.6666666666666666,0.555555555555555,0.5810185185185185,0.6944444444444443,-0.09954204401888406,0.12500500698184686,0.12731982179666174,0.5439864884633283,0.210653155129995,0.210653155129995,0.09954204401888339,0.3,0.01,0.06,0.01,0.3,0.0,0.0,0.0,5702577027890589700.0,25,true,cons_dist_speak,true
consensus,heterogeneous,12,M13,69,1,3,3,0.8888888888888884,0.7083333333333334,0.25,0.7777777777777782,0.0,0.7280092592592592,0.03278937715525453,0.5296183001751876,0.9166666666666666,0.7916666666666666,0.2916666666666667,0.7222222222222218,0.0,0.7581018518518516,0.5444444444444444,-0.19839095908407156,0.228483551676664,0.387048366491479,0.262048366491479,0.23795163350852094,0.19260392204703414,0.5296183001751876,0.3014842206354779,0.01,0.06,0.01,0.3,0.0,0.0,0.0,7043372089166577700.0,30,true,cons_dist_speak,true
consensus,heterogeneous,12,M13,70,1,3,3,0.8611111111111116,1.0,0.16666666666666666,0.27777777777777835,0.16666666666666666,0.8634259259259259,0.03278937715525453,0.5247215929169451,1.0,1.0,0.08333333333333333,0.16666666666666666,0.0,0.9583333333333334,0.45,-0.33870433300898084,0.4336117404163883,0.4752784070830549,0.4752784070830549,0.4413882595836118,0.35805492625027846,0.5247215929169451,0.45522020909958083,0.01,0.06,0.01,0.3,0.0,0.0,0.0,7043372089166577700.0,30,true,cons_dist_speak,true
consensus,heterogeneous,12,M13,71,1,3,3,0.6666666666666666,0.625,0.625,0.5,0.3333333333333333,0.5798611111111112,0.03278937715525453,0.5307440524353657,0.694444444444445,0.75,0.6666666666666666,0.5,0.3333333333333333,0.6111111111111108,0.588888888888889,-0.04911705867574545,0.08036705867574512,0.16370039200907927,0.2192559475646343,0.13592261423130092,0.03074405243536571,0.1974107191020324,0.26182473744744444,0.01,0.06,0.01,0.3,0.0,0.0,0.0,7043372089166577700.0,30,true,cons_dist_speak,true
consensus,heterogeneous,12,M13,72,0,3,3,0.555555555555555,0.5833333333333334,0.7916666666666666,0.8333333333333334,0.5,0.4305555555555554,0.03278937715525453,0.5291327711639354,0.6666666666666666,0.5,0.625,0.944444444444445,0.38888888888888834,0.46527777777777773,0.625,0.09857721560838001,0.06385499338615769,0.1375338955027312,0.02913277116393542,0.09586722883606458,0.41531167328050955,0.14024388227504708,0.16692976050721478,0.01,0.06,0.01,0.3,0.0,0.0,0.0,7043372089166577700.0,30,true,cons_dist_speak,true
consensus,heterogeneous,12,M13,73,0,3,3,0.6111111111111116,0.625,0.7083333333333334,1.0,0.5,0.4409722222222223,0.03278937715525453,0.5063522555757963,0.6666666666666666,0.7083333333333334,0.625,1.0,0.5,0.4895833333333333,0.7,0.06538003335357401,0.01676892224246301,0.1603144110908703,0.20198107775753704,0.11864774442420367,0.49364774442420367,0.00635225557579633,0.06142819584048123,0.01,0.06,0.01,0.3,0.0,0.0,0.0,7043372089166577700.0,30,true,cons_dist_speak,true
consensus,heterogeneous,12,M13,74,0,3,3,0.6666666666666666,0.5,1.0,1.0,0.6666666666666666,0.34722222222222227,0.03278937715525453,0.5252884183548154,0.7222222222222218,0.4583333333333333,1.0,0.944444444444445,0.6111111111111116,0.3692129629629625,0.7472222222222225,0.17806619613259317,0.1560754553918529,0.19693380386740633,0.06695508502148212,0.47471158164518457,0.41915602608962954,0.08582269275629617,0.40408851050730143,0.01,0.06,0.01,0.3,0.0,0.0,0.0,7043372089166577700.0,30,true,cons_dist_speak,true
consensus,heterogeneous,12,M13,69,1,3,3,0.8888888888888884,0.7083333333333334,0.25,0.7777777777777782,0.0,0.7280092592592592,0.03278937715525453,0.5117581900861319,0.9166666666666666,0.7916666666666666,0.2916666666666667,0.7222222222222218,0.0,0.7581018518518516,0.5444444444444444,-0.2162510691731273,0.24634366176571976,0.40490847658053475,0.27990847658053475,0.2200915234194652,0.21046403213608988,0.5117581900861319,0.3014842206354779,0.01,0.06,0.01,0.3,0.0,0.0,0.0,4477927936947039200.0,30,true,cons_dist_speak,true
consensus,heterogeneous,12,M13,70,1,3,3,0.8611111111111116,1.0,0.16666666666666666,0.27777777777777835,0.16666666666666666,0.8634259259259259,0.03278937715525453,0.5080731885359493,1.0,1.0,0.08333333333333333,0.16666666666666666,0.0,0.9583333333333334,0.45,-0.35535273738997664,0.4502601447973841,0.4919268114640507,0.4919268114640507,0.424739855202616,0.34140652186928266,0.5080731885359493,0.45522020909958083,0.01,0.06,0.01,0.3,0.0,0.0,0.0,4477927936947039200.0,30,true,cons_dist_speak,true
consensus,heterogeneous,12,M13,71,1,3,3,0.6666666666666666,0.625,0.625,0.5,0.3333333333333333,0.5798611111111112,0.03278937715525453,0.5125244616754653,0.694444444444445,0.75,0.6666666666666666,0.5,0.3333333333333333,0.6111111111111108,0.588888888888889,-0.06733664943564588,0.09858664943564555,0.1819199827689797,0.23747553832453472,0.15414220499120135,0.01252446167546528,0.17919112834213197,0.26182473744744444,0.01,0.06,0.01,0.3,0.0,0.0,0.0,4477927936947039200.0,30,true,cons_dist_speak,true
consensus,heterogeneous,12,M13,72,0,3,3,0.555555555555555,0.5833333333333334,0.7916666666666666,0.8333333333333334,0.5,0.4305555555555554,0.03278937715525453,0.5107464123115109,0.6666666666666666,0.5,0.625,0.944444444444445,0.38888888888888834,0.46527777777777773,0.625,0.08019085675595544,0.04546863453373312,0.15592025435515577,0.01074641231151086,0.11425358768848914,0.4336980321329341,0.12185752342262252,0.16692976050721478,0.01,0.06,0.01,0.3,0.0,0.0,0.0,4477927936947039200.0,30,true,cons_dist_speak,true
consensus,heterogeneous,12,M13,73,0,3,3,0.6111111111111116,0.625,0.7083333333333334,1.0,0.5,0.4409722222222223,0.03278937715525453,0.49379643117847466,0.6666666666666666,0.7083333333333334,0.625,1.0,0.5,0.4895833333333333,0.7,0.05282420895625234,0.00421309784514134,0.17287023548819197,0.2145369021548587,0.13120356882152534,0.5062035688215254,0.00620356882152534,0.06142819584048123,0.01,0.06,0.01,0.3,0.0,0.0,0.0,4477927936947039200.0,30,true,cons_dist_speak,true
consensus,heterogeneous,12,M13,74,0,3,3,0.6666666666666666,0.5,1.0,1.0,0.6666666666666666,0.34722222222222227,0.03278937715525453,0.5083026462553671,0.7222222222222218,0.4583333333333333,1.0,0.944444444444445,0.6111111111111116,0.3692129629629625,0.7472222222222225,0.16108042403314488,0.13908968329240462,0.21391957596685462,0.04996931292203383,0.49169735374463286,0.43614179818907783,0.10280846485574446,0.40408851050730143,0.01,0.06,0.01,0.3,0.0,0.0,0.0,4477927936947039200.0,30,true,cons_dist_speak,true
consensus,homogeneous,38,H19,241,0,0,6,0.36111111111111166,0.7083333333333334,0.6666666666666666,1.0,1.0,0.3229166666666669,0.00801496443234644,0.4530323951459376,0.5833333333333334,0.75,0.6666666666666666,0.944444444444445,1.0,0.39814814814814836,0.788888888888889,0.13011572847927072,0.05488424699778927,0.13030093818739574,0.2969676048540624,0.213634271520729,0.49141204929850735,0.5469676048540624,0.3,0.01,0.06,0.01,0.3,0.0,0.0,0.0,1841142524168585220.0,25,true,cons_dist_speak,true
consensus,homogeneous,38,H19,242,0,0,6,0.8333333333333334,1.0,0.8333333333333334,0.8333333333333334,0.6111111111111116,0.5787037037037036,0.00801496443234644,0.4567715254477168,0.8333333333333334,0.9166666666666666,0.875,0.8333333333333334,0.6111111111111116,0.5509259259259259,0.8138888888888889,-0.12193217825598679,0.09415440047820911,0.37656180788561655,0.4598951412189498,0.4182284745522832,0.37656180788561655,0.15433958566339478,0.3,0.01,0.06,0.01,0.3,0.0,0.0,0.0,1841142524168585220.0,25,true,cons_dist_speak,true
consensus,heterogeneous,12,M13,69,1,3,3,0.8888888888888884,0.7083333333333334,0.25,0.7777777777777782,0.0,0.7280092592592592,0.03278937715525453,0.48835461949317055,0.9166666666666666,0.7916666666666666,0.2916666666666667,0.7222222222222218,0.0,0.7581018518518516,0.5444444444444444,-0.23965463976608864,0.2697472323586811,0.4283120471734961,0.3033120471734961,0.19668795282650386,0.23386760272905122,0.48835461949317055,0.3014842206354779,0.01,0.06,0.01,0.3,0.0,0.0,0.0,109591146466576384.0,30,true,cons_dist_speak,true
consensus,homogeneous,38,H19,243,0,0,6,0.47222222222222165,0.5416666666666666,0.75,0.8333333333333334,0.5,0.40624999999999983,0.00801496443234644,0.4542505733438023,0.30555555555555497,0.75,0.75,0.8333333333333334,0.6111111111111116,0.39814814814814836,0.65,0.04800057334380248,0.05610242519565395,0.14869501778824734,0.2957494266561977,0.2957494266561977,0.37908275998953106,0.1568605377673093,0.3,0.01,0.06,0.01,0.3,0.0,0.0,0.0,1841142524168585220.0,25,true,cons_dist_speak,true
consensus,homogeneous,38,H19,244,0,0,6,0.47222222222222165,0.5416666666666666,0.6666666666666666,0.8333333333333334,0.6111111111111116,0.4016203703703702,0.00801496443234644,0.4541828967772542,0.7222222222222218,0.6666666666666666,0.7083333333333334,0.8333333333333334,0.44444444444444503,0.5162037037037036,0.675,0.05256252640688402,0.0620208069264494,0.26803932544496756,0.21248376988941242,0.25415043655607916,0.37915043655607916,0.00973845233280918,0.3,0.01,0.06,0.01,0.3,0.0,0.0,0.0,1841142524168585220.0,25,true,cons_dist_speak,true
consensus,heterogeneous,12,M13,70,1,3,3,0.8611111111111116,1.0,0.16666666666666666,0.27777777777777835,0.16666666666666666,0.8634259259259259,0.03278937715525453,0.485517027838866,1.0,1.0,0.08333333333333333,0.16666666666666666,0.0,0.9583333333333334,0.45,-0.3779088980870599,0.47281630549446735,0.5144829721611339,0.5144829721611339,0.4021836945055327,0.31885036117219934,0.485517027838866,0.45522020909958083,0.01,0.06,0.01,0.3,0.0,0.0,0.0,109591146466576384.0,30,true,cons_dist_speak,true
consensus,homogeneous,38,H19,245,0,0,6,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4583333333333333,0.00801496443234644,0.45501193471746776,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.5,0.8333333333333334,-0.00332139861586556,0.04498806528253224,0.3783213986158656,0.3783213986158656,0.3783213986158656,0.3783213986158656,0.3783213986158656,0.3,0.01,0.06,0.01,0.3,0.0,0.0,0.0,1841142524168585220.0,25,true,cons_dist_speak,true
consensus,heterogeneous,12,M13,71,1,3,3,0.6666666666666666,0.625,0.625,0.5,0.3333333333333333,0.5798611111111112,0.03278937715525453,0.48853027968770857,0.694444444444445,0.75,0.6666666666666666,0.5,0.3333333333333333,0.6111111111111108,0.588888888888889,-0.09133083142340259,0.12258083142340226,0.2059141647567364,0.26146972031229143,0.17813638697895806,0.01146972031229143,0.15519694635437525,0.26182473744744444,0.01,0.06,0.01,0.3,0.0,0.0,0.0,109591146466576384.0,30,true,cons_dist_speak,true
consensus,homogeneous,38,H19,246,0,0,6,0.694444444444445,0.9166666666666666,0.5833333333333334,0.8888888888888884,0.6111111111111116,0.5555555555555557,0.00801496443234644,0.45643314261497664,0.5833333333333334,1.0,0.6666666666666666,0.6666666666666666,0.555555555555555,0.5810185185185185,0.6944444444444443,-0.09912241294057905,0.12458537590354185,0.12690019071835673,0.5435668573850234,0.21023352405169,0.21023352405169,0.09912241294057839,0.3,0.01,0.06,0.01,0.3,0.0,0.0,0.0,1841142524168585220.0,25,true,cons_dist_speak,true
consensus,heterogeneous,12,M13,72,0,3,3,0.555555555555555,0.5833333333333334,0.7916666666666666,0.8333333333333334,0.5,0.4305555555555554,0.03278937715525453,0.48496630665954515,0.6666666666666666,0.5,0.625,0.944444444444445,0.38888888888888834,0.46527777777777773,0.625,0.05441075110398974,0.01968852888176742,0.18170036000712148,0.01503369334045485,0.14003369334045485,0.4594781377848998,0.09607741777065681,0.16692976050721478,0.01,0.06,0.01,0.3,0.0,0.0,0.0,109591146466576384.0,30,true,cons_dist_speak,true
consensus,heterogeneous,12,M13,73,0,3,3,0.6111111111111116,0.625,0.7083333333333334,1.0,0.5,0.4409722222222223,0.03278937715525453,0.4720776249370084,0.6666666666666666,0.7083333333333334,0.625,1.0,0.5,0.4895833333333333,0.7,0.03110540271478607,0.01750570839632493,0.19458904172965824,0.23625570839632498,0.1529223750629916,0.5279223750629916,0.02792237506299161,0.06142819584048123,0.01,0.06,0.01,0.3,0.0,0.0,0.0,109591146466576384.0,30,true,cons_dist_speak,true
consensus,heterogeneous,12,M13,74,0,3,3,0.6666666666666666,0.5,1.0,1.0,0.6666666666666666,0.34722222222222227,0.03278937715525453,0.48567637251516327,0.7222222222222218,0.4583333333333333,1.0,0.944444444444445,0.6111111111111116,0.3692129629629625,0.7472222222222225,0.138454150292941,0.11646340955220075,0.2365458497070585,0.02734303918182995,0.5143236274848367,0.4587680719292817,0.12543473859594834,0.40408851050730143,0.01,0.06,0.01,0.3,0.0,0.0,0.0,109591146466576384.0,30,true,cons_dist_speak,true
consensus,homogeneous,38,H19,241,0,0,6,0.36111111111111166,0.7083333333333334,0.6666666666666666,1.0,1.0,0.3229166666666669,0.00801496443234644,0.4717095017935139,0.5833333333333334,0.75,0.6666666666666666,0.944444444444445,1.0,0.39814814814814836,0.788888888888889,0.148792835126847,0.07356135364536553,0.11162383153981947,0.2782904982064861,0.19495716487315273,0.4727349426509311,0.5282904982064861,0.3,0.01,0.06,0.01,0.3,0.0,0.0,0.0,4398895106259038200.0,25,true,cons_dist_speak,true
consensus,homogeneous,38,H19,242,0,0,6,0.8333333333333334,1.0,0.8333333333333334,0.8333333333333334,0.6111111111111116,0.5787037037037036,0.00801496443234644,0.4754486320952931,0.8333333333333334,0.9166666666666666,0.875,0.8333333333333334,0.6111111111111116,0.5509259259259259,0.8138888888888889,-0.10325507160841052,0.07547729383063284,0.3578847012380403,0.44121803457137354,0.3995513679047069,0.3578847012380403,0.13566247901581852,0.3,0.01,0.06,0.01,0.3,0.0,0.0,0.0,4398895106259038200.0,25,true,cons_dist_speak,true
consensus,homogeneous,38,H19,243,0,0,6,0.47222222222222165,0.5416666666666666,0.75,0.8333333333333334,0.5,0.40624999999999983,0.00801496443234644,0.4729276799913786,0.30555555555555497,0.75,0.75,0.8333333333333334,0.6111111111111116,0.39814814814814836,0.65,0.06667767999137875,0.07477953184323022,0.1673721244358236,0.2770723200086214,0.2770723200086214,0.3604056533419548,0.13818343111973302,0.3,0.01,0.06,0.01,0.3,0.0,0.0,0.0,4398895106259038200.0,25,true,cons_dist_speak,true
consensus,homogeneous,38,H19,244,0,0,6,0.47222222222222165,0.5416666666666666,0.6666666666666666,0.8333333333333334,0.6111111111111116,0.4016203703703702,0.00801496443234644,0.47286000342483053,0.7222222222222218,0.6666666666666666,0.7083333333333334,0.8333333333333334,0.44444444444444503,0.5162037037037036,0.675,0.07123963305446035,0.04334370027887308,0.24936221879739123,0.1938066632418361,0.23547332990850284,0.36047332990850284,0.0284155589803855,0.3,0.01,0.06,0.01,0.3,0.0,0.0,0.0,4398895106259038200.0,25,true,cons_dist_speak,true
consensus,homogeneous,38,H19,245,0,0,6,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4583333333333333,0.00801496443234644,0.4736890413650441,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.5,0.8333333333333334,0.01535570803171077,0.02631095863495592,0.3596442919682893,0.3596442919682893,0.3596442919682893,0.3596442919682893,0.3596442919682893,0.3,0.01,0.06,0.01,0.3,0.0,0.0,0.0,4398895106259038200.0,25,true,cons_dist_speak,true
consensus,homogeneous,38,H19,246,0,0,6,0.694444444444445,0.9166666666666666,0.5833333333333334,0.8888888888888884,0.6111111111111116,0.5555555555555557,0.00801496443234644,0.4751102492625529,0.5833333333333334,1.0,0.6666666666666666,0.6666666666666666,0.555555555555555,0.5810185185185185,0.6944444444444443,-0.08044530629300278,0.10590826925596558,0.10822308407078046,0.524889750737447,0.19155641740411372,0.19155641740411372,0.08044530629300212,0.3,0.01,0.06,0.01,0.3,0.0,0.0,0.0,4398895106259038200.0,25,true,cons_dist_speak,true
consensus,homogeneous,38,H19,241,0,0,6,0.36111111111111166,0.7083333333333334,0.6666666666666666,1.0,1.0,0.3229166666666669,0.00801496443234644,0.41523729108022117,0.5833333333333334,0.75,0.6666666666666666,0.944444444444445,1.0,0.39814814814814836,0.788888888888889,0.09232062441355426,0.01708914293207281,0.1680960422531122,0.33476270891977883,0.25142937558644546,0.5292071533642237,0.5847627089197789,0.3,0.01,0.06,0.01,0.3,0.0,0.0,0.0,8803618445054126100.0,25,true,cons_dist_speak,true
consensus,homogeneous,38,H19,242,0,0,6,0.8333333333333334,1.0,0.8333333333333334,0.8333333333333334,0.6111111111111116,0.5787037037037036,0.00801496443234644,0.4189764213820004,0.8333333333333334,0.9166666666666666,0.875,0.8333333333333334,0.6111111111111116,0.5509259259259259,0.8138888888888889,-0.1597272823217032,0.1319495045439255,0.41435691195133295,0.4976902452846662,0.4560235786179996,0.41435691195133295,0.19213468972911119,0.3,0.01,0.06,0.01,0.3,0.0,0.0,0.0,8803618445054126100.0,25,true,cons_dist_speak,true
consensus,homogeneous,38,H19,243,0,0,6,0.47222222222222165,0.5416666666666666,0.75,0.8333333333333334,0.5,0.40624999999999983,0.00801496443234644,0.41645546927808585,0.30555555555555497,0.75,0.75,0.8333333333333334,0.6111111111111116,0.39814814814814836,0.65,0.01020546927808602,0.01830732112993749,0.11089991372253089,0.33354453072191415,0.33354453072191415,0.4168778640552475,0.19465564183302575,0.3,0.01,0.06,0.01,0.3,0.0,0.0,0.0,8803618445054126100.0,25,true,cons_dist_speak,true
consensus,homogeneous,38,H19,244,0,0,6,0.47222222222222165,0.5416666666666666,0.6666666666666666,0.8333333333333334,0.6111111111111116,0.4016203703703702,0.00801496443234644,0.4163877927115378,0.7222222222222218,0.6666666666666666,0.7083333333333334,0.8333333333333334,0.44444444444444503,0.5162037037037036,0.675,0.01476742234116762,0.0998159109921658,0.30583442951068396,0.2502788739551288,0.29194554062179556,0.41694554062179556,0.02805665173290722,0.3,0.01,0.06,0.01,0.3,0.0,0.0,0.0,8803618445054126100.0,25,true,cons_dist_speak,true
consensus,homogeneous,38,H19,245,0,0,6,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4583333333333333,0.00801496443234644,0.4172168306517514,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.5,0.8333333333333334,-0.0411165026815819,0.08278316934824859,0.41611650268158196,0.41611650268158196,0.41611650268158196,0.41611650268158196,0.41611650268158196,0.3,0.01,0.06,0.01,0.3,0.0,0.0,0.0,8803618445054126100.0,25,true,cons_dist_speak,true
consensus,homogeneous,38,H19,246,0,0,6,0.694444444444445,0.9166666666666666,0.5833333333333334,0.8888888888888884,0.6111111111111116,0.5555555555555557,0.00801496443234644,0.41863803854926024,0.5833333333333334,1.0,0.6666666666666666,0.6666666666666666,0.555555555555555,0.5810185185185185,0.6944444444444443,-0.13691751700629545,0.16238047996925825,0.16469529478407313,0.5813619614507397,0.2480286281174064,0.2480286281174064,0.1369175170062948,0.3,0.01,0.06,0.01,0.3,0.0,0.0,0.0,8803618445054126100.0,25,true,cons_dist_speak,true
consensus,homogeneous,38,H19,241,0,0,6,0.36111111111111166,0.7083333333333334,0.6666666666666666,1.0,1.0,0.3229166666666669,0.00801496443234644,0.4755115589386001,0.5833333333333334,0.75,0.6666666666666666,0.944444444444445,1.0,0.39814814814814836,0.788888888888889,0.15259489227193318,0.07736341079045173,0.10782177439473328,0.2744884410613999,0.19115510772806654,0.4689328855058449,0.5244884410613999,0.3,0.01,0.06,0.01,0.3,0.0,0.0,0.0,4342572612484808700.0,25,true,cons_dist_speak,true
consensus,homogeneous,38,H19,242,0,0,6,0.8333333333333334,1.0,0.8333333333333334,0.8333333333333334,0.6111111111111116,0.5787037037037036,0.00801496443234644,0.47925068924037934,0.8333333333333334,0.9166666666666666,0.875,0.8333333333333334,0.6111111111111116,0.5509259259259259,0.8138888888888889,-0.09945301446332427,0.0716752366855466,0.35408264409295404,0.4374159774262873,0.39574931075962066,0.35408264409295404,0.13186042187073227,0.3,0.01,0.06,0.01,0.3,0.0,0.0,0.0,4342572612484808700.0,25,true,cons_dist_speak,true
consensus,homogeneous,38,H19,243,0,0,6,0.47222222222222165,0.5416666666666666,0.75,0.8333333333333334,0.5,0.40624999999999983,0.00801496443234644,0.47672973713646477,0.30555555555555497,0.75,0.75,0.8333333333333334,0.6111111111111116,0.39814814814814836,0.65,0.07047973713646494,0.07858158898831641,0.1711741815809098,0.27327026286353523,0.27327026286353523,0.3566035961968686,0.13438137397464683,0.3,0.01,0.06,0.01,0.3,0.0,0.0,0.0,4342572612484808700.0,25,true,cons_dist_speak,true
consensus,homogeneous,38,H19,244,0,0,6,0.47222222222222165,0.5416666666666666,0.6666666666666666,0.8333333333333334,0.6111111111111116,0.4016203703703702,0.00801496443234644,0.4766620605699168,0.7222222222222218,0.6666666666666666,0.7083333333333334,0.8333333333333334,0.44444444444444503,0.5162037037037036,0.675,0.0750416901995466,0.03954164313378683,0.245560161652305,0.19000460609674985,0.2316712727634166,0.3566712727634166,0.03221761612547175,0.3,0.01,0.06,0.01,0.3,0.0,0.0,0.0,4342572612484808700.0,25,true,cons_dist_speak,true
consensus,homogeneous,38,H19,245,0,0,6,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4583333333333333,0.00801496443234644,0.4774910985101302,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.5,0.8333333333333334,0.0191577651767969,0.02250890148986978,0.35584223482320315,0.35584223482320315,0.35584223482320315,0.35584223482320315,0.35584223482320315,0.3,0.01,0.06,0.01,0.3,0.0,0.0,0.0,4342572612484808700.0,25,true,cons_dist_speak,true
consensus,homogeneous,38,H19,246,0,0,6,0.694444444444445,0.9166666666666666,0.5833333333333334,0.8888888888888884,0.6111111111111116,0.5555555555555557,0.00801496443234644,0.47891230640763904,0.5833333333333334,1.0,0.6666666666666666,0.6666666666666666,0.555555555555555,0.5810185185185185,0.6944444444444443,-0.07664324914791665,0.10210621211087945,0.10442102692569433,0.521087693592361,0.1877543602590276,0.1877543602590276,0.07664324914791598,0.3,0.01,0.06,0.01,0.3,0.0,0.0,0.0,4342572612484808700.0,25,true,cons_dist_speak,true
consensus,homogeneous,38,H19,241,0,0,6,0.36111111111111166,0.7083333333333334,0.6666666666666666,1.0,1.0,0.3229166666666669,0.00801496443234644,0.4015096614353184,0.5833333333333334,0.75,0.6666666666666666,0.944444444444445,1.0,0.39814814814814836,0.788888888888889,0.0785929947686515,0.00336151328717005,0.18182367189801496,0.3484903385646816,0.2651570052313482,0.5429347830091266,0.5984903385646816,0.3,0.01,0.06,0.01,0.3,0.0,0.0,0.0,7043372089166577700.0,25,true,cons_dist_speak,true
consensus,homogeneous,38,H19,242,0,0,6,0.8333333333333334,1.0,0.8333333333333334,0.8333333333333334,0.6111111111111116,0.5787037037037036,0.00801496443234644,0.4052487917370976,0.8333333333333334,0.9166666666666666,0.875,0.8333333333333334,0.6111111111111116,0.5509259259259259,0.8138888888888889,-0.173454911966606,0.14567713418882833,0.42808454159623577,0.511417874929569,0.4697512082629024,0.42808454159623577,0.205862319374014,0.3,0.01,0.06,0.01,0.3,0.0,0.0,0.0,7043372089166577700.0,25,true,cons_dist_speak,true
consensus,homogeneous,38,H19,243,0,0,6,0.47222222222222165,0.5416666666666666,0.75,0.8333333333333334,0.5,0.40624999999999983,0.00801496443234644,0.4027278396331831,0.30555555555555497,0.75,0.75,0.8333333333333334,0.6111111111111116,0.39814814814814836,0.65,-0.00352216036681674,0.00457969148503473,0.09717228407762812,0.3472721603668169,0.3472721603668169,0.4306054937001503,0.2083832714779285,0.3,0.01,0.06,0.01,0.3,0.0,0.0,0.0,7043372089166577700.0,25,true,cons_dist_speak,true
