model_type,current_condition,selected_debate_id,agent_id,pro_reduction,pro_count,anti_count,subfactor_1_t1,subfactor_2_t1,subfactor_3_t1,subfactor_4_t1,subfactor_5_t1,initial_opinion,opinion,subfactor_1_t2,subfactor_2_t2,subfactor_3_t2,subfactor_4_t2,subfactor_5_t2,final_attitude,mean_t2_subfactors,opinion_change,individual_error,error_sub1,error_sub2,error_sub3,error_sub4,error_sub5,agent_convergence_rate,agent_confidence_threshold,agent_repulsion_threshold,agent_repulsion_strength,convergence_rate,confidence_threshold,repulsion_threshold,repulsion_strength,seed,convergence_cycle
clustering,heterogeneous,51,251,0,3,3,0.5277777777777782,0.625,0.75,0.7777777777777782,0.44444444444444503,0.45949074074074064,0.572604176574613,0.694444444444445,0.8333333333333334,0.7083333333333334,0.944444444444445,0.555555555555555,0.513888888888889,0.7472222222222223,0.1131134358338724,0.05871528768572409,0.12184026786983193,0.2607291567587203,0.13572915675872033,0.37184026786983193,0.01704862101905802,0.5,0.6010909238636353,0.542430785800994,0.04833763890835899,0.5,0.6,0.6,0.1,1841142524168585220.0,15
clustering,heterogeneous,51,252,0,3,3,0.694444444444445,0.5833333333333334,0.8333333333333334,0.944444444444445,0.5,0.4398148148148148,0.5395791871229044,0.6111111111111116,0.625,0.7916666666666666,0.944444444444445,0.555555555555555,0.4270833333333334,0.7055555555555556,0.0997643723080896,0.112495853789571,0.07153192398820718,0.08542081287709558,0.2520874795437622,0.40486525732154055,0.0159763684326506,0.5,0.5982067756393565,0.5509209228920281,0.15624365301340148,0.5,0.6,0.6,0.1,7139002048363152400.0,15
clustering,heterogeneous,51,252,0,3,3,0.694444444444445,0.5833333333333334,0.8333333333333334,0.944444444444445,0.5,0.4398148148148148,0.5726063887422141,0.6111111111111116,0.625,0.7916666666666666,0.944444444444445,0.555555555555555,0.4270833333333334,0.7055555555555556,0.13279157392739932,0.14552305540888072,0.03850472236889746,0.05239361125778585,0.21906027792445248,0.37183805570223083,0.01705083318665912,0.5,0.5982067756393565,0.5509209228920281,0.15624365301340148,0.5,0.6,0.6,0.1,1841142524168585220.0,15
clustering,homogeneous,45,218,0,0,3,0.47222222222222165,0.625,0.9583333333333334,1.0,0.6111111111111116,0.3460648148148146,0.4355741364309683,0.5,0.6666666666666666,0.9166666666666666,1.0,0.8333333333333334,0.3333333333333333,0.7833333333333333,0.08950932161615371,0.102240803097635,0.06442586356903168,0.2310925302356983,0.4810925302356983,0.5644258635690317,0.39775919690236505,0.5014842206354779,0.6,0.6663382473183769,0.1697437380757823,0.5,0.6,0.6,0.1,4692690466958798800.0,15
clustering,homogeneous,45,219,0,0,3,0.6388888888888884,0.9583333333333334,0.5833333333333334,1.0,0.7222222222222218,0.5150462962962963,0.4355740760873376,0.555555555555555,1.0,0.4166666666666667,1.0,0.6666666666666666,0.5416666666666666,0.7277777777777776,-0.07947222020895867,0.10609259057932902,0.11998147946821741,0.5644259239126623,0.01890740942067093,0.5644259239126623,0.23109259057932902,0.6552202090995808,0.6,0.7659259566295833,0.08806287733795257,0.5,0.6,0.6,0.1,4692690466958798800.0,15
clustering,homogeneous,45,220,0,0,3,0.555555555555555,0.7916666666666666,0.8333333333333334,1.0,0.8888888888888884,0.3831018518518518,0.43557406580286273,0.6111111111111116,0.7916666666666666,0.8333333333333334,1.0,0.944444444444445,0.3877314814814817,0.8361111111111112,0.05247221395101093,0.04784258432138105,0.17553704530824887,0.3560926008638039,0.39775926753047064,0.5644259341971373,0.5088703786415822,0.46182473744744446,0.6,0.5448893530440636,0.09733655580515983,0.5,0.6,0.6,0.1,4692690466958798800.0,15
clustering,homogeneous,45,218,0,0,3,0.47222222222222165,0.625,0.9583333333333334,1.0,0.6111111111111116,0.3460648148148146,0.4144425041577076,0.5,0.6666666666666666,0.9166666666666666,1.0,0.8333333333333334,0.3333333333333333,0.7833333333333333,0.06837768934289301,0.0811091708243743,0.08555749584229239,0.252224162508959,0.502224162508959,0.5855574958422924,0.41889082917562576,0.5014842206354779,0.6,0.6663382473183769,0.1697437380757823,0.5,0.6,0.6,0.1,1841142524168585220.0,15
clustering,homogeneous,45,219,0,0,3,0.6388888888888884,0.9583333333333334,0.5833333333333334,1.0,0.7222222222222218,0.5150462962962963,0.4144425055986401,0.555555555555555,1.0,0.4166666666666667,1.0,0.6666666666666666,0.5416666666666666,0.7277777777777776,-0.10060379069765618,0.12722416106802653,0.14111304995691493,0.58555749440136,0.00222416106802659,0.58555749440136,0.25222416106802653,0.6552202090995808,0.6,0.7659259566295833,0.08806287733795257,0.5,0.6,0.6,0.1,1841142524168585220.0,15
clustering,homogeneous,45,220,0,0,3,0.555555555555555,0.7916666666666666,0.8333333333333334,1.0,0.8888888888888884,0.3831018518518518,0.41444251032903434,0.6111111111111116,0.7916666666666666,0.8333333333333334,1.0,0.944444444444445,0.3877314814814817,0.8361111111111112,0.03134065847718254,0.02671102884755266,0.19666860078207726,0.3772241563376323,0.41889082300429903,0.5855574896709657,0.5300019341154106,0.46182473744744446,0.6,0.5448893530440636,0.09733655580515983,0.5,0.6,0.6,0.1,1841142524168585220.0,15
clustering,homogeneous,45,218,0,0,3,0.47222222222222165,0.625,0.9583333333333334,1.0,0.6111111111111116,0.3460648148148146,0.39362107799076607,0.5,0.6666666666666666,0.9166666666666666,1.0,0.8333333333333334,0.3333333333333333,0.7833333333333333,0.04755626317595146,0.06028774465743275,0.10637892200923393,0.27304558867590056,0.5230455886759006,0.6063789220092339,0.4397122553425673,0.5014842206354779,0.6,0.6663382473183769,0.1697437380757823,0.5,0.6,0.6,0.1,8636175130330607600.0,15
clustering,homogeneous,45,219,0,0,3,0.6388888888888884,0.9583333333333334,0.5833333333333334,1.0,0.7222222222222218,0.5150462962962963,0.3936210897090127,0.555555555555555,1.0,0.4166666666666667,1.0,0.6666666666666666,0.5416666666666666,0.7277777777777776,-0.12142520658728356,0.1480455769576539,0.1619344658465423,0.6063789102909873,0.02304557695765397,0.6063789102909873,0.2730455769576539,0.6552202090995808,0.6,0.7659259566295833,0.08806287733795257,0.5,0.6,0.6,0.1,8636175130330607600.0,15
clustering,homogeneous,45,220,0,0,3,0.555555555555555,0.7916666666666666,0.8333333333333334,1.0,0.8888888888888884,0.3831018518518518,0.39362109386019745,0.6111111111111116,0.7916666666666666,0.8333333333333334,1.0,0.944444444444445,0.3877314814814817,0.8361111111111112,0.01051924200834564,0.00588961237871577,0.21749001725091416,0.3980455728064692,0.4397122394731359,0.6063789061398026,0.5508233505842475,0.46182473744744446,0.6,0.5448893530440636,0.09733655580515983,0.5,0.6,0.6,0.1,8636175130330607600.0,15
clustering,homogeneous,45,218,0,0,3,0.47222222222222165,0.625,0.9583333333333334,1.0,0.6111111111111116,0.3460648148148146,0.3866793834377015,0.5,0.6666666666666666,0.9166666666666666,1.0,0.8333333333333334,0.3333333333333333,0.7833333333333333,0.04061456862288687,0.05334605010436816,0.11332061656229853,0.27998728322896516,0.5299872832289652,0.6133206165622985,0.4466539498956319,0.5014842206354779,0.6,0.6663382473183769,0.1697437380757823,0.5,0.6,0.6,0.1,7043372089166577700.0,15
clustering,homogeneous,45,218,0,0,3,0.47222222222222165,0.625,0.9583333333333334,1.0,0.6111111111111116,0.3460648148148146,0.40133631576187323,0.5,0.6666666666666666,0.9166666666666666,1.0,0.8333333333333334,0.3333333333333333,0.7833333333333333,0.05527150094705863,0.06800298242853992,0.09866368423812677,0.2653303509047934,0.5153303509047934,0.5986636842381268,0.43199701757146014,0.5014842206354779,0.6,0.6663382473183769,0.1697437380757823,0.5,0.6,0.6,0.1,4398895106259038200.0,15
clustering,homogeneous,45,219,0,0,3,0.6388888888888884,0.9583333333333334,0.5833333333333334,1.0,0.7222222222222218,0.5150462962962963,0.38667937839400596,0.555555555555555,1.0,0.4166666666666667,1.0,0.6666666666666666,0.5416666666666666,0.7277777777777776,-0.12836691790229032,0.15498728827266067,0.16887617716154907,0.6133206216059941,0.02998728827266073,0.6133206216059941,0.2799872882726607,0.6552202090995808,0.6,0.7659259566295833,0.08806287733795257,0.5,0.6,0.6,0.1,7043372089166577700.0,15
clustering,homogeneous,45,219,0,0,3,0.6388888888888884,0.9583333333333334,0.5833333333333334,1.0,0.7222222222222218,0.5150462962962963,0.4013364155045974,0.555555555555555,1.0,0.4166666666666667,1.0,0.6666666666666666,0.5416666666666666,0.7277777777777776,-0.11370988079169886,0.1403302511620692,0.1542191400509576,0.5986635844954026,0.01533025116206926,0.5986635844954026,0.2653302511620692,0.6552202090995808,0.6,0.7659259566295833,0.08806287733795257,0.5,0.6,0.6,0.1,4398895106259038200.0,15
clustering,homogeneous,45,220,0,0,3,0.555555555555555,0.7916666666666666,0.8333333333333334,1.0,0.8888888888888884,0.3831018518518518,0.3866793802978474,0.6111111111111116,0.7916666666666666,0.8333333333333334,1.0,0.944444444444445,0.3877314814814817,0.8361111111111112,0.00357752844599557,0.0010521011836343,0.22443173081326423,0.40498728636881925,0.446653953035486,0.6133206197021526,0.5577650641465977,0.46182473744744446,0.6,0.5448893530440636,0.09733655580515983,0.5,0.6,0.6,0.1,7043372089166577700.0,15
clustering,homogeneous,45,220,0,0,3,0.555555555555555,0.7916666666666666,0.8333333333333334,1.0,0.8888888888888884,0.3831018518518518,0.4013363784427873,0.6111111111111116,0.7916666666666666,0.8333333333333334,1.0,0.944444444444445,0.3877314814814817,0.8361111111111112,0.0182345265909355,0.01360489696130562,0.2097747326683243,0.39033028822387933,0.43199695489054607,0.5986636215572128,0.5431080660016576,0.46182473744744446,0.6,0.5448893530440636,0.09733655580515983,0.5,0.6,0.6,0.1,4398895106259038200.0,15
clustering,homogeneous,45,218,0,0,3,0.47222222222222165,0.625,0.9583333333333334,1.0,0.6111111111111116,0.3460648148148146,0.4068583219640662,0.5,0.6666666666666666,0.9166666666666666,1.0,0.8333333333333334,0.3333333333333333,0.7833333333333333,0.06079350714925158,0.07352498863073287,0.09314167803593382,0.25980834470260045,0.5098083447026005,0.5931416780359338,0.4264750113692672,0.5014842206354779,0.6,0.6663382473183769,0.1697437380757823,0.5,0.6,0.6,0.1,6872698498072871900.0,15
clustering,homogeneous,45,219,0,0,3,0.6388888888888884,0.9583333333333334,0.5833333333333334,1.0,0.7222222222222218,0.5150462962962963,0.4068582962170395,0.555555555555555,1.0,0.4166666666666667,1.0,0.6666666666666666,0.5416666666666666,0.7277777777777776,-0.10818800007925677,0.13480837044962712,0.14869725933851552,0.5931417037829605,0.00980837044962718,0.5931417037829605,0.2598083704496271,0.6552202090995808,0.6,0.7659259566295833,0.08806287733795257,0.5,0.6,0.6,0.1,6872698498072871900.0,15
clustering,homogeneous,45,220,0,0,3,0.555555555555555,0.7916666666666666,0.8333333333333334,1.0,0.8888888888888884,0.3831018518518518,0.4068582974831395,0.6111111111111116,0.7916666666666666,0.8333333333333334,1.0,0.944444444444445,0.3877314814814817,0.8361111111111112,0.0237564456312877,0.01912681600165783,0.2042528136279721,0.3848083691835271,0.42647503585019386,0.5931417025168605,0.5375861469613055,0.46182473744744446,0.6,0.5448893530440636,0.09733655580515983,0.5,0.6,0.6,0.1,6872698498072871900.0,15
clustering,homogeneous,45,218,0,0,3,0.47222222222222165,0.625,0.9583333333333334,1.0,0.6111111111111116,0.3460648148148146,0.4171253833154676,0.5,0.6666666666666666,0.9166666666666666,1.0,0.8333333333333334,0.3333333333333333,0.7833333333333333,0.07106056850065301,0.0837920499821343,0.08287461668453239,0.24954128335119902,0.499541283351199,0.5828746166845324,0.41620795001786576,0.5014842206354779,0.6,0.6663382473183769,0.1697437380757823,0.5,0.6,0.6,0.1,22746047218290688.0,15
clustering,homogeneous,45,218,0,0,3,0.47222222222222165,0.625,0.9583333333333334,1.0,0.6111111111111116,0.3460648148148146,0.4012407393963253,0.5,0.6666666666666666,0.9166666666666666,1.0,0.8333333333333334,0.3333333333333333,0.7833333333333333,0.05517592458151072,0.067907406062992,0.09875926060367468,0.2654259272703413,0.5154259272703413,0.5987592606036747,0.43209259393700805,0.5014842206354779,0.6,0.6663382473183769,0.1697437380757823,0.5,0.6,0.6,0.1,109591146466576384.0,15
clustering,homogeneous,45,219,0,0,3,0.6388888888888884,0.9583333333333334,0.5833333333333334,1.0,0.7222222222222218,0.5150462962962963,0.41712548664946936,0.555555555555555,1.0,0.4166666666666667,1.0,0.6666666666666666,0.5416666666666666,0.7277777777777776,-0.09792080964682692,0.12454118001719727,0.13843006890608567,0.5828745133505306,0.00045881998280267,0.5828745133505306,0.24954118001719727,0.6552202090995808,0.6,0.7659259566295833,0.08806287733795257,0.5,0.6,0.6,0.1,22746047218290688.0,15
clustering,homogeneous,45,219,0,0,3,0.6388888888888884,0.9583333333333334,0.5833333333333334,1.0,0.7222222222222218,0.5150462962962963,0.4012407572522522,0.555555555555555,1.0,0.4166666666666667,1.0,0.6666666666666666,0.5416666666666666,0.7277777777777776,-0.11380553904404406,0.1404259094144144,0.1543147983033028,0.5987592427477477,0.01542590941441446,0.5987592427477477,0.2654259094144144,0.6552202090995808,0.6,0.7659259566295833,0.08806287733795257,0.5,0.6,0.6,0.1,109591146466576384.0,15
clustering,homogeneous,45,220,0,0,3,0.555555555555555,0.7916666666666666,0.8333333333333334,1.0,0.8888888888888884,0.3831018518518518,0.41712549644224123,0.6111111111111116,0.7916666666666666,0.8333333333333334,1.0,0.944444444444445,0.3877314814814817,0.8361111111111112,0.03402364459038942,0.02939401496075955,0.19398561466887038,0.3745411702244254,0.41620783689109214,0.5828745035577587,0.5273189480022038,0.46182473744744446,0.6,0.5448893530440636,0.09733655580515983,0.5,0.6,0.6,0.1,22746047218290688.0,15
clustering,homogeneous,45,220,0,0,3,0.555555555555555,0.7916666666666666,0.8333333333333334,1.0,0.8888888888888884,0.3831018518518518,0.40124074649323527,0.6111111111111116,0.7916666666666666,0.8333333333333334,1.0,0.944444444444445,0.3877314814814817,0.8361111111111112,0.01813889464138346,0.01350926501175359,0.20987036461787634,0.39042592017343136,0.4320925868400981,0.5987592535067647,0.5432036979512097,0.46182473744744446,0.6,0.5448893530440636,0.09733655580515983,0.5,0.6,0.6,0.1,109591146466576384.0,15
clustering,homogeneous,45,218,0,0,3,0.47222222222222165,0.625,0.9583333333333334,1.0,0.6111111111111116,0.3460648148148146,0.38835929407569025,0.5,0.6666666666666666,0.9166666666666666,1.0,0.8333333333333334,0.3333333333333333,0.7833333333333333,0.04229447926087565,0.05502596074235694,0.11164070592430975,0.2783073725909764,0.5283073725909764,0.6116407059243097,0.4449740392576431,0.5014842206354779,0.6,0.6663382473183769,0.1697437380757823,0.5,0.6,0.6,0.1,7924300342041792500.0,15
clustering,homogeneous,45,219,0,0,3,0.6388888888888884,0.9583333333333334,0.5833333333333334,1.0,0.7222222222222218,0.5150462962962963,0.38835928063453906,0.555555555555555,1.0,0.4166666666666667,1.0,0.6666666666666666,0.5416666666666666,0.7277777777777776,-0.12668701566175722,0.15330738603212757,0.16719627492101596,0.6116407193654609,0.02830738603212762,0.6116407193654609,0.27830738603212757,0.6552202090995808,0.6,0.7659259566295833,0.08806287733795257,0.5,0.6,0.6,0.1,7924300342041792500.0,15
clustering,homogeneous,45,220,0,0,3,0.555555555555555,0.7916666666666666,0.8333333333333334,1.0,0.8888888888888884,0.3831018518518518,0.38835927037117285,0.6111111111111116,0.7916666666666666,0.8333333333333334,1.0,0.944444444444445,0.3877314814814817,0.8361111111111112,0.00525741851932104,0.00062778888969117,0.22275184073993876,0.4033073962954938,0.4449740629621605,0.6116407296288271,0.5560851740732722,0.46182473744744446,0.6,0.5448893530440636,0.09733655580515983,0.5,0.6,0.6,0.1,7924300342041792500.0,15
clustering,homogeneous,45,218,0,0,3,0.47222222222222165,0.625,0.9583333333333334,1.0,0.6111111111111116,0.3460648148148146,0.3971691316680371,0.5,0.6666666666666666,0.9166666666666666,1.0,0.8333333333333334,0.3333333333333333,0.7833333333333333,0.05110431685322248,0.06383579833470376,0.10283086833196292,0.26949753499862955,0.5194975349986295,0.602830868331963,0.4361642016652963,0.5014842206354779,0.6,0.6663382473183769,0.1697437380757823,0.5,0.6,0.6,0.1,4490502852978390000.0,15
clustering,homogeneous,45,218,0,0,3,0.47222222222222165,0.625,0.9583333333333334,1.0,0.6111111111111116,0.3460648148148146,0.40315097257738003,0.5,0.6666666666666666,0.9166666666666666,1.0,0.8333333333333334,0.3333333333333333,0.7833333333333333,0.05708615776256543,0.06981763924404671,0.09684902742261997,0.2635156940892866,0.5135156940892867,0.5968490274226199,0.43018236075595334,0.5014842206354779,0.6,0.6663382473183769,0.1697437380757823,0.5,0.6,0.6,0.1,8803618445054126100.0,15
clustering,homogeneous,45,219,0,0,3,0.6388888888888884,0.9583333333333334,0.5833333333333334,1.0,0.7222222222222218,0.5150462962962963,0.39716912249157366,0.555555555555555,1.0,0.4166666666666667,1.0,0.6666666666666666,0.5416666666666666,0.7277777777777776,-0.11787717380472262,0.14449754417509297,0.15838643306398137,0.6028308775084263,0.01949754417509303,0.6028308775084263,0.269497544175093,0.6552202090995808,0.6,0.7659259566295833,0.08806287733795257,0.5,0.6,0.6,0.1,4490502852978390000.0,15
clustering,homogeneous,45,220,0,0,3,0.555555555555555,0.7916666666666666,0.8333333333333334,1.0,0.8888888888888884,0.3831018518518518,0.39716912714683483,0.6111111111111116,0.7916666666666666,0.8333333333333334,1.0,0.944444444444445,0.3877314814814817,0.8361111111111112,0.01406727529498303,0.00943764566535316,0.21394198396427677,0.3944975395198318,0.43616420618649854,0.6028308728531652,0.5472753172976101,0.46182473744744446,0.6,0.5448893530440636,0.09733655580515983,0.5,0.6,0.6,0.1,4490502852978390000.0,15
clustering,homogeneous,45,219,0,0,3,0.6388888888888884,0.9583333333333334,0.5833333333333334,1.0,0.7222222222222218,0.5150462962962963,0.4031509231029183,0.555555555555555,1.0,0.4166666666666667,1.0,0.6666666666666666,0.5416666666666666,0.7277777777777776,-0.111895373193378,0.13851574356374835,0.15240463245263675,0.5968490768970818,0.01351574356374841,0.5968490768970818,0.26351574356374835,0.6552202090995808,0.6,0.7659259566295833,0.08806287733795257,0.5,0.6,0.6,0.1,8803618445054126100.0,15
clustering,homogeneous,45,220,0,0,3,0.555555555555555,0.7916666666666666,0.8333333333333334,1.0,0.8888888888888884,0.3831018518518518,0.40315094167084,0.6111111111111116,0.7916666666666666,0.8333333333333334,1.0,0.944444444444445,0.3877314814814817,0.8361111111111112,0.02004908981898817,0.0154194601893583,0.20796016944027162,0.38851572499582665,0.4301823916624934,0.59684905832916,0.541293502773605,0.46182473744744446,0.6,0.5448893530440636,0.09733655580515983,0.5,0.6,0.6,0.1,8803618445054126100.0,15
clustering,homogeneous,45,218,0,0,3,0.47222222222222165,0.625,0.9583333333333334,1.0,0.6111111111111116,0.3460648148148146,0.43226093651875397,0.5,0.6666666666666666,0.9166666666666666,1.0,0.8333333333333334,0.3333333333333333,0.7833333333333333,0.08619612170393937,0.09892760318542065,0.06773906348124603,0.23440573014791266,0.48440573014791266,0.567739063481246,0.4010723968145794,0.5014842206354779,0.6,0.6663382473183769,0.1697437380757823,0.5,0.6,0.6,0.1,6905470370856337400.0,15
clustering,homogeneous,45,218,0,0,3,0.47222222222222165,0.625,0.9583333333333334,1.0,0.6111111111111116,0.3460648148148146,0.4381591772284455,0.5,0.6666666666666666,0.9166666666666666,1.0,0.8333333333333334,0.3333333333333333,0.7833333333333333,0.09209436241363089,0.10482584389511218,0.0618408227715545,0.22850748943822113,0.47850748943822113,0.5618408227715546,0.3951741561048879,0.5014842206354779,0.6,0.6663382473183769,0.1697437380757823,0.5,0.6,0.6,0.1,4286360386944651300.0,15
clustering,homogeneous,45,219,0,0,3,0.6388888888888884,0.9583333333333334,0.5833333333333334,1.0,0.7222222222222218,0.5150462962962963,0.43226093785720504,0.555555555555555,1.0,0.4166666666666667,1.0,0.6666666666666666,0.5416666666666666,0.7277777777777776,-0.08278535843909124,0.10940572880946159,0.12329461769834998,0.5677390621427949,0.01559427119053836,0.5677390621427949,0.2344057288094616,0.6552202090995808,0.6,0.7659259566295833,0.08806287733795257,0.5,0.6,0.6,0.1,6905470370856337400.0,15
clustering,homogeneous,45,219,0,0,3,0.6388888888888884,0.9583333333333334,0.5833333333333334,1.0,0.7222222222222218,0.5150462962962963,0.43815919195222924,0.555555555555555,1.0,0.4166666666666667,1.0,0.6666666666666666,0.5416666666666666,0.7277777777777776,-0.07688710434406704,0.10350747471443739,0.11739636360332578,0.5618408080477708,0.02149252528556256,0.5618408080477708,0.2285074747144374,0.6552202090995808,0.6,0.7659259566295833,0.08806287733795257,0.5,0.6,0.6,0.1,4286360386944651300.0,15
clustering,homogeneous,45,220,0,0,3,0.555555555555555,0.7916666666666666,0.8333333333333334,1.0,0.8888888888888884,0.3831018518518518,0.4322609249404836,0.6111111111111116,0.7916666666666666,0.8333333333333334,1.0,0.944444444444445,0.3877314814814817,0.8361111111111112,0.04915907308863182,0.04452944345900195,0.17885018617062798,0.359405741726183,0.40107240839284974,0.5677390750595164,0.5121835195039613,0.46182473744744446,0.6,0.5448893530440636,0.09733655580515983,0.5,0.6,0.6,0.1,6905470370856337400.0,15
clustering,homogeneous,45,220,0,0,3,0.555555555555555,0.7916666666666666,0.8333333333333334,1.0,0.8888888888888884,0.3831018518518518,0.4381591909478831,0.6111111111111116,0.7916666666666666,0.8333333333333334,1.0,0.944444444444445,0.3877314814814817,0.8361111111111112,0.05505733909603128,0.0504277094664014,0.17295192016322852,0.35350747571878355,0.3951741423854503,0.561840809052117,0.5062852534965618,0.46182473744744446,0.6,0.5448893530440636,0.09733655580515983,0.5,0.6,0.6,0.1,4286360386944651300.0,15
clustering,homogeneous,45,218,0,0,3,0.47222222222222165,0.625,0.9583333333333334,1.0,0.6111111111111116,0.3460648148148146,0.4225969515876098,0.5,0.6666666666666666,0.9166666666666666,1.0,0.8333333333333334,0.3333333333333333,0.7833333333333333,0.07653213677279519,0.08926361825427648,0.07740304841239021,0.24406971507905684,0.49406971507905684,0.5774030484123902,0.4107363817457236,0.5014842206354779,0.6,0.6663382473183769,0.1697437380757823,0.5,0.6,0.6,0.1,3407647030800275500.0,15
clustering,homogeneous,45,218,0,0,3,0.47222222222222165,0.625,0.9583333333333334,1.0,0.6111111111111116,0.3460648148148146,0.4196347582322327,0.5,0.6666666666666666,0.9166666666666666,1.0,0.8333333333333334,0.3333333333333333,0.7833333333333333,0.07356994341741807,0.08630142489889936,0.08036524176776733,0.24703190843443396,0.49703190843443396,0.5803652417677674,0.4136985751011007,0.5014842206354779,0.6,0.6663382473183769,0.1697437380757823,0.5,0.6,0.6,0.1,4477927936947039200.0,15
clustering,homogeneous,45,219,0,0,3,0.6388888888888884,0.9583333333333334,0.5833333333333334,1.0,0.7222222222222218,0.5150462962962963,0.4225969522761736,0.555555555555555,1.0,0.4166666666666667,1.0,0.6666666666666666,0.5416666666666666,0.7277777777777776,-0.09244934402012267,0.11906971439049302,0.13295860327938142,0.5774030477238263,0.00593028560950692,0.5774030477238263,0.24406971439049302,0.6552202090995808,0.6,0.7659259566295833,0.08806287733795257,0.5,0.6,0.6,0.1,3407647030800275500.0,15
clustering,homogeneous,45,218,0,0,3,0.47222222222222165,0.625,0.9583333333333334,1.0,0.6111111111111116,0.3460648148148146,0.3739578702559698,0.5,0.6666666666666666,0.9166666666666666,1.0,0.8333333333333334,0.3333333333333333,0.7833333333333333,0.02789305544115522,0.04062453692263651,0.12604212974403017,0.2927087964106968,0.5427087964106968,0.6260421297440302,0.45937546307736354,0.5014842206354779,0.6,0.6663382473183769,0.1697437380757823,0.5,0.6,0.6,0.1,5702577027890589700.0,15
clustering,homogeneous,45,219,0,0,3,0.6388888888888884,0.9583333333333334,0.5833333333333334,1.0,0.7222222222222218,0.5150462962962963,0.4196347550822019,0.555555555555555,1.0,0.4166666666666667,1.0,0.6666666666666666,0.5416666666666666,0.7277777777777776,-0.0954115412140944,0.12203191158446475,0.13592080047335314,0.5803652449177981,0.0029680884155352,0.5803652449177981,0.24703191158446475,0.6552202090995808,0.6,0.7659259566295833,0.08806287733795257,0.5,0.6,0.6,0.1,4477927936947039200.0,15
clustering,homogeneous,45,218,0,0,3,0.47222222222222165,0.625,0.9583333333333334,1.0,0.6111111111111116,0.3460648148148146,0.4135262224017425,0.5,0.6666666666666666,0.9166666666666666,1.0,0.8333333333333334,0.3333333333333333,0.7833333333333333,0.06746140758692792,0.08019288906840921,0.08647377759825747,0.2531404442649241,0.5031404442649241,0.5864737775982575,0.41980711093159084,0.5014842206354779,0.6,0.6663382473183769,0.1697437380757823,0.5,0.6,0.6,0.1,7128893484183252000.0,15
clustering,homogeneous,45,218,0,0,3,0.47222222222222165,0.625,0.9583333333333334,1.0,0.6111111111111116,0.3460648148148146,0.44661072492300125,0.5,0.6666666666666666,0.9166666666666666,1.0,0.8333333333333334,0.3333333333333333,0.7833333333333333,0.10054591010818664,0.11327739158966793,0.05338927507699875,0.22005594174366538,0.4700559417436654,0.5533892750769988,0.3867226084103321,0.5014842206354779,0.6,0.6663382473183769,0.1697437380757823,0.5,0.6,0.6,0.1,4910962305337055200.0,15
clustering,homogeneous,45,220,0,0,3,0.555555555555555,0.7916666666666666,0.8333333333333334,1.0,0.8888888888888884,0.3831018518518518,0.42259696748909936,0.6111111111111116,0.7916666666666666,0.8333333333333334,1.0,0.944444444444445,0.3877314814814817,0.8361111111111112,0.03949511563724756,0.03486548600761769,0.18851414362201224,0.36906969917756727,0.410736365844234,0.5774030325109006,0.5218474769553456,0.46182473744744446,0.6,0.5448893530440636,0.09733655580515983,0.5,0.6,0.6,0.1,3407647030800275500.0,15
clustering,homogeneous,45,219,0,0,3,0.6388888888888884,0.9583333333333334,0.5833333333333334,1.0,0.7222222222222218,0.5150462962962963,0.373957861309298,0.555555555555555,1.0,0.4166666666666667,1.0,0.6666666666666666,0.5416666666666666,0.7277777777777776,-0.1410884349869983,0.16770880535736865,0.18159769424625705,0.626042138690702,0.04270880535736871,0.626042138690702,0.29270880535736865,0.6552202090995808,0.6,0.7659259566295833,0.08806287733795257,0.5,0.6,0.6,0.1,5702577027890589700.0,15
clustering,homogeneous,45,220,0,0,3,0.555555555555555,0.7916666666666666,0.8333333333333334,1.0,0.8888888888888884,0.3831018518518518,0.41963475318021015,0.6111111111111116,0.7916666666666666,0.8333333333333334,1.0,0.944444444444445,0.3877314814814817,0.8361111111111112,0.03653290132835835,0.03190327169872847,0.19147635793090145,0.3720319134864565,0.4136985801531232,0.5803652468197898,0.5248096912642348,0.46182473744744446,0.6,0.5448893530440636,0.09733655580515983,0.5,0.6,0.6,0.1,4477927936947039200.0,15
clustering,homogeneous,45,219,0,0,3,0.6388888888888884,0.9583333333333334,0.5833333333333334,1.0,0.7222222222222218,0.5150462962962963,0.41352622555479973,0.555555555555555,1.0,0.4166666666666667,1.0,0.6666666666666666,0.5416666666666666,0.7277777777777776,-0.10152007074149655,0.1281404411118669,0.1420293300007553,0.5864737744452002,0.00314044111186695,0.5864737744452002,0.2531404411118669,0.6552202090995808,0.6,0.7659259566295833,0.08806287733795257,0.5,0.6,0.6,0.1,7128893484183252000.0,15
clustering,homogeneous,45,219,0,0,3,0.6388888888888884,0.9583333333333334,0.5833333333333334,1.0,0.7222222222222218,0.5150462962962963,0.4466107163185202,0.555555555555555,1.0,0.4166666666666667,1.0,0.6666666666666666,0.5416666666666666,0.7277777777777776,-0.0684355799777761,0.09505595034814646,0.10894483923703485,0.5533892836814798,0.02994404965185349,0.5533892836814798,0.22005595034814646,0.6552202090995808,0.6,0.7659259566295833,0.08806287733795257,0.5,0.6,0.6,0.1,4910962305337055200.0,15
